,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,1106,1135,29,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,41307,41386,79,Leftclick,Leftclick,0,0,NoChange,Nonproduction
3,3,3,45850,45850,0,Shift,Shift,0,0,NoChange,Nonproduction
4,4,4,45951,46055,104,P,p,1,1,P,Input
5,5,5,46076,46160,84,e,e,2,1,e,Input
6,6,6,46185,46255,70,o,o,3,1,o,Input
7,7,7,46473,46528,55,Backspace,Backspace,2,1,o,Remove/Cut
8,8,8,46623,46678,55,Backspace,Backspace,1,1,e,Remove/Cut
9,9,9,46746,46821,75,Backspace,Backspace,0,0,P,Remove/Cut
10,10,10,46916,46985,69,Space,Space,1,0, ,Input
11,11,11,47095,47161,66,Space,Space,2,0, ,Input
12,12,12,47284,47363,79,Space,Space,3,0, ,Input
13,13,13,47468,47555,87,Space,Space,4,0, ,Input
14,14,14,47587,47587,0,Shift,Shift,4,0,NoChange,Nonproduction
15,15,15,47688,47806,118,P,p,5,1,P,Input
16,16,16,47831,47920,89,e,e,6,1,e,Input
17,17,17,48046,48160,114,o,o,7,1,o,Input
18,18,18,48378,48442,64,p,p,8,1,p,Input
19,19,19,48961,49064,103,l,l,9,1,l,Input
20,20,20,49115,49200,85,e,e,10,1,e,Input
21,21,21,49478,49577,99,Space,Space,11,1, ,Input
22,22,22,50324,50403,79,m,m,12,2,m,Input
23,23,23,50776,50850,74,a,a,13,2,a,Input
24,24,24,50906,50989,83,y,y,14,2,y,Input
25,25,25,51275,51358,83,Space,Space,15,2, ,Input
26,26,26,51737,51830,93,Backspace,Backspace,14,2, ,Remove/Cut
27,27,27,52348,52423,75,Backspace,Backspace,13,2,y,Remove/Cut
28,28,28,52512,52571,59,Backspace,Backspace,12,2,a,Remove/Cut
29,29,29,52662,52750,88,Backspace,Backspace,11,1,m,Remove/Cut
30,30,30,53105,53214,109,a,a,12,2,a,Input
31,31,31,53437,53561,124,r,r,13,2,r,Input
32,32,32,53493,53596,103,e,e,14,2,e,Input
33,33,33,54468,54552,84,Space,Space,15,2, ,Input
34,34,34,54845,54930,85,v,v,16,3,v,Input
35,35,35,54935,55050,115,e,e,17,3,e,Input
36,36,36,55014,55114,100,r,r,18,3,r,Input
37,37,37,55155,55248,93,y,y,19,3,y,Input
38,38,38,55368,55427,59,Space,Space,20,3, ,Input
39,39,39,55412,55491,79,s,s,21,4,s,Input
40,40,40,55701,55830,129,t,t,22,4,t,Input
41,41,41,55836,55910,74,r,r,23,4,r,Input
42,42,42,56009,56088,79,a,a,24,4,a,Input
43,43,43,56612,56722,110,n,n,25,4,n,Input
44,44,44,56751,56930,179,g,g,26,4,g,Input
45,45,45,56880,56995,115,e,e,27,4,e,Input
46,46,46,57066,57149,83,Space,Space,28,4, ,Input
47,47,47,57268,57338,70,i,i,29,5,i,Input
48,48,48,57452,57527,75,n,n,30,5,n,Input
49,49,49,57646,57720,74,Space,Space,31,5, ,Input
50,50,50,58269,58352,83,t,t,32,6,t,Input
51,51,51,58453,58512,59,h,h,33,6,h,Input
52,52,52,58522,58611,89,e,e,34,6,e,Input
53,53,53,58681,58761,80,i,i,35,6,i,Input
54,54,54,58821,58895,74,r,r,36,6,r,Input
55,55,55,59110,59189,79,Space,Space,37,6, ,Input
56,56,56,59302,59358,56,f,f,38,7,f,Input
57,57,57,59591,59651,60,Backspace,Backspace,37,6,f,Remove/Cut
58,58,58,59691,59765,74,w,w,38,7,w,Input
59,59,59,59880,59950,70,a,a,39,7,a,Input
60,60,60,60039,60120,81,y,y,40,7,y,Input
61,61,61,60333,60407,74,Space,Space,41,7, ,Input
62,62,62,60592,60686,94,o,o,42,8,o,Input
63,63,63,60880,60974,94,f,f,43,8,f,Input
64,64,64,60995,61073,78,Space,Space,44,8, ,Input
65,65,65,61105,61198,93,t,t,45,9,t,Input
66,66,66,61345,61407,62,h,h,46,9,h,Input
67,67,67,61492,61567,75,i,i,47,9,i,Input
68,68,68,61652,61725,73,n,n,48,9,n,Input
69,69,69,61820,61904,84,k,k,49,9,k,Input
70,70,70,62087,62154,67,i,i,50,9,i,Input
71,71,71,62290,62352,62,n,n,51,9,n,Input
72,72,72,62443,62516,73,g,g,52,9,g,Input
73,73,73,62627,62706,79,.,.,53,9,.,Input
74,74,74,62736,62840,104,Space,Space,54,9, ,Input
75,75,75,63368,63368,0,Shift,Shift,54,9,NoChange,Nonproduction
76,76,76,63801,63895,94,T,T,55,10,T,Input
77,77,77,64189,64273,84,h,h,56,10,h,Input
78,78,78,64280,64379,99,e,e,57,10,e,Input
79,79,79,64568,64651,83,y,y,58,10,y,Input
80,80,80,64800,64865,65,Space,Space,59,10, ,Input
81,81,81,64920,65023,103,h,h,60,11,h,Input
82,82,82,64975,65096,121,a,a,61,11,a,Input
83,83,83,65234,65329,95,v,v,62,11,v,Input
84,84,84,65358,65457,99,e,e,63,11,e,Input
85,85,85,65662,65750,88,Space,Space,64,11, ,Input
86,86,86,65840,65930,90,m,m,65,12,m,Input
87,87,87,65935,66010,75,a,a,66,12,a,Input
88,88,88,66045,66120,75,n,n,67,12,n,Input
89,89,89,66218,66282,64,y,y,68,12,y,Input
90,90,90,66407,66492,85,Space,Space,69,12, ,Input
91,91,91,66497,66581,84,t,t,70,13,t,Input
92,92,92,66965,67040,75,y,y,71,13,y,Input
93,93,93,67219,67302,83,p,p,72,13,p,Input
94,94,94,67317,67407,90,e,e,73,13,e,Input
95,95,95,67507,67587,80,Space,Space,74,13, ,Input
96,96,96,67786,67884,98,o,o,75,14,o,Input
97,97,97,68224,68322,98,f,f,76,14,f,Input
98,98,98,69463,69552,89,Space,Space,77,14, ,Input
99,99,99,74406,74476,70,g,g,78,15,g,Input
100,100,100,74721,74794,73,r,r,79,15,r,Input
101,101,101,74894,74968,74,e,e,80,15,e,Input
102,102,102,75100,75178,78,a,a,81,15,a,Input
103,103,103,75273,75402,129,t,t,82,15,t,Input
104,104,104,76094,76187,93,Space,Space,83,15, ,Input
105,105,105,78726,78815,89,w,w,84,16,w,Input
106,106,106,78929,79024,95,a,a,85,16,a,Input
107,107,107,79114,79202,88,y,y,86,16,y,Input
108,108,108,79382,79471,89,Space,Space,87,16, ,Input
109,109,109,82795,82884,89,Backspace,Backspace,86,16, ,Remove/Cut
110,110,110,82984,83069,85,Backspace,Backspace,85,16,y,Remove/Cut
111,111,111,83168,83217,49,Backspace,Backspace,84,16,a,Remove/Cut
