,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,1872,2024,152,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,53172,53172,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,53234,53378,144,M,m,1,1,M,Input
4,4,4,53283,53401,118,O,o,2,1,O,Input
5,5,5,53414,53540,126,d,d,3,1,d,Input
6,6,6,53567,53721,154,e,e,4,1,e,Input
7,7,7,53849,53953,104,Backspace,Backspace,3,1,e,Remove/Cut
8,8,8,54007,54111,104,Backspace,Backspace,2,1,d,Remove/Cut
9,9,9,54140,54234,94,Backspace,Backspace,1,1,O,Remove/Cut
10,10,10,54397,54503,106,o,o,2,1,o,Input
11,11,11,54479,54586,107,d,d,3,1,d,Input
12,12,12,54597,54781,184,e,e,4,1,e,Input
13,13,13,54704,54816,112,r,r,5,1,r,Input
14,14,14,54831,55020,189,n,n,6,1,n,Input
15,15,15,55291,55407,116,Space,Space,7,1, ,Input
16,16,16,55412,55531,119,s,s,8,2,s,Input
17,17,17,55500,55619,119,o,o,9,2,o,Input
18,18,18,55613,55721,108,c,c,10,2,c,Input
19,19,19,55756,55877,121,i,i,11,2,i,Input
20,20,20,55881,55979,98,e,e,12,2,e,Input
21,21,21,56059,56149,90,t,t,13,2,t,Input
22,22,22,56240,56351,111,y,y,14,2,y,Input
23,23,23,56286,56425,139,Space,Space,15,2, ,Input
24,24,24,57014,57108,94,h,h,16,3,h,Input
25,25,25,57112,57242,130,a,a,17,3,a,Input
26,26,26,57186,57307,121,s,s,18,3,s,Input
27,27,27,57254,57361,107,Space,Space,19,3, ,Input
28,28,28,57425,57538,113,b,b,20,4,b,Input
29,29,29,57512,57611,99,e,e,21,4,e,Input
30,30,30,57663,57784,121,e,e,22,4,e,Input
31,31,31,57755,57918,163,n,n,23,4,n,Input
32,32,32,57851,57963,112,Space,Space,24,4, ,Input
33,33,33,62196,62317,121,l,l,25,5,l,Input
34,34,34,62329,62442,113,a,a,26,5,a,Input
35,35,35,62466,62569,103,b,b,27,5,b,Input
36,36,36,62586,62689,103,e,e,28,5,e,Input
37,37,37,62683,62801,118,l,l,29,5,l,Input
38,38,38,62798,62891,93,e,e,30,5,e,Input
39,39,39,62991,63113,122,d,d,31,5,d,Input
40,40,40,63110,63235,125,Space,Space,32,5, ,Input
41,41,41,65146,65245,99,i,i,33,6,i,Input
42,42,42,65329,65442,113,n,n,34,6,n,Input
43,43,43,65955,66034,79,Backspace,Backspace,33,6,n,Remove/Cut
44,44,44,66079,66191,112,Backspace,Backspace,32,5,i,Remove/Cut
45,45,45,66433,66568,135,u,u,33,6,u,Input
46,46,46,66498,66637,139,n,n,34,6,n,Input
47,47,47,66594,66728,134,d,d,35,6,d,Input
48,48,48,66714,66909,195,e,e,36,6,e,Input
49,49,49,66838,66960,122,r,r,37,6,r,Input
50,50,50,66937,67057,120,Space,Space,38,6, ,Input
51,51,51,67221,67361,140,n,n,39,7,n,Input
52,52,52,67319,67427,108,e,e,40,7,e,Input
53,53,53,67472,67561,89,g,g,41,7,g,Input
54,54,54,67551,67654,103,a,a,42,7,a,Input
55,55,55,67667,67760,93,t,t,43,7,t,Input
56,56,56,67821,67938,117,i,i,44,7,i,Input
57,57,57,67969,68072,103,v,v,45,7,v,Input
58,58,58,68061,68182,121,e,e,46,7,e,Input
59,59,59,68135,68242,107,Space,Space,47,7, ,Input
60,60,60,68335,68452,117,l,l,48,8,l,Input
61,61,61,68527,68643,116,i,i,49,8,i,Input
62,62,62,68670,68768,98,g,g,50,8,g,Input
63,63,63,68739,68836,97,h,h,51,8,h,Input
64,64,64,68882,69008,126,t,t,52,8,t,Input
65,65,65,69002,69109,107,Space,Space,53,8, ,Input
66,66,66,75910,76014,104,b,b,54,9,b,Input
67,67,67,76097,76235,138,y,y,55,9,y,Input
68,68,68,76170,76305,135,Space,Space,56,9, ,Input
69,69,69,76519,76627,108,a,a,57,10,a,Input
70,70,70,76810,76915,105,Backspace,Backspace,56,9,a,Remove/Cut
71,71,71,76911,77038,127,m,m,57,10,m,Input
72,72,72,77097,77204,107,a,a,58,10,a,Input
73,73,73,77223,77339,116,n,n,59,10,n,Input
74,74,74,77437,77577,140,y,y,60,10,y,Input
75,75,75,77507,77642,135,Space,Space,61,10, ,Input
76,76,76,77922,78009,87,f,f,62,11,f,Input
77,77,77,78000,78173,173,o,o,63,11,o,Input
78,78,78,78088,78217,129,u,u,64,11,u,Input
79,79,79,78170,78286,116,r,r,65,11,r,Input
80,80,80,78334,78456,122,t,t,66,11,t,Input
81,81,81,78427,78548,121,h,h,67,11,h,Input
82,82,82,78630,78756,126,c,c,68,11,c,Input
83,83,83,78734,78913,179,o,o,69,11,o,Input
84,84,84,78860,78990,130,m,m,70,11,m,Input
85,85,85,79063,79211,148,i,i,71,11,i,Input
86,86,86,79156,79263,107,n,n,72,11,n,Input
87,87,87,79247,79346,99,g,g,73,11,g,Input
88,88,88,79461,79567,106,s,s,74,11,s,Input
89,89,89,79557,79683,126,Space,Space,75,11, ,Input
90,90,90,82070,82223,153,Backspace,Backspace,74,11, ,Remove/Cut
91,91,91,82190,82296,106,.,.,75,11,.,Input
92,92,92,82415,82507,92,Space,Space,76,11, ,Input
93,93,93,82561,82561,0,Shift,Shift,76,11,NoChange,Nonproduction
94,94,94,82630,82727,97,B,b,77,12,B,Input
95,95,95,82773,82880,107,e,e,78,12,e,Input
96,96,96,82829,82922,93,Space,Space,79,12, ,Input
97,97,97,82972,83083,111,i,i,80,13,i,Input
98,98,98,83050,83171,121,t,t,81,13,t,Input
99,99,99,83162,83287,125,Space,Space,82,13, ,Input
100,100,100,85172,85278,106,t,t,83,14,t,Input
101,101,101,85255,85357,102,h,h,84,14,h,Input
102,102,102,85362,85468,106,e,e,85,14,e,Input
103,103,103,85458,85596,138,Space,Space,86,14, ,Input
104,104,104,86175,86283,108,n,n,87,15,n,Input
105,105,105,86268,86370,102,e,e,88,15,e,Input
106,106,106,86475,86583,108,w,w,89,15,w,Input
107,107,107,86805,86912,107,Backspace,Backspace,88,15,w,Remove/Cut
108,108,108,86965,87049,84,Backspace,Backspace,87,15,e,Remove/Cut
109,109,109,87112,87191,79,Backspace,Backspace,86,14,n,Remove/Cut
110,110,110,87608,87720,112,y,y,87,15,y,Input
111,111,111,87734,87941,207,o,o,88,15,o,Input
112,112,112,87816,88038,222,u,u,89,15,u,Input
113,113,113,87986,88111,125,n,n,90,15,n,Input
114,114,114,88175,88296,121,g,g,91,15,g,Input
115,115,115,88732,88911,179,e,e,92,15,e,Input
116,116,116,88838,88972,134,r,r,93,15,r,Input
117,117,117,88953,89073,120,Space,Space,94,15, ,Input
118,118,118,89432,89519,87,g,g,95,16,g,Input
119,119,119,89496,89600,104,e,e,96,16,e,Input
120,120,120,89636,89743,107,n,n,97,16,n,Input
121,121,121,89724,89882,158,e,e,98,16,e,Input
122,122,122,89829,89937,108,r,r,99,16,r,Input
123,123,123,90002,90118,116,a,a,100,16,a,Input
124,124,124,90132,90228,96,t,t,101,16,t,Input
125,125,125,90219,90395,176,i,i,102,16,i,Input
126,126,126,90321,90417,96,o,o,103,16,o,Input
127,127,127,90526,90631,105,n,n,104,16,n,Input
128,128,128,90603,90710,107,s,s,105,16,s,Input
129,129,129,91610,91724,114,',',106,16,',Input
130,130,130,91978,92075,97,Space,Space,107,16, ,Input
131,131,131,97917,98020,103,t,t,108,17,t,Input
132,132,132,98041,98166,125,e,e,109,17,e,Input
133,133,133,98180,98296,116,n,n,110,17,n,Input
134,134,134,98282,98393,111,d,d,111,17,d,Input
