"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1075,1084,9,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",101366,101367,1,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",150765,150765,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",150924,151046,122,"T","t","1","1","T","Input"
"5","5","5",151195,151310,115,"h","h","2","1","h","Input"
"6","6","6",151277,151398,121,"e","e","3","1","e","Input"
"7","7","7",151464,151565,101,"Space","Space","4","1"," ","Input"
"8","8","8",151650,151767,117,"a","a","5","2","a","Input"
"9","9","9",151922,152009,87,"b","b","6","2","b","Input"
"10","10","10",152126,152246,120,"i","i","7","2","i","Input"
"11","11","11",152386,152467,81,"l","l","8","2","l","Input"
"12","12","12",152463,152627,164,"i","i","9","2","i","Input"
"13","13","13",152679,152782,103,"t","t","10","2","t","Input"
"14","14","14",152826,152992,166,"y","y","11","2","y","Input"
"15","15","15",152964,153100,136,"Space","Space","12","2"," ","Input"
"16","16","16",153320,153419,99,"t","t","13","3","t","Input"
"17","17","17",153442,153583,141,"o","o","14","3","o","Input"
"18","18","18",153564,153693,129,"Space","Space","15","3"," ","Input"
"19","19","19",153852,153998,146,"p","p","16","4","p","Input"
"20","20","20",154105,154264,159,"r","r","17","4","r","Input"
"21","21","21",154540,154670,130,"Backspace","Backspace","16","4","r","Remove/Cut"
"22","22","22",154632,154793,161,"e","e","17","4","e","Input"
"23","23","23",154745,154889,144,"r","r","18","4","r","Input"
"24","24","24",155074,155199,125,"s","s","19","4","s","Input"
"25","25","25",155240,155355,115,"u","u","20","4","u","Input"
"26","26","26",155595,155750,155,"a","a","21","4","a","Input"
"27","27","27",155794,155943,149,"d","d","22","4","d","Input"
"28","28","28",156028,156112,84,"e","e","23","4","e","Input"
"29","29","29",156217,156337,120,"Space","Space","24","4"," ","Input"
"30","30","30",157554,157697,143,"p","p","25","5","p","Input"
"31","31","31",157709,157828,119,"e","e","26","5","e","Input"
"32","32","32",157818,157954,136,"o","o","27","5","o","Input"
"33","33","33",157965,158073,108,"p","p","28","5","p","Input"
"34","34","34",158169,158307,138,"l","l","29","5","l","Input"
"35","35","35",158265,158379,114,"e","e","30","5","e","Input"
"36","36","36",158436,158542,106,"Space","Space","31","5"," ","Input"
"37","37","37",158576,158698,122,"t","t","32","6","t","Input"
"38","38","38",158694,158837,143,"o","o","33","6","o","Input"
"39","39","39",158817,158936,119,"Space","Space","34","6"," ","Input"
"40","40","40",169141,169247,106,"p","p","35","7","p","Input"
"41","41","41",169793,169889,96,"r","r","36","7","r","Input"
"42","42","42",169927,170015,88,"u","u","37","7","u","Input"
"43","43","43",170442,170580,138,"Backspace","Backspace","36","7","u","Remove/Cut"
"44","44","44",170637,170712,75,"Backspace","Backspace","35","7","r","Remove/Cut"
"45","45","45",170887,170996,109,"u","u","36","7","u","Input"
"46","46","46",171036,171143,107,"r","r","37","7","r","Input"
"47","47","47",171327,171476,149,"c","c","38","7","c","Input"
"48","48","48",171485,171598,113,"h","h","39","7","h","Input"
"49","49","49",171639,171770,131,"a","a","40","7","a","Input"
"50","50","50",171814,171966,152,"s","s","41","7","s","Input"
"51","51","51",171962,172091,129,"e","e","42","7","e","Input"
"52","52","52",172145,172274,129,"Space","Space","43","7"," ","Input"
"53","53","53",174601,174709,108,"a","a","44","8","a","Input"
"54","54","54",174764,174898,134,"Space","Space","45","8"," ","Input"
"55","55","55",175186,175320,134,"p","p","46","9","p","Input"
"56","56","56",175494,175599,105,"r","r","47","9","r","Input"
"57","57","57",175715,175815,100,"o","o","48","9","o","Input"
"58","58","58",175964,176075,111,"d","d","49","9","d","Input"
"59","59","59",176384,176504,120,"u","u","50","9","u","Input"
"60","60","60",176770,176891,121,"c","c","51","9","c","Input"
"61","61","61",177030,177121,91,"t","t","52","9","t","Input"
"62","62","62",178051,178213,162,",",",","53","9",",","Input"
"63","63","63",178257,178393,136,"Space","Space","54","9"," ","Input"
"64","64","64",178458,178594,136,"o","o","55","10","o","Input"
"65","65","65",178610,178701,91,"r","r","56","10","r","Input"
"66","66","66",178779,178867,88,"Space","Space","57","10"," ","Input"
"67","67","67",180040,180133,93,"b","b","58","11","b","Input"
"68","68","68",180200,180337,137,"e","e","59","11","e","Input"
"69","69","69",180353,180463,110,"Space","Space","60","11"," ","Input"
"70","70","70",180507,180646,139,"i","i","61","12","i","Input"
"71","71","71",180671,180783,112,"n","n","62","12","n","Input"
"72","72","72",180918,181036,118,"f","f","63","12","f","Input"
"73","73","73",181303,181412,109,"l","l","64","12","l","Input"
"74","74","74",181510,181616,106,"u","u","65","12","u","Input"
"75","75","75",181696,181815,119,"e","e","66","12","e","Input"
"76","76","76",182064,182172,108,"n","n","67","12","n","Input"
"77","77","77",182336,182475,139,"c","c","68","12","c","Input"
"78","78","78",182594,182686,92,"e","e","69","12","e","Input"
"79","79","79",182874,183369,495,"Backspace","Backspace","68","12","e","Remove/Cut"
"80","80","80",183369,183419,50,"Backspace","Backspace","67","12","c","Remove/Cut"
"81","81","81",183419,183476,57,"Backspace","Backspace","66","12","n","Remove/Cut"
"82","82","82",183476,183527,51,"Backspace","Backspace","65","12","e","Remove/Cut"
"83","83","83",183527,183579,52,"Backspace","Backspace","64","12","u","Remove/Cut"
"84","84","84",183579,183630,51,"Backspace","Backspace","63","12","l","Remove/Cut"
"85","85","85",183630,183682,52,"Backspace","Backspace","62","12","f","Remove/Cut"
"86","86","86",184025,184112,87,"Backspace","Backspace","61","12","n","Remove/Cut"
"87","87","87",184222,184311,89,"Backspace","Backspace","60","11","i","Remove/Cut"
"88","88","88",184429,184585,156,"s","s","61","12","s","Input"
"89","89","89",184996,185134,138,"w","w","62","12","w","Input"
"90","90","90",185190,185333,143,"a","a","63","12","a","Input"
"91","91","91",185518,185629,111,"y","y","64","12","y","Input"
"92","92","92",185693,185797,104,"s","s","65","12","s","Input"
"93","93","93",186173,186305,132,"Backspace","Backspace","64","12","s","Remove/Cut"
