,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,14467,14555,88,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,16976,16976,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,17078,17193,115,Y,y,1,1,Y,Input
4,4,4,17551,17658,107,e,e,2,1,e,Input
5,5,5,17909,18015,106,s,s,3,1,s,Input
6,6,6,18335,18449,114,m,m,4,1,m,Input
7,7,7,18550,18689,139,Space,Space,5,1, ,Input
8,8,8,19793,19883,90,Backspace,Backspace,4,1, ,Remove/Cut
9,9,9,19998,20082,84,Backspace,Backspace,3,1,m,Remove/Cut
10,10,10,22996,23125,129,",",",",4,1,",",Input
11,11,11,23940,24071,131,Space,Space,5,1, ,Input
12,12,12,25304,25406,102,m,m,6,2,m,Input
13,13,13,25966,26094,128,o,o,7,2,o,Input
14,14,14,33113,33245,132,d,d,8,2,d,Input
15,15,15,37829,37951,122,e,e,9,2,e,Input
16,16,16,38141,38262,121,r,r,10,2,r,Input
17,17,17,38360,38473,113,n,n,11,2,n,Input
18,18,18,39769,39939,170,Space,Space,12,2, ,Input
19,19,19,40199,40320,121,s,s,13,3,s,Input
20,20,20,40475,40607,132,o,o,14,3,o,Input
21,21,21,41793,41905,112,c,c,15,3,c,Input
22,22,22,42090,42188,98,i,i,16,3,i,Input
23,23,23,42472,42553,81,t,t,17,3,t,Input
24,24,24,43077,43173,96,e,e,18,3,e,Input
25,25,25,43221,43349,128,y,y,19,3,y,Input
26,26,26,43312,43431,119,Space,Space,20,3, ,Input
27,27,27,43484,43622,138,s,s,21,4,s,Input
28,28,28,43647,43745,98,h,h,22,4,h,Input
29,29,29,43990,44057,67,o,o,23,4,o,Input
30,30,30,44235,44333,98,u,u,24,4,u,Input
31,31,31,44508,44619,111,l,l,25,4,l,Input
32,32,32,44693,44791,98,d,d,26,4,d,Input
33,33,33,44836,44985,149,Space,Space,27,4, ,Input
34,34,34,45903,46040,137,b,b,28,5,b,Input
35,35,35,46158,46264,106,e,e,29,5,e,Input
36,36,36,46708,46858,150,Space,Space,30,5, ,Input
37,37,37,47204,47276,72,c,c,31,6,c,Input
38,38,38,47629,47733,104,r,r,32,6,r,Input
39,39,39,49442,49554,112,i,i,33,6,i,Input
40,40,40,49652,49755,103,t,t,34,6,t,Input
41,41,41,49878,50010,132,i,i,35,6,i,Input
42,42,42,50383,50516,133,c,c,36,6,c,Input
43,43,43,51983,52096,113,z,z,37,6,z,Input
44,44,44,52538,52641,103,e,e,38,6,e,Input
45,45,45,52853,52964,111,d,d,39,6,d,Input
46,46,46,53103,53262,159,Space,Space,40,6, ,Input
47,47,47,53380,53482,102,f,f,41,7,f,Input
48,48,48,53629,53767,138,o,o,42,7,o,Input
49,49,49,53794,53924,130,r,r,43,7,r,Input
50,50,50,53897,54062,165,Space,Space,44,7, ,Input
51,51,51,54559,54669,110,b,b,45,8,b,Input
52,52,52,54738,54832,94,e,e,46,8,e,Input
53,53,53,55098,55185,87,i,i,47,8,i,Input
54,54,54,55342,55478,136,n,n,48,8,n,Input
55,55,55,55485,55578,93,g,g,49,8,g,Input
56,56,56,57285,57400,115,Space,Space,50,8, ,Input
57,57,57,57805,57907,102,m,m,51,9,m,Input
58,58,58,58113,58252,139,a,a,52,9,a,Input
59,59,59,58360,58501,141,t,t,53,9,t,Input
60,60,60,61420,61546,126,e,e,54,9,e,Input
61,61,61,61662,61777,115,r,r,55,9,r,Input
62,62,62,62891,63007,116,i,i,56,9,i,Input
63,63,63,63190,63302,112,a,a,57,9,a,Input
64,64,64,63559,63673,114,l,l,58,9,l,Input
65,65,65,63772,63871,99,s,s,59,9,s,Input
66,66,66,64402,65779,1377,t,t,60,9,t,Input
67,67,67,65777,65901,124,i,i,61,9,i,Input
