"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",65377,65677,300,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",76930,77022,92,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",77520,77520,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",77644,77832,188,"C","c","1","1","C","Input"
"5","5","5",78467,78602,135,"o","o","2","1","o","Input"
"6","6","6",79983,80036,53,"m","m","3","1","m","Input"
"7","7","7",80257,80377,120,"p","p","4","1","p","Input"
"8","8","8",80453,80609,156,"e","e","5","1","e","Input"
"9","9","9",80668,80794,126,"t","t","6","1","t","Input"
"10","10","10",80935,81066,131,"i","i","7","1","i","Input"
"11","11","11",81167,81315,148,"t","t","8","1","t","Input"
"12","12","12",81264,81408,144,"i","i","9","1","i","Input"
"13","13","13",81338,81523,185,"o","o","10","1","o","Input"
"14","14","14",81429,81603,174,"n","n","11","1","n","Input"
"15","15","15",81533,81713,180,"Space","Space","12","1"," ","Input"
"16","16","16",82231,82361,130,"v","v","13","2","v","Input"
"17","17","17",82483,82635,152,"e","e","14","2","e","Input"
"18","18","18",82558,82705,147,"r","r","15","2","r","Input"
"19","19","19",82782,82918,136,"s","s","16","2","s","Input"
"20","20","20",82904,83022,118,"u","u","17","2","u","Input"
"21","21","21",83018,83157,139,"s","s","18","2","s","Input"
"22","22","22",83102,83212,110,"Space","Space","19","2"," ","Input"
"23","23","23",83781,83925,144,"c","c","20","3","c","Input"
"24","24","24",83947,84087,140,"o","o","21","3","o","Input"
"25","25","25",84110,84249,139,"o","o","22","3","o","Input"
"26","26","26",84341,84493,152,"p","p","23","3","p","Input"
"27","27","27",84524,84714,190,"e","e","24","3","e","Input"
"28","28","28",84661,84829,168,"r","r","25","3","r","Input"
"29","29","29",85040,85187,147,"a","a","26","3","a","Input"
"30","30","30",85280,85415,135,"t","t","27","3","t","Input"
"31","31","31",85386,85519,133,"i","i","28","3","i","Input"
"32","32","32",85464,85620,156,"o","o","29","3","o","Input"
"33","33","33",85587,85702,115,"n","n","30","3","n","Input"
"34","34","34",85673,85828,155,"Space","Space","31","3"," ","Input"
"35","35","35",86579,86711,132,"s","s","32","4","s","Input"
"36","36","36",86654,86781,127,"o","o","33","4","o","Input"
"37","37","37",86820,86928,108,"m","m","34","4","m","Input"
"38","38","38",86897,87074,177,"e","e","35","4","e","Input"
"39","39","39",87134,87282,148,"t","t","36","4","t","Input"
"40","40","40",87211,87340,129,"h","h","37","4","h","Input"
"41","41","41",87312,87487,175,"i","i","38","4","i","Input"
"42","42","42",87459,87574,115,"n","n","39","4","n","Input"
"43","43","43",87505,87648,143,"g","g","40","4","g","Input"
"44","44","44",87645,87773,128,"Space","Space","41","4"," ","Input"
"45","45","45",88326,88835,509,"Backspace","Backspace","40","4"," ","Remove/Cut"
"46","46","46",88835,88868,33,"Backspace","Backspace","39","4","g","Remove/Cut"
"47","47","47",88868,88900,32,"Backspace","Backspace","38","4","n","Remove/Cut"
"48","48","48",88900,88932,32,"Backspace","Backspace","37","4","i","Remove/Cut"
"49","49","49",88932,88966,34,"Backspace","Backspace","36","4","h","Remove/Cut"
"50","50","50",88966,88990,24,"Backspace","Backspace","35","4","t","Remove/Cut"
"51","51","51",89085,89181,96,"Backspace","Backspace","34","4","e","Remove/Cut"
"52","52","52",89260,89349,89,"Backspace","Backspace","33","4","m","Remove/Cut"
"53","53","53",89417,89525,108,"Backspace","Backspace","32","4","o","Remove/Cut"
"54","54","54",89604,89710,106,"Backspace","Backspace","31","3","s","Remove/Cut"
"55","55","55",90061,90178,117,"n","n","32","4","n","Input"
"56","56","56",90386,90501,115,"=","=","33","4","=","Input"
"57","57","57",90608,90706,98,"b","b","34","4","b","Input"
"58","58","58",90739,90899,160,"o","o","35","4","o","Input"
"59","59","59",90863,91021,158,"t","t","36","4","t","Input"
"60","60","60",90931,91081,150,"h","h","37","4","h","Input"
"61","61","61",91006,91142,136,"Space","Space","38","4"," ","Input"
"62","62","62",91340,91414,74,"Backspace","Backspace","37","4"," ","Remove/Cut"
"63","63","63",91498,91574,76,"Backspace","Backspace","36","4","h","Remove/Cut"
"64","64","64",91664,91748,84,"Backspace","Backspace","35","4","t","Remove/Cut"
"65","65","65",91826,91910,84,"Backspace","Backspace","34","4","o","Remove/Cut"
"66","66","66",92001,92071,70,"Backspace","Backspace","33","4","b","Remove/Cut"
"67","67","67",92167,92227,60,"Backspace","Backspace","32","4","=","Remove/Cut"
"68","68","68",92321,92407,86,"Backspace","Backspace","31","3","n","Remove/Cut"
"69","69","69",92721,92800,79,"b","b","32","4","b","Input"
"70","70","70",92863,93007,144,"o","o","33","4","o","Input"
"71","71","71",93014,93163,149,"t","t","34","4","t","Input"
"72","72","72",93052,93213,161,"h","h","35","4","h","Input"
"73","73","73",93144,93266,122,"Space","Space","36","4"," ","Input"
"74","74","74",93258,93409,151,"t","t","37","5","t","Input"
"75","75","75",93317,93447,130,"h","h","38","5","h","Input"
"76","76","76",93406,93553,147,"i","i","39","5","i","Input"
"77","77","77",93542,93673,131,"n","n","40","5","n","Input"
"78","78","78",93639,93818,179,"g","g","41","5","g","Input"
"79","79","79",93753,93918,165,"s","s","42","5","s","Input"
"80","80","80",93851,93983,132,"Space","Space","43","5"," ","Input"
"81","81","81",94508,94630,122,"m","m","44","6","m","Input"
"82","82","82",94635,94753,118,"i","i","45","6","i","Input"
"83","83","83",94722,94861,139,"g","g","46","6","g","Input"
"84","84","84",94814,94937,123,"h","h","47","6","h","Input"
"85","85","85",94933,95058,125,"t","t","48","6","t","Input"
"86","86","86",95002,95135,133,"Space","Space","49","6"," ","Input"
"87","87","87",95161,95403,242,"r","r","50","7","r","Input"
"88","88","88",95297,95547,250,"e","e","51","7","e","Input"
"89","89","89",95684,95831,147,"a","a","52","7","a","Input"
"90","90","90",95962,96123,161,"c","c","53","7","c","Input"
"91","91","91",96060,96202,142,"h","h","54","7","h","Input"
"92","92","92",96141,96256,115,"Space","Space","55","7"," ","Input"
"93","93","93",96265,96421,156,"t","t","56","8","t","Input"
"94","94","94",96749,96861,112,"h","h","57","8","h","Input"
"95","95","95",96868,97048,180,"e","e","58","8","e","Input"
"96","96","96",97011,97122,111,"Space","Space","59","8"," ","Input"
"97","97","97",97365,97455,90,"Backspace","Backspace","58","8"," ","Remove/Cut"
