"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",12813,13024,211,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",48375,48375,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",48530,48641,111,"I","I","1","1","I","Input"
"4","4","4",48847,48983,136,"Space","Space","2","1"," ","Input"
"5","5","5",50597,50759,162,"t","t","3","2","t","Input"
"6","6","6",50690,50847,157,"h","h","4","2","h","Input"
"7","7","7",50833,50945,112,"i","i","5","2","i","Input"
"8","8","8",51108,51280,172,"n","n","6","2","n","Input"
"9","9","9",51270,51401,131,"k","k","7","2","k","Input"
"10","10","10",51454,51561,107,"Space","Space","8","2"," ","Input"
"11","11","11",51528,51626,98,"t","t","9","3","t","Input"
"12","12","12",51676,51779,103,"h","h","10","3","h","Input"
"13","13","13",51792,51929,137,"a","a","11","3","a","Input"
"14","14","14",51985,52119,134,"y","y","12","3","y","Input"
"15","15","15",52096,52240,144,"Space","Space","13","3"," ","Input"
"16","16","16",53044,53119,75,"Backspace","Backspace","12","3"," ","Remove/Cut"
"17","17","17",53196,53290,94,"Backspace","Backspace","11","3","y","Remove/Cut"
"18","18","18",53347,53525,178,"t","t","12","3","t","Input"
"19","19","19",53526,53652,126,"Space","Space","13","3"," ","Input"
"20","20","20",54904,54968,64,"i","i","14","4","i","Input"
"21","21","21",55098,55214,116,"m","m","15","4","m","Input"
"22","22","22",55278,55418,140,"a","a","16","4","a","Input"
"23","23","23",55518,55611,93,"g","g","17","4","g","Input"
"24","24","24",55646,55754,108,"e","e","18","4","e","Input"
"25","25","25",56009,56120,111,"s","s","19","4","s","Input"
"26","26","26",56205,56325,120,"Space","Space","20","4"," ","Input"
"27","27","27",56342,56483,141,"a","a","21","5","a","Input"
"28","28","28",56470,56567,97,"n","n","22","5","n","Input"
"29","29","29",56703,56824,121,"Space","Space","23","5"," ","Input"
"30","30","30",57117,57258,141,"Backspace","Backspace","22","5"," ","Remove/Cut"
"31","31","31",57383,57542,159,"d","d","23","5","d","Input"
"32","32","32",57536,57665,129,"Space","Space","24","5"," ","Input"
"33","33","33",57987,58064,77,"i","i","25","6","i","Input"
"34","34","34",58142,58245,103,"m","m","26","6","m","Input"
"35","35","35",58344,58433,89,"p","p","27","6","p","Input"
"36","36","36",58529,58687,158,"r","r","28","6","r","Input"
"37","37","37",58668,58775,107,"e","e","29","6","e","Input"
"38","38","38",58905,58952,47,"s","s","30","6","s","Input"
"39","39","39",59038,59154,116,"s","s","31","6","s","Input"
"40","40","40",59168,59285,117,"i","i","32","6","i","Input"
"41","41","41",59256,59341,85,"o","o","33","6","o","Input"
"42","42","42",59428,59534,106,"n","n","34","6","n","Input"
"43","43","43",59634,59763,129,"s","s","35","6","s","Input"
"44","44","44",59808,59951,143,"Space","Space","36","6"," ","Input"
"45","45","45",60104,60303,199,"a","a","37","7","a","Input"
"46","46","46",60639,60736,97,"b","b","38","7","b","Input"
"47","47","47",61035,61151,116,"s","s","39","7","s","Input"
"48","48","48",61185,61286,101,"o","o","40","7","o","Input"
"49","49","49",61382,61455,73,"l","l","41","7","l","Input"
"50","50","50",61627,61743,116,"u","u","42","7","u","Input"
"51","51","51",61874,61957,83,"t","t","43","7","t","Input"
"52","52","52",62102,62245,143,"e","e","44","7","e","Input"
"53","53","53",62217,62342,125,"l","l","45","7","l","Input"
"54","54","54",62465,62563,98,"y","y","46","7","y","Input"
"55","55","55",62592,62739,147,"Space","Space","47","7"," ","Input"
"56","56","56",63036,63128,92,"h","h","48","8","h","Input"
"57","57","57",63154,63281,127,"a","a","49","8","a","Input"
"58","58","58",63337,63426,89,"v","v","50","8","v","Input"
"59","59","59",63421,63509,88,"e","e","51","8","e","Input"
"60","60","60",63568,63674,106,"Space","Space","52","8"," ","Input"
"61","61","61",63646,63762,116,"a","a","53","9","a","Input"
"62","62","62",63806,63955,149,"Space","Space","54","9"," ","Input"
"63","63","63",65083,65194,111,"Backspace","Backspace","53","9"," ","Remove/Cut"
"64","64","64",65512,65627,115,"Backspace","Backspace","52","8","a","Remove/Cut"
"65","65","65",65902,65985,83,"t","t","53","9","t","Input"
"66","66","66",66037,66130,93,"o","o","54","9","o","Input"
"67","67","67",66198,66299,101,"o","o","55","9","o","Input"
"68","68","68",66263,66374,111,"Space","Space","56","9"," ","Input"
"69","69","69",66444,66532,88,"m","m","57","10","m","Input"
"70","70","70",66653,66736,83,"u","u","58","10","u","Input"
"71","71","71",66861,66988,127,"c","c","59","10","c","Input"
"72","72","72",66940,67047,107,"h","h","60","10","h","Input"
"73","73","73",67075,67195,120,"Space","Space","61","10"," ","Input"
"74","74","74",67718,67837,119,"o","o","62","11","o","Input"
"75","75","75",67986,68117,131,"f","f","63","11","f","Input"
"76","76","76",68266,68414,148,"Space","Space","64","11"," ","Input"
"77","77","77",68786,68949,163,"a","a","65","12","a","Input"
"78","78","78",69237,69362,125,"n","n","66","12","n","Input"
"79","79","79",69571,69721,150,"Space","Space","67","12"," ","Input"
"80","80","80",70920,71041,121,"e","e","68","13","e","Input"
"81","81","81",71198,71281,83,"f","f","69","13","f","Input"
"82","82","82",71366,71459,93,"f","f","70","13","f","Input"
"83","83","83",71541,71686,145,"e","e","71","13","e","Input"
"84","84","84",71760,71856,96,"c","c","72","13","c","Input"
"85","85","85",72026,72124,98,"t","t","73","13","t","Input"
"86","86","86",72175,72323,148,"Space","Space","74","13"," ","Input"
"87","87","87",72426,72537,111,"o","o","75","14","o","Input"
"88","88","88",72770,72908,138,"n","n","76","14","n","Input"
"89","89","89",72901,73020,119,"Space","Space","77","14"," ","Input"
"90","90","90",73044,73197,153,"p","p","78","15","p","Input"
"91","91","91",73367,73479,112,"o","o","79","15","o","Input"
"92","92","92",73465,73635,170,"p","p","80","15","p","Input"
"93","93","93",73920,73977,57,"Backspace","Backspace","79","15","p","Remove/Cut"
"94","94","94",74032,74115,83,"Backspace","Backspace","78","15","o","Remove/Cut"
"95","95","95",74154,74271,117,"e","e","79","15","e","Input"
"96","96","96",74277,74410,133,"o","o","80","15","o","Input"
"97","97","97",74392,74549,157,"p","p","81","15","p","Input"
"98","98","98",74535,74634,99,"l","l","82","15","l","Input"
"99","99","99",74668,74775,107,"e","e","83","15","e","Input"
"100","100","100",75886,75979,93,".",".","84","15",".","Input"
"101","101","101",76220,76341,121,"Space","Space","85","15"," ","Input"
"102","102","102",81061,81180,119,"Leftclick","Leftclick","0","15","NoChange","Nonproduction"
"103","103","103",81906,81906,0,"Tab","Tab","0","15","NoChange","Nonproduction"
"104","104","104",84843,84919,76,"Leftclick","Leftclick","84","15","NoChange","Nonproduction"
"105","105","105",85978,86047,69,"Space","Space","85","15"," ","Input"
"106","106","106",88238,88238,0,"Shift","Shift","85","15","NoChange","Nonproduction"
"107","107","107",88751,88751,0,"Shift","Shift","85","15","NoChange","Nonproduction"
"108","108","108",88784,88784,0,"Shift","Shift","85","15","NoChange","Nonproduction"
"109","109","109",88816,88816,0,"Shift","Shift","85","15","NoChange","Nonproduction"
"110","110","110",88849,88849,0,"Shift","Shift","85","15","NoChange","Nonproduction"
"111","111","111",88865,89036,171,"A","A","86","16","A","Input"
"112","112","112",89238,89312,74,"l","l","87","16","l","Input"
"113","113","113",89389,89509,120,"l","l","88","16","l","Input"
"114","114","114",89595,89667,72,"Space","Space","89","16"," ","Input"
"115","115","115",89601,89653,52,"m","m","90","17","m","Input"
"116","116","116",89864,89948,84,"y","y","91","17","y","Input"
"117","117","117",90005,90186,181,"o","o","92","17","o","Input"
"118","118","118",90182,90348,166,"u","u","93","17","u","Input"
