"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",121907,121909,2,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",257367,257367,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",257510,257599,89,"W","w","1","1","W","Input"
"4","4","4",258013,258088,75,"h","h","2","1","h","Input"
"5","5","5",258192,258265,73,"i","i","3","1","i","Input"
"6","6","6",258360,258469,109,"l","l","4","1","l","Input"
"7","7","7",258522,258599,77,"e","e","5","1","e","Input"
"8","8","8",258645,258793,148,"Space","Space","6","1"," ","Input"
"9","9","9",258960,259026,66,"o","o","7","2","o","Input"
"10","10","10",259089,259181,92,"c","c","8","2","c","Input"
"11","11","11",259465,259537,72,"Backspace","Backspace","7","2","c","Remove/Cut"
"12","12","12",259611,259683,72,"Backspace","Backspace","6","1","o","Remove/Cut"
"13","13","13",259844,259910,66,"c","c","7","2","c","Input"
"14","14","14",260145,260240,95,"o","o","8","2","o","Input"
"15","15","15",260341,260414,73,"m","m","9","2","m","Input"
"16","16","16",260560,260652,92,"p","p","10","2","p","Input"
"17","17","17",260818,260906,88,"e","e","11","2","e","Input"
"18","18","18",261085,261151,66,"t","t","12","2","t","Input"
"19","19","19",261910,261969,59,"i","i","13","2","i","Input"
"20","20","20",262064,262153,89,"t","t","14","2","t","Input"
"21","21","21",262211,262325,114,"o","o","15","2","o","Input"
"22","22","22",262483,262589,106,"n","n","16","2","n","Input"
"23","23","23",263324,263410,86,"Backspace","Backspace","15","2","n","Remove/Cut"
"24","24","24",263511,263587,76,"Backspace","Backspace","14","2","o","Remove/Cut"
"25","25","25",263668,263750,82,"Backspace","Backspace","13","2","t","Remove/Cut"
"26","26","26",265441,265534,93,"t","t","14","2","t","Input"
"27","27","27",265600,265675,75,"i","i","15","2","i","Input"
"28","28","28",265813,265866,53,"o","o","16","2","o","Input"
"29","29","29",265905,265985,80,"n","n","17","2","n","Input"
"30","30","30",266147,266263,116,"Space","Space","18","2"," ","Input"
"31","31","31",278422,278562,140,"c","c","19","3","c","Input"
"32","32","32",279376,279544,168,"a","a","20","3","a","Input"
"33","33","33",280075,280207,132,"n","n","21","3","n","Input"
"34","34","34",280633,280761,128,"Space","Space","22","3"," ","Input"
"35","35","35",283964,284095,131,"s","s","23","4","s","Input"
"36","36","36",284470,284586,116,"e","e","24","4","e","Input"
"37","37","37",284881,284970,89,"p","p","25","4","p","Input"
"38","38","38",285443,285544,101,"Backspace","Backspace","24","4","p","Remove/Cut"
"39","39","39",285693,285789,96,"Backspace","Backspace","23","4","e","Remove/Cut"
"40","40","40",286427,286583,156,"p","p","24","4","p","Input"
"41","41","41",286958,287046,88,"e","e","25","4","e","Input"
"42","42","42",287130,287207,77,"e","e","26","4","e","Input"
"43","43","43",287312,287410,98,"d","d","27","4","d","Input"
"44","44","44",287433,287570,137,"Space","Space","28","4"," ","Input"
"45","45","45",287831,287945,114,"u","u","29","5","u","Input"
"46","46","46",288059,288205,146,"p","p","30","5","p","Input"
"47","47","47",288370,288509,139,"Space","Space","31","5"," ","Input"
"48","48","48",288540,288654,114,"t","t","32","6","t","Input"
"49","49","49",288674,288743,69,"h","h","33","6","h","Input"
"50","50","50",288802,288931,129,"e","e","34","6","e","Input"
"51","51","51",288918,289070,152,"Space","Space","35","6"," ","Input"
"52","52","52",290419,290590,171,"p","p","36","7","p","Input"
