,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,46048,46270,222,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,59959,59959,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,60072,60193,121,I,i,1,1,I,Input
4,4,4,60159,60320,161,m,m,2,1,m,Input
5,5,5,60284,60406,122,a,a,3,1,a,Input
6,6,6,60374,60595,221,g,g,4,1,g,Input
7,7,7,60474,60598,124,i,i,5,1,i,Input
8,8,8,60597,60676,79,n,n,6,1,n,Input
9,9,9,60598,60711,113,e,e,7,1,e,Input
10,10,10,60653,60802,149,Space,Space,8,1, ,Input
11,11,11,60812,60958,146,a,a,9,2,a,Input
12,12,12,60903,60992,89,Space,Space,10,2, ,Input
13,13,13,61128,61240,112,b,b,11,3,b,Input
14,14,14,61207,61308,101,o,o,12,3,o,Input
15,15,15,61374,61509,135,o,o,13,3,o,Input
16,16,16,61476,61611,135,k,k,14,3,k,Input
17,17,17,62073,62574,501,Backspace,Backspace,13,3,k,Remove/Cut
18,18,18,62574,62656,82,Backspace,Backspace,12,3,o,Remove/Cut
19,19,19,62656,62740,84,Backspace,Backspace,11,3,o,Remove/Cut
20,20,20,62740,62823,83,Backspace,Backspace,10,2,b,Remove/Cut
21,21,21,62823,62906,83,Backspace,Backspace,9,2, ,Remove/Cut
22,22,22,62906,62990,84,Backspace,Backspace,8,1,a,Remove/Cut
23,23,23,62990,63073,83,Backspace,Backspace,7,1, ,Remove/Cut
24,24,24,63073,63155,82,Backspace,Backspace,6,1,e,Remove/Cut
25,25,25,63155,63239,84,Backspace,Backspace,5,1,n,Remove/Cut
26,26,26,63239,63323,84,Backspace,Backspace,4,1,i,Remove/Cut
27,27,27,63323,63406,83,Backspace,Backspace,3,1,g,Remove/Cut
28,28,28,63406,63489,83,Backspace,Backspace,2,1,a,Remove/Cut
29,29,29,63489,63573,84,Backspace,Backspace,1,1,m,Remove/Cut
30,30,30,63573,63657,84,Backspace,Backspace,0,0,I,Remove/Cut
31,31,31,63657,63741,84,Backspace,Backspace,0,0,NoChange,Nonproduction
32,32,32,63741,63805,64,Backspace,Backspace,0,0,NoChange,Nonproduction
33,33,33,64256,64256,0,Shift,Shift,0,0,NoChange,Nonproduction
34,34,34,64289,64412,123,S,s,1,1,S,Input
35,35,35,64435,64579,144,i,i,2,1,i,Input
36,36,36,64537,64674,137,n,n,3,1,n,Input
37,37,37,64546,64660,114,c,c,4,1,c,Input
38,38,38,64739,64807,68,e,e,5,1,e,Input
