,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,21303,21414,111,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,21713,21713,0,Control,Control,0,0,NoChange,Nonproduction
3,3,3,22051,22211,160,z,z,0,0,NoChange,Nonproduction
4,4,4,22345,22491,146,z,z,0,0,NoChange,Nonproduction
5,5,5,22635,22784,149,z,z,0,0,NoChange,Nonproduction
6,6,6,23449,23570,121,y,y,0,0,NoChange,Nonproduction
7,7,7,23723,23849,126,y,y,0,0,NoChange,Nonproduction
8,8,8,24008,24120,112,y,y,0,0,NoChange,Nonproduction
9,9,9,24273,24386,113,y,y,0,0,NoChange,Nonproduction
10,10,10,24522,24667,145,y,y,0,0,NoChange,Nonproduction
11,11,11,24866,25031,165,y,y,0,0,NoChange,Nonproduction
12,12,12,25231,25416,185,y,y,0,0,NoChange,Nonproduction
13,13,13,46328,46454,126,Leftclick,Leftclick,0,0,NoChange,Nonproduction
14,14,14,46573,46661,88,Leftclick,Leftclick,0,0,NoChange,Nonproduction
15,15,15,46732,46845,113,Leftclick,Leftclick,0,0,NoChange,Nonproduction
16,16,16,47394,47394,0,Control,Control,0,0,NoChange,Nonproduction
17,17,17,47728,47865,137,z,z,0,0,NoChange,Nonproduction
18,18,18,47969,48097,128,z,z,0,0,NoChange,Nonproduction
19,19,19,48179,48314,135,z,z,0,0,NoChange,Nonproduction
20,20,20,48400,48527,127,z,z,0,0,NoChange,Nonproduction
21,21,21,48609,48769,160,z,z,0,0,NoChange,Nonproduction
22,22,22,48953,49130,177,g,g,1,1,g,Input
23,23,23,49097,49280,183,d,d,2,1,d,Input
24,24,24,49225,49392,167,g,g,3,1,g,Input
25,25,25,49367,49515,148,d,d,4,1,d,Input
26,26,26,50066,50573,507,Backspace,Backspace,3,1,d,Remove/Cut
27,27,27,50573,50605,32,Backspace,Backspace,2,1,g,Remove/Cut
28,28,28,50605,50636,31,Backspace,Backspace,1,1,d,Remove/Cut
29,29,29,50636,50664,28,Backspace,Backspace,0,0,g,Remove/Cut
30,30,30,50664,50699,35,Backspace,Backspace,0,0,NoChange,Nonproduction
31,31,31,50699,50731,32,Backspace,Backspace,0,0,NoChange,Nonproduction
32,32,32,50731,50758,27,Backspace,Backspace,0,0,NoChange,Nonproduction
33,33,33,50758,50792,34,Backspace,Backspace,0,0,NoChange,Nonproduction
34,34,34,50792,50823,31,Backspace,Backspace,0,0,NoChange,Nonproduction
35,35,35,50823,50867,44,Backspace,Backspace,0,0,NoChange,Nonproduction
36,36,36,50867,50899,32,Backspace,Backspace,0,0,NoChange,Nonproduction
37,37,37,50899,50930,31,Backspace,Backspace,0,0,NoChange,Nonproduction
38,38,38,50930,50961,31,Backspace,Backspace,0,0,NoChange,Nonproduction
39,39,39,50961,50992,31,Backspace,Backspace,0,0,NoChange,Nonproduction
40,40,40,50992,51001,9,Backspace,Backspace,0,0,NoChange,Nonproduction
41,41,41,51489,51489,0,Control,Control,0,0,NoChange,Nonproduction
42,42,42,51562,51562,0,Control,Control,0,0,NoChange,Nonproduction
43,43,43,51785,51985,200,z,z,4,1,gdgd,Paste
44,44,44,52200,52319,119,z,z,3,1,d,Remove/Cut
45,45,45,52666,52801,135,z,z,2,1,g,Remove/Cut
