,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,44837,44963,126,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,66688,66688,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,66804,66879,75,S,s,1,1,S,Input
4,4,4,67282,67360,78,o,o,2,1,o,Input
5,5,5,67491,67583,92,m,m,3,1,m,Input
6,6,6,67698,67780,82,e,e,4,1,e,Input
7,7,7,67805,67897,92,Space,Space,5,1, ,Input
8,8,8,68390,68464,74,p,p,6,2,p,Input
9,9,9,68616,68687,71,e,e,7,2,e,Input
10,10,10,68788,68857,69,o,o,8,2,o,Input
11,11,11,68967,69056,89,p,p,9,2,p,Input
12,12,12,69136,69236,100,l,l,10,2,l,Input
13,13,13,69305,69395,90,e,e,11,2,e,Input
14,14,14,69468,69547,79,Space,Space,12,2, ,Input
15,15,15,70102,70171,69,d,d,13,3,d,Input
16,16,16,70286,70348,62,e,e,14,3,e,Input
17,17,17,70692,70796,104,b,b,15,3,b,Input
18,18,18,70904,70970,66,a,a,16,3,a,Input
19,19,19,71043,71137,94,t,t,17,3,t,Input
20,20,20,71296,71373,77,e,e,18,3,e,Input
21,21,21,71446,71532,86,Space,Space,19,3, ,Input
22,22,22,72302,72381,79,w,w,20,4,w,Input
23,23,23,72558,72620,62,e,e,21,4,e,Input
24,24,24,72830,72892,62,t,t,22,4,t,Input
25,25,25,73009,73085,76,h,h,23,4,h,Input
26,26,26,73141,73210,69,e,e,24,4,e,Input
27,27,27,73310,73380,70,r,r,25,4,r,Input
28,28,28,73429,73529,100,Space,Space,26,4, ,Input
29,29,29,74036,74123,87,p,p,27,5,p,Input
30,30,30,74371,74454,83,e,e,28,5,e,Input
31,31,31,74561,74618,57,o,o,29,5,o,Input
32,32,32,74711,74810,99,p,p,30,5,p,Input
33,33,33,74873,74989,116,l,l,31,5,l,Input
34,34,34,75086,75151,65,e,e,32,5,e,Input
35,35,35,75247,75328,81,Space,Space,33,5, ,Input
36,36,36,75882,75960,78,a,a,34,6,a,Input
37,37,37,76204,76290,86,t,t,35,6,t,Input
38,38,38,76405,76460,55,e,e,36,6,e,Input
39,39,39,77148,77273,125,Backspace,Backspace,35,6,e,Remove/Cut
40,40,40,77532,77662,130,Backspace,Backspace,34,6,t,Remove/Cut
41,41,41,77869,77968,99,r,r,35,6,r,Input
42,42,42,78122,78201,79,e,e,36,6,e,Input
43,43,43,78433,78549,116,Space,Space,37,6, ,Input
44,44,44,95593,95679,86,b,b,38,7,b,Input
45,45,45,95759,95818,59,e,e,39,7,e,Input
46,46,46,95960,96022,62,t,t,40,7,t,Input
47,47,47,96115,96182,67,t,t,41,7,t,Input
48,48,48,96284,96366,82,e,e,42,7,e,Input
49,49,49,96482,96543,61,r,r,43,7,r,Input
50,50,50,96582,96674,92,Space,Space,44,7, ,Input
51,51,51,96834,96888,54,o,o,45,8,o,Input
52,52,52,97004,97070,66,f,f,46,8,f,Input
53,53,53,97153,97219,66,f,f,47,8,f,Input
54,54,54,97280,97368,88,Space,Space,48,8, ,Input
55,55,55,97518,97595,77,i,i,49,9,i,Input
56,56,56,98036,98105,69,f,f,50,9,f,Input
57,57,57,98178,98269,91,Space,Space,51,9, ,Input
58,58,58,98489,98545,56,t,t,52,10,t,Input
59,59,59,98673,98745,72,h,h,53,10,h,Input
60,60,60,98854,98921,67,e,e,54,10,e,Input
