"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1125,1242,117,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",27131,27217,86,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",39825,39825,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",39934,40034,100,"I","i","1","1","I","Input"
"5","5","5",40149,40229,80,"n","n","2","1","n","Input"
"6","6","6",40247,40341,94,"Space","Space","3","1"," ","Input"
"7","7","7",40343,40482,139,"a","a","4","2","a","Input"
"8","8","8",40430,40505,75,"m","m","5","2","m","Input"
"9","9","9",40756,40811,55,"Backspace","Backspace","4","2","m","Remove/Cut"
"10","10","10",40939,41034,95,"n","n","5","2","n","Input"
"11","11","11",41123,41214,91,"y","y","6","2","y","Input"
"12","12","12",41262,41337,75,"Space","Space","7","2"," ","Input"
"13","13","13",41430,41525,95,"f","f","8","3","f","Input"
"14","14","14",41483,41551,68,"o","o","9","3","o","Input"
"15","15","15",41607,41739,132,"r","r","10","3","r","Input"
"16","16","16",41652,41748,96,"m","m","11","3","m","Input"
"17","17","17",41764,41864,100,"Space","Space","12","3"," ","Input"
"18","18","18",42035,42085,50,"o","o","13","4","o","Input"
"19","19","19",42209,42298,89,"f","f","14","4","f","Input"
"20","20","20",42423,42480,57,"Space","Space","15","4"," ","Input"
"21","21","21",44260,44382,122,"c","c","16","5","c","Input"
"22","22","22",44365,44470,105,"o","o","17","5","o","Input"
"23","23","23",44435,44525,90,"m","m","18","5","m","Input"
"24","24","24",44591,44696,105,"p","p","19","5","p","Input"
"25","25","25",44659,44797,138,"e","e","20","5","e","Input"
"26","26","26",44776,44906,130,"t","t","21","5","t","Input"
"27","27","27",44923,45038,115,"i","i","22","5","i","Input"
"28","28","28",45041,45146,105,"t","t","23","5","t","Input"
"29","29","29",45130,45301,171,"i","i","24","5","i","Input"
"30","30","30",45196,45346,150,"o","o","25","5","o","Input"
"31","31","31",45259,45371,112,"n","n","26","5","n","Input"
"32","32","32",45842,45953,111,",",",","27","5",",","Input"
"33","33","33",45985,46092,107,"Space","Space","28","5"," ","Input"
"34","34","34",46094,46146,52,"t","t","29","6","t","Input"
"35","35","35",46149,46243,94,"h","h","30","6","h","Input"
"36","36","36",46246,46347,101,"e","e","31","6","e","Input"
"37","37","37",46330,46464,134,"r","r","32","6","r","Input"
"38","38","38",46427,46510,83,"e","e","33","6","e","Input"
"39","39","39",46513,46614,101,"Space","Space","34","6"," ","Input"
"40","40","40",46669,46809,140,"a","a","35","7","a","Input"
"41","41","41",46751,46880,129,"r","r","36","7","r","Input"
"42","42","42",46848,46957,109,"e","e","37","7","e","Input"
"43","43","43",47028,47147,119,"Space","Space","38","7"," ","Input"
"44","44","44",48111,48172,61,"Backspace","Backspace","37","7"," ","Remove/Cut"
"45","45","45",48236,48315,79,"Backspace","Backspace","36","7","e","Remove/Cut"
"46","46","46",48366,48440,74,"Backspace","Backspace","35","7","r","Remove/Cut"
"47","47","47",48489,48571,82,"Backspace","Backspace","34","6","a","Remove/Cut"
"48","48","48",49009,49094,85,"i","i","35","7","i","Input"
"49","49","49",49103,49230,127,"s","s","36","7","s","Input"
"50","50","50",49236,49339,103,"Space","Space","37","7"," ","Input"
"51","51","51",49580,49729,149,"a","a","38","8","a","Input"
"52","52","52",49666,49784,118,"Space","Space","39","8"," ","Input"
"53","53","53",49895,49985,90,"t","t","40","9","t","Input"
"54","54","54",50051,50195,144,"e","e","41","9","e","Input"
"55","55","55",50137,50234,97,"r","r","42","9","r","Input"
"56","56","56",50198,50292,94,"m","m","43","9","m","Input"
"57","57","57",50331,50453,122,"Space","Space","44","9"," ","Input"
"58","58","58",50807,50911,104,"c","c","45","10","c","Input"
"59","59","59",50950,51045,95,"o","o","46","10","o","Input"
"60","60","60",51128,51228,100,"i","i","47","10","i","Input"
"61","61","61",51178,51278,100,"n","n","48","10","n","Input"
"62","62","62",51508,52092,584,"Backspace","Backspace","47","10","n","Remove/Cut"
"63","63","63",52092,52127,35,"Backspace","Backspace","46","10","i","Remove/Cut"
"64","64","64",52127,52162,35,"Backspace","Backspace","45","10","o","Remove/Cut"
"65","65","65",52162,52196,34,"Backspace","Backspace","44","9","c","Remove/Cut"
"66","66","66",52196,52233,37,"Backspace","Backspace","43","9"," ","Remove/Cut"
"67","67","67",52233,52268,35,"Backspace","Backspace","42","9","m","Remove/Cut"
"68","68","68",52268,52308,40,"Backspace","Backspace","41","9","r","Remove/Cut"
"69","69","69",52308,52345,37,"Backspace","Backspace","40","9","e","Remove/Cut"
"70","70","70",52345,52379,34,"Backspace","Backspace","39","8","t","Remove/Cut"
"71","71","71",52379,52420,41,"Backspace","Backspace","38","8"," ","Remove/Cut"
"72","72","72",52420,52457,37,"Backspace","Backspace","37","7","a","Remove/Cut"
"73","73","73",52457,52491,34,"Backspace","Backspace","36","7"," ","Remove/Cut"
"74","74","74",52491,52528,37,"Backspace","Backspace","35","7","s","Remove/Cut"
"75","75","75",52528,52563,35,"Backspace","Backspace","34","6","i","Remove/Cut"
"76","76","76",52563,52600,37,"Backspace","Backspace","33","6"," ","Remove/Cut"
"77","77","77",52600,52635,35,"Backspace","Backspace","32","6","e","Remove/Cut"
"78","78","78",52635,52670,35,"Backspace","Backspace","31","6","r","Remove/Cut"
"79","79","79",52670,52708,38,"Backspace","Backspace","30","6","e","Remove/Cut"
"80","80","80",52708,52742,34,"Backspace","Backspace","29","6","h","Remove/Cut"
"81","81","81",52742,52777,35,"Backspace","Backspace","28","5","t","Remove/Cut"
"82","82","82",52777,52813,36,"Backspace","Backspace","27","5"," ","Remove/Cut"
"83","83","83",52813,52848,35,"Backspace","Backspace","26","5",",","Remove/Cut"
"84","84","84",52848,52883,35,"Backspace","Backspace","25","5","n","Remove/Cut"
"85","85","85",52883,52918,35,"Backspace","Backspace","24","5","o","Remove/Cut"
"86","86","86",52918,52954,36,"Backspace","Backspace","23","5","i","Remove/Cut"
"87","87","87",52954,52990,36,"Backspace","Backspace","22","5","t","Remove/Cut"
"88","88","88",52990,53025,35,"Backspace","Backspace","21","5","i","Remove/Cut"
"89","89","89",53025,53062,37,"Backspace","Backspace","20","5","t","Remove/Cut"
"90","90","90",53062,53096,34,"Backspace","Backspace","19","5","e","Remove/Cut"
"91","91","91",53096,53132,36,"Backspace","Backspace","18","5","p","Remove/Cut"
"92","92","92",53132,53169,37,"Backspace","Backspace","17","5","m","Remove/Cut"
"93","93","93",53169,53204,35,"Backspace","Backspace","16","5","o","Remove/Cut"
"94","94","94",53204,53239,35,"Backspace","Backspace","15","4","c","Remove/Cut"
"95","95","95",53239,53273,34,"Backspace","Backspace","14","4"," ","Remove/Cut"
"96","96","96",53273,53310,37,"Backspace","Backspace","13","4","f","Remove/Cut"
"97","97","97",53310,53345,35,"Backspace","Backspace","12","3","o","Remove/Cut"
"98","98","98",53345,53379,34,"Backspace","Backspace","11","3"," ","Remove/Cut"
"99","99","99",53379,53417,38,"Backspace","Backspace","10","3","m","Remove/Cut"
"100","100","100",53417,53451,34,"Backspace","Backspace","9","3","r","Remove/Cut"
"101","101","101",53451,53490,39,"Backspace","Backspace","8","3","o","Remove/Cut"
"102","102","102",53490,53526,36,"Backspace","Backspace","7","2","f","Remove/Cut"
"103","103","103",53526,53561,35,"Backspace","Backspace","6","2"," ","Remove/Cut"
"104","104","104",53561,53602,41,"Backspace","Backspace","5","2","y","Remove/Cut"
"105","105","105",53602,53637,35,"Backspace","Backspace","4","2","n","Remove/Cut"
"106","106","106",53637,53673,36,"Backspace","Backspace","3","1","a","Remove/Cut"
"107","107","107",53673,53709,36,"Backspace","Backspace","2","1"," ","Remove/Cut"
"108","108","108",53709,53745,36,"Backspace","Backspace","1","1","n","Remove/Cut"
"109","109","109",53745,53782,37,"Backspace","Backspace","0","0","I","Remove/Cut"
"110","110","110",53782,53816,34,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"111","111","111",53816,53851,35,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"112","112","112",53851,53888,37,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"113","113","113",53888,53923,35,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"114","114","114",53923,53948,25,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"115","115","115",64517,64649,132,"c","c","1","1","c","Input"
"116","116","116",64681,64820,139,"o","o","2","1","o","Input"
"117","117","117",64771,64895,124,"m","m","3","1","m","Input"
"118","118","118",64946,65048,102,"p","p","4","1","p","Input"
"119","119","119",65027,65189,162,"e","e","5","1","e","Input"
"120","120","120",65147,65281,134,"t","t","6","1","t","Input"
"121","121","121",65260,65334,74,"i","i","7","1","i","Input"
"122","122","122",65389,65472,83,"t","t","8","1","t","Input"
"123","123","123",65476,65567,91,"i","i","9","1","i","Input"
"124","124","124",65602,65744,142,"v","v","10","1","v","Input"
"125","125","125",65692,65816,124,"e","e","11","1","e","Input"
