"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",120434,120648,214,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",160574,160732,158,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",182847,182847,0,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"4","4","4",195633,195633,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",196131,196131,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"6","6","6",196164,196164,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"7","7","7",196197,196197,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",196206,196342,136,"M","m","1","1","M","Input"
"9","9","9",196367,196566,199,"a","a","2","1","a","Input"
"10","10","10",196801,196981,180,"t","t","3","1","t","Input"
"11","11","11",196959,197206,247,"e","e","4","1","e","Input"
"12","12","12",197103,197279,176,"r","r","5","1","r","Input"
"13","13","13",198087,198175,88,"i","i","6","1","i","Input"
"14","14","14",199343,199486,143,"Backspace","Backspace","5","1","i","Remove/Cut"
"15","15","15",200919,201046,127,"i","i","6","1","i","Input"
"16","16","16",201103,201278,175,"a","a","7","1","a","Input"
"17","17","17",201335,201462,127,"l","l","8","1","l","Input"
"18","18","18",201656,201797,141,"i","i","9","1","i","Input"
"19","19","19",201934,202067,133,"s","s","10","1","s","Input"
"20","20","20",202216,202342,126,"m","m","11","1","m","Input"
"21","21","21",202423,202558,135,"Space","Space","12","1"," ","Input"
"22","22","22",202767,202886,119,"t","t","13","2","t","Input"
"23","23","23",203391,203575,184,"Backspace","Backspace","12","1","t","Remove/Cut"
"24","24","24",203679,203808,129,"i","i","13","2","i","Input"
"25","25","25",203847,204071,224,"s","s","14","2","s","Input"
"26","26","26",204016,204158,142,"Space","Space","15","2"," ","Input"
"27","27","27",204526,204694,168,"t","t","16","3","t","Input"
"28","28","28",204688,204806,118,"h","h","17","3","h","Input"
"29","29","29",204823,205039,216,"e","e","18","3","e","Input"
"30","30","30",204951,205096,145,"Space","Space","19","3"," ","Input"
"31","31","31",210687,210822,135,"c","c","20","4","c","Input"
"32","32","32",210935,211054,119,"h","h","21","4","h","Input"
"33","33","33",211071,211214,143,"a","a","22","4","a","Input"
"34","34","34",211278,211478,200,"r","r","23","4","r","Input"
"35","35","35",211407,211558,151,"a","a","24","4","a","Input"
"36","36","36",211658,211814,156,"c","c","25","4","c","Input"
"37","37","37",211951,212119,168,"t","t","26","4","t","Input"
"38","38","38",212114,212320,206,"e","e","27","4","e","Input"
