"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",30567,30691,124,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",33001,33001,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",34119,34295,176,"T","t","1","1","T","Input"
"4","4","4",34368,34567,199,"h","h","2","1","h","Input"
"5","5","5",34503,34623,120,"e","e","3","1","e","Input"
"6","6","6",34607,34799,192,"r","r","4","1","r","Input"
"7","7","7",34735,35007,272,"e","e","5","1","e","Input"
"8","8","8",34879,35103,224,"Space","Space","6","1"," ","Input"
"9","9","9",35519,35760,241,"i","i","7","2","i","Input"
"10","10","10",36095,36367,272,"s","s","8","2","s","Input"
"11","11","11",36511,36655,144,"Space","Space","9","2"," ","Input"
"12","12","12",37431,37567,136,"Backspace","Backspace","8","2"," ","Remove/Cut"
"13","13","13",37648,37775,127,"Backspace","Backspace","7","2","s","Remove/Cut"
"14","14","14",37863,38031,168,"Backspace","Backspace","6","1","i","Remove/Cut"
"15","15","15",38384,38535,151,"a","a","7","2","a","Input"
"16","16","16",38575,38743,168,"r","r","8","2","r","Input"
"17","17","17",38703,38871,168,"e","e","9","2","e","Input"
"18","18","18",38823,38959,136,"Space","Space","10","2"," ","Input"
"19","19","19",38895,39063,168,"a","a","11","3","a","Input"
"20","20","20",39023,39231,208,"Space","Space","12","3"," ","Input"
"21","21","21",39455,39575,120,"l","l","13","4","l","Input"
"22","22","22",39719,39935,216,"o","o","14","4","o","Input"
"23","23","23",40256,40463,207,"t","t","15","4","t","Input"
"24","24","24",40360,40527,167,"Space","Space","16","4"," ","Input"
"25","25","25",40503,40711,208,"o","o","17","5","o","Input"
"26","26","26",40664,40807,143,"f","f","18","5","f","Input"
"27","27","27",40751,40944,193,"Space","Space","19","5"," ","Input"
"28","28","28",41271,41415,144,"d","d","20","6","d","Input"
"29","29","29",41383,41519,136,"i","i","21","6","i","Input"
"30","30","30",41519,41591,72,"f","f","22","6","f","Input"
"31","31","31",41663,41807,144,"f","f","23","6","f","Input"
"32","32","32",41879,41991,112,"e","e","24","6","e","Input"
"33","33","33",41991,42127,136,"r","r","25","6","r","Input"
"34","34","34",42095,42279,184,"e","e","26","6","e","Input"
"35","35","35",42223,42447,224,"n","n","27","6","n","Input"
"36","36","36",42375,42543,168,"t","t","28","6","t","Input"
"37","37","37",42471,42631,160,"Space","Space","29","6"," ","Input"
"38","38","38",42695,42847,152,"v","v","30","7","v","Input"
"39","39","39",42807,43119,312,"i","i","31","7","i","Input"
"40","40","40",42927,43039,112,"e","e","32","7","e","Input"
"41","41","41",43119,43255,136,"w","w","33","7","w","Input"
"42","42","42",43303,43479,176,"Space","Space","34","7"," ","Input"
"43","43","43",43519,43631,112,"p","p","35","8","p","Input"
