,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,50678,50682,4,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,51674,51675,1,Leftclick,Leftclick,0,0,NoChange,Nonproduction
3,3,3,117509,117511,2,Leftclick,Leftclick,0,0,NoChange,Nonproduction
4,4,4,126139,126139,0,Shift,Shift,0,0,NoChange,Nonproduction
5,5,5,127618,127618,0,Shift,Shift,0,0,NoChange,Nonproduction
6,6,6,127791,127888,97,T,t,1,1,T,Input
7,7,7,127926,127991,65,h,h,2,1,h,Input
8,8,8,127988,128079,91,e,e,3,1,e,Input
9,9,9,128088,128197,109,Space,Space,4,1, ,Input
10,10,10,128174,128255,81,f,f,5,2,f,Input
11,11,11,128249,128332,83,i,i,6,2,i,Input
12,12,12,128310,128379,69,r,r,7,2,r,Input
13,13,13,128452,128555,103,s,s,8,2,s,Input
14,14,14,128643,128715,72,t,t,9,2,t,Input
15,15,15,128736,128845,109,Space,Space,10,2, ,Input
16,16,16,128837,128930,93,c,c,11,3,c,Input
17,17,17,128904,128985,81,o,o,12,3,o,Input
18,18,18,129061,129141,80,n,n,13,3,n,Input
19,19,19,129121,129223,102,s,s,14,3,s,Input
20,20,20,129231,129308,77,i,i,15,3,i,Input
21,21,21,129292,129379,87,d,d,16,3,d,Input
22,22,22,129427,129522,95,e,e,17,3,e,Input
23,23,23,129578,129664,86,r,r,18,3,r,Input
24,24,24,130003,130111,108,a,a,19,3,a,Input
25,25,25,130231,130319,88,t,t,20,3,t,Input
26,26,26,130309,130371,62,i,i,21,3,i,Input
27,27,27,130453,130511,58,o,o,22,3,o,Input
28,28,28,130625,130693,68,n,n,23,3,n,Input
29,29,29,131244,131364,120,Space,Space,24,3, ,Input
30,30,30,131418,131513,95,w,w,25,4,w,Input
31,31,31,131508,131586,78,h,h,26,4,h,Input
32,32,32,131582,131669,87,e,e,27,4,e,Input
33,33,33,131680,131763,83,n,n,28,4,n,Input
34,34,34,131816,131915,99,Space,Space,29,4, ,Input
35,35,35,131898,131974,76,i,i,30,5,i,Input
36,36,36,131968,132048,80,t,t,31,5,t,Input
37,37,37,132052,132196,144,Space,Space,32,5, ,Input
38,38,38,132154,132239,85,c,c,33,6,c,Input
39,39,39,132214,132293,79,o,o,34,6,o,Input
40,40,40,132374,132443,69,m,m,35,6,m,Input
41,41,41,132416,132496,80,e,e,36,6,e,Input
42,42,42,132558,132670,112,s,s,37,6,s,Input
43,43,43,132649,132800,151,Space,Space,38,6, ,Input
44,44,44,132776,132853,77,t,t,39,7,t,Input
45,45,45,132869,132957,88,o,o,40,7,o,Input
46,46,46,133021,133115,94,Space,Space,41,7, ,Input
47,47,47,133164,133248,84,h,h,42,8,h,Input
48,48,48,133251,133338,87,a,a,43,8,a,Input
49,49,49,133369,133441,72,p,p,44,8,p,Input
50,50,50,133481,133590,109,p,p,45,8,p,Input
51,51,51,133646,133722,76,i,i,46,8,i,Input
52,52,52,133817,133882,65,n,n,47,8,n,Input
53,53,53,133899,134000,101,e,e,48,8,e,Input
54,54,54,134131,134214,83,s,s,49,8,s,Input
55,55,55,134255,134371,116,s,s,50,8,s,Input
56,56,56,134515,134648,133,Space,Space,51,8, ,Input
57,57,57,134732,134807,75,i,i,52,9,i,Input
58,58,58,134811,134931,120,s,s,53,9,s,Input
59,59,59,134941,135064,123,Space,Space,54,9, ,Input
60,60,60,135060,135146,86,t,t,55,10,t,Input
61,61,61,135174,135244,70,h,h,56,10,h,Input
62,62,62,135279,135372,93,a,a,57,10,a,Input
63,63,63,135870,135943,73,t,t,58,10,t,Input
64,64,64,136008,136131,123,Space,Space,59,10, ,Input
65,65,65,136181,136307,126,w,w,60,11,w,Input
66,66,66,136401,136493,92,e,e,61,11,e,Input
67,67,67,136622,136728,106,Space,Space,62,11, ,Input
68,68,68,136714,136812,98,s,s,63,12,s,Input
69,69,69,136806,136887,81,h,h,64,12,h,Input
70,70,70,136979,137062,83,o,o,65,12,o,Input
71,71,71,137127,137191,64,u,u,66,12,u,Input
72,72,72,137291,137359,68,l,l,67,12,l,Input
73,73,73,137347,137450,103,d,d,68,12,d,Input
74,74,74,137446,137565,119,Space,Space,69,12, ,Input
75,75,75,137549,137625,76,a,a,70,13,a,Input
76,76,76,137703,137786,83,c,c,71,13,c,Input
77,77,77,138064,138135,71,k,k,72,13,k,Input
78,78,78,138204,138272,68,n,n,73,13,n,Input
79,79,79,138359,138443,84,o,o,74,13,o,Input
