,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,881,977,96,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,2888,2888,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,3071,3193,122,D,D,1,1,D,Input
4,4,4,3448,3527,79,G,G,2,1,G,Input
5,5,5,3591,3671,80,G,G,3,1,G,Input
6,6,6,3871,3871,0,Shift,Shift,3,1,NoChange,Nonproduction
7,7,7,4039,4119,80,ArrowUp,ArrowUp,3,1,NoChange,Nonproduction
8,8,8,4288,4488,200,Meta,Meta,3,1,NoChange,Nonproduction
9,9,9,4488,4488,0,c,c,3,1,NoChange,Nonproduction
10,10,10,4791,4847,56,Meta,Meta,3,1,NoChange,Nonproduction
11,11,11,4847,4847,0,v,v,3,1,NoChange,Nonproduction
12,12,12,5143,5167,24,Meta,Meta,3,1,NoChange,Nonproduction
13,13,13,5167,5607,440,v,v,6,1,DGG,Paste
14,14,14,5687,5687,0,Shift,Shift,6,1,NoChange,Nonproduction
15,15,15,5791,5871,80,ArrowUp,ArrowUp,6,1,NoChange,Nonproduction
16,16,16,6047,6127,80,Backspace,Backspace,0,0,DGGDGG,Remove/Cut
17,17,17,34199,34302,103,Leftclick,Leftclick,0,0,NoChange,Nonproduction
18,18,18,34614,34614,0,Shift,Shift,0,0,NoChange,Nonproduction
19,19,19,34895,35014,119,W,w,1,1,W,Input
20,20,20,35110,35198,88,h,h,2,1,h,Input
21,21,21,35431,35558,127,a,a,3,1,a,Input
22,22,22,35574,35670,96,t,t,4,1,t,Input
23,23,23,35694,35774,80,Space,Space,5,1, ,Input
24,24,24,35895,35974,79,i,i,6,2,i,Input
25,25,25,36007,36110,103,s,s,7,2,s,Input
26,26,26,36087,36150,63,Space,Space,8,2, ,Input
27,27,27,36190,36270,80,h,h,9,3,h,Input
28,28,28,36286,36390,104,a,a,10,3,a,Input
29,29,29,36422,36478,56,p,p,11,3,p,Input
30,30,30,36534,36614,80,p,p,12,3,p,Input
31,31,31,36685,36741,56,i,i,13,3,i,Input
32,32,32,36821,36925,104,e,e,14,3,e,Input
33,33,33,37071,37134,63,s,s,15,3,s,Input
34,34,34,37175,37302,127,s,s,16,3,s,Input
35,35,35,37375,37375,0,Shift,Shift,16,3,NoChange,Nonproduction
36,36,36,37519,37598,79,?,?,17,3,?,Input
37,37,37,37575,37678,103,Space,Space,18,3, ,Input
38,38,38,38111,38214,103,Backspace,Backspace,17,3, ,Remove/Cut
39,39,39,38235,38334,99,Backspace,Backspace,16,3,?,Remove/Cut
40,40,40,38374,38462,88,Backspace,Backspace,15,3,s,Remove/Cut
41,41,41,38527,38606,79,Backspace,Backspace,14,3,s,Remove/Cut
42,42,42,38670,38750,80,Backspace,Backspace,13,3,e,Remove/Cut
43,43,43,39103,39182,79,n,n,14,3,n,Input
44,44,44,39201,39302,101,e,e,15,3,e,Input
45,45,45,39405,39485,80,s,s,16,3,s,Input
46,46,46,39517,39597,80,s,s,17,3,s,Input
47,47,47,39823,39823,0,Shift,Shift,17,3,NoChange,Nonproduction
48,48,48,39893,40013,120,?,?,18,3,?,Input
49,49,49,39997,40101,104,Space,Space,19,3, ,Input
50,50,50,42215,42294,79,W,w,20,4,W,Input
51,51,51,42318,42414,96,h,h,21,4,h,Input
52,52,52,42391,42454,63,a,a,22,4,a,Input
53,53,53,42478,42558,80,t,t,23,4,t,Input
54,54,54,42519,42598,79,Space,Space,24,4, ,Input
55,55,55,42631,42734,103,m,m,25,5,m,Input
56,56,56,42710,42774,64,a,a,26,5,a,Input
57,57,57,42823,42903,80,k,k,27,5,k,Input
58,58,58,42879,42982,103,e,e,28,5,e,Input
59,59,59,42959,43038,79,s,s,29,5,s,Input
60,60,60,43062,43118,56,Space,Space,30,5, ,Input
61,61,61,43199,43278,79,p,p,31,6,p,Input
62,62,62,43302,43406,104,e,e,32,6,e,Input
63,63,63,43367,43486,119,o,o,33,6,o,Input
64,64,64,43422,43526,104,p,p,34,6,p,Input
65,65,65,43607,43678,71,l,l,35,6,l,Input
66,66,66,43663,43742,79,e,e,36,6,e,Input
67,67,67,43720,43806,86,Space,Space,37,6, ,Input
68,68,68,43821,43926,105,t,t,38,7,t,Input
69,69,69,43974,44078,104,r,r,39,7,r,Input
70,70,70,44055,44120,65,u,u,40,7,u,Input
71,71,71,44238,44294,56,l,l,41,7,l,Input
72,72,72,44278,44318,40,;,;,42,7,;,Input
73,73,73,44374,44478,104,y,y,43,7,y,Input
74,74,74,44455,44534,79,Space,Space,44,7, ,Input
75,75,75,44798,44894,96,Backspace,Backspace,43,7, ,Remove/Cut
76,76,76,44926,45030,104,Backspace,Backspace,42,7,y,Remove/Cut
77,77,77,45062,45166,104,Backspace,Backspace,41,7,;,Remove/Cut
78,78,78,45238,45358,120,y,y,42,7,y,Input
79,79,79,45343,45398,55,Space,Space,43,7, ,Input
80,80,80,45446,45526,80,h,h,44,8,h,Input
81,81,81,45551,45630,79,a,a,45,8,a,Input
82,82,82,45650,45686,36,p,p,46,8,p,Input
83,83,83,45742,45822,80,p,p,47,8,p,Input
84,84,84,45854,45958,104,y,y,48,8,y,Input
85,85,85,45998,45998,0,Shift,Shift,48,8,NoChange,Nonproduction
86,86,86,46095,46174,79,?,?,49,8,?,Input
87,87,87,46198,46278,80,Space,Space,50,8, ,Input
88,88,88,46494,46622,128,W,w,51,9,W,Input
89,89,89,46601,46662,61,h,h,52,9,h,Input
90,90,90,46637,46742,105,i,i,53,9,i,Input
91,91,91,46798,46878,80,l,l,54,9,l,Input
92,92,92,46902,46998,96,e,e,55,9,e,Input
93,93,93,46982,47062,80,Space,Space,56,9, ,Input
94,94,94,48710,48806,96,t,t,57,10,t,Input
95,95,95,48830,48910,80,h,h,58,10,h,Input
96,96,96,48886,48950,64,i,i,59,10,i,Input
97,97,97,48934,49053,119,s,s,60,10,s,Input
98,98,98,49030,49110,80,Space,Space,61,10, ,Input
99,99,99,49142,49222,80,m,m,62,11,m,Input
100,100,100,49310,49390,80,y,y,63,11,y,Input
