,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,1463,1539,76,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,4028,4155,127,Leftclick,Leftclick,0,0,NoChange,Nonproduction
3,3,3,24764,24834,70,Leftclick,Leftclick,0,0,NoChange,Nonproduction
4,4,4,32063,32063,0,Alt,Alt,0,0,NoChange,Nonproduction
5,5,5,33188,33301,113,Leftclick,Leftclick,0,0,NoChange,Nonproduction
6,6,6,41434,41496,62,Rightclick,Rightclick,0,0,NoChange,Nonproduction
7,7,7,41751,41833,82,Leftclick,Leftclick,0,0,NoChange,Nonproduction
8,8,8,51199,51199,0,Shift,Shift,0,0,NoChange,Nonproduction
9,9,9,51318,51486,168,I,i,1,1,I,Input
10,10,10,51421,51567,146,Space,Space,2,1, ,Input
11,11,11,51543,51638,95,w,w,3,2,w,Input
12,12,12,51598,51710,112,o,o,4,2,o,Input
13,13,13,51734,51862,128,r,r,5,2,r,Input
14,14,14,51797,51907,110,k,k,6,2,k,Input
15,15,15,51893,51996,103,Space,Space,7,2, ,Input
16,16,16,51989,52159,170,i,i,8,3,i,Input
17,17,17,52053,52220,167,n,n,9,3,n,Input
18,18,18,52133,52228,95,Space,Space,10,3, ,Input
19,19,19,52206,52343,137,a,a,11,4,a,Input
20,20,20,52316,52438,122,Space,Space,12,4, ,Input
21,21,21,52404,52549,145,h,h,13,5,h,Input
22,22,22,52478,52652,174,i,i,14,5,i,Input
23,23,23,52637,52726,89,g,g,15,5,g,Input
24,24,24,52677,52822,145,h,h,16,5,h,Input
25,25,25,53000,53102,102,l,l,17,5,l,Input
26,26,26,53119,53208,89,y,y,18,5,y,Input
27,27,27,53280,53375,95,-,-,19,5,-,Input
28,28,28,54104,54197,93,c,c,20,5,c,Input
29,29,29,54191,54285,94,o,o,21,5,o,Input
30,30,30,54487,54542,55,l,l,22,5,l,Input
31,31,31,54640,54704,64,l,l,23,5,l,Input
32,32,32,55264,55408,144,a,a,24,5,a,Input
33,33,33,55623,55704,81,b,b,25,5,b,Input
34,34,34,55751,55870,119,o,o,26,5,o,Input
35,35,35,56072,56200,128,r,r,27,5,r,Input
36,36,36,56267,56406,139,a,a,28,5,a,Input
37,37,37,56430,56528,98,t,t,29,5,t,Input
38,38,38,56541,56664,123,i,i,30,5,i,Input
39,39,39,56670,56792,122,v,v,31,5,v,Input
40,40,40,56760,56856,96,e,e,32,5,e,Input
41,41,41,56879,57000,121,Space,Space,33,5, ,Input
42,42,42,61384,61496,112,Backspace,Backspace,32,5, ,Remove/Cut
43,43,43,62215,62366,151,",",",",33,5,",",Input
44,44,44,62317,62454,137,Space,Space,34,5, ,Input
45,45,45,62477,62565,88,y,y,35,6,y,Input
46,46,46,62630,62783,153,e,e,36,6,e,Input
47,47,47,62703,62793,90,t,t,37,6,t,Input
48,48,48,62776,62909,133,Space,Space,38,6, ,Input
49,49,49,62928,63015,87,s,s,39,7,s,Input
50,50,50,63021,63126,105,m,m,40,7,m,Input
51,51,51,63133,63280,147,a,a,41,7,a,Input
52,52,52,63240,63285,45,l,l,42,7,l,Input
53,53,53,63374,63456,82,l,l,43,7,l,Input
54,54,54,63550,63679,129,",",",",44,7,",",Input
55,55,55,63631,63728,97,Space,Space,45,7, ,Input
56,56,56,63830,63944,114,d,d,46,8,d,Input
57,57,57,64128,64261,133,e,e,47,8,e,Input
58,58,58,64256,64414,158,v,v,48,8,v,Input
59,59,59,64366,64454,88,e,e,49,8,e,Input
60,60,60,64576,64704,128,l,l,50,8,l,Input
61,61,61,64800,64864,64,o,o,51,8,o,Input
62,62,62,64966,65088,122,p,p,52,8,p,Input
63,63,63,65064,65167,103,m,m,53,8,m,Input
64,64,64,65173,65285,112,e,e,54,8,e,Input
65,65,65,65271,65437,166,n,n,55,8,n,Input
66,66,66,65349,65445,96,t,t,56,8,t,Input
67,67,67,65432,65574,142,Space,Space,57,8, ,Input
