,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,1301,1359,58,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,72976,72976,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,73081,73189,108,E,e,1,1,E,Input
4,4,4,73316,73369,53,v,v,2,1,v,Input
5,5,5,73441,73579,138,e,e,3,1,e,Input
6,6,6,73520,73603,83,r,r,4,1,r,Input
7,7,7,73708,73750,42,y,y,5,1,y,Input
8,8,8,73755,73863,108,d,d,6,1,d,Input
9,9,9,73897,74054,157,a,a,7,1,a,Input
10,10,10,74030,74082,52,y,y,8,1,y,Input
11,11,11,74116,74208,92,Space,Space,9,1, ,Input
12,12,12,74646,74727,81,p,p,10,2,p,Input
13,13,13,74750,74822,72,e,e,11,2,e,Input
14,14,14,74848,74886,38,o,o,12,2,o,Input
15,15,15,74989,75055,66,p,p,13,2,p,Input
16,16,16,75140,75213,73,l,l,14,2,l,Input
17,17,17,75188,75290,102,e,e,15,2,e,Input
18,18,18,75278,75371,93,Space,Space,16,2, ,Input
19,19,19,75349,75461,112,a,a,17,3,a,Input
20,20,20,75408,75531,123,r,r,18,3,r,Input
21,21,21,75515,75595,80,e,e,19,3,e,Input
22,22,22,75553,75665,112,Space,Space,20,3, ,Input
23,23,23,75648,75735,87,o,o,21,4,o,Input
24,24,24,75719,75801,82,f,f,22,4,f,Input
25,25,25,75895,76020,125,t,t,23,4,t,Input
26,26,26,75967,76105,138,e,e,24,4,e,Input
27,27,27,76073,76122,49,n,n,25,4,n,Input
28,28,28,76125,76217,92,Space,Space,26,4, ,Input
29,29,29,76233,76356,123,c,c,27,5,c,Input
30,30,30,76388,76509,121,a,a,28,5,a,Input
31,31,31,76423,76500,77,p,p,29,5,p,Input
32,32,32,76583,76654,71,t,t,30,5,t,Input
33,33,33,76717,76785,68,i,i,31,5,i,Input
34,34,34,76802,76869,67,v,v,32,5,v,Input
35,35,35,76980,77116,136,a,a,33,5,a,Input
36,36,36,77047,77152,105,t,t,34,5,t,Input
37,37,37,77157,77216,59,e,e,35,5,e,Input
38,38,38,77297,77424,127,d,d,36,5,d,Input
39,39,39,77341,77475,134,Space,Space,37,5, ,Input
40,40,40,77568,77669,101,b,b,38,6,b,Input
41,41,41,77631,77679,48,y,y,39,6,y,Input
42,42,42,77736,77834,98,Space,Space,40,6, ,Input
43,43,43,78512,78602,90,t,t,41,7,t,Input
44,44,44,78570,78627,57,h,h,42,7,h,Input
45,45,45,78649,78756,107,e,e,43,7,e,Input
46,46,46,78740,78822,82,Space,Space,44,7, ,Input
47,47,47,79301,79352,51,Backspace,Backspace,43,7, ,Remove/Cut
48,48,48,79425,79493,68,Backspace,Backspace,42,7,e,Remove/Cut
49,49,49,79550,79615,65,Backspace,Backspace,41,7,h,Remove/Cut
50,50,50,79691,79743,52,Backspace,Backspace,40,6,t,Remove/Cut
51,51,51,79835,79923,88,s,s,41,7,s,Input
52,52,52,79940,79997,57,o,o,42,7,o,Input
53,53,53,80021,80113,92,c,c,43,7,c,Input
54,54,54,80130,80176,46,i,i,44,7,i,Input
55,55,55,80245,80362,117,a,a,45,7,a,Input
56,56,56,80303,80383,80,l,l,46,7,l,Input
57,57,57,80424,80542,118,Space,Space,47,7, ,Input
58,58,58,80600,80656,56,m,m,48,8,m,Input
59,59,59,80668,80705,37,e,e,49,8,e,Input
60,60,60,80818,80889,71,d,d,50,8,d,Input
61,61,61,80878,80935,57,i,i,51,8,i,Input
62,62,62,81003,81101,98,a,a,52,8,a,Input
63,63,63,82039,82099,60,",",",",53,8,",",Input
