,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,41662,41783,121,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,65945,65945,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,66141,66355,214,A,a,1,1,A,Input
4,4,4,66516,66714,198,r,r,2,1,r,Input
5,5,5,66693,66876,183,e,e,3,1,e,Input
6,6,6,66940,67196,256,Space,Space,4,1, ,Input
7,7,7,67437,67556,119,y,y,5,2,y,Input
8,8,8,67789,68050,261,o,o,6,2,o,Input
9,9,9,68021,68199,178,u,u,7,2,u,Input
10,10,10,68275,68523,248,Space,Space,8,2, ,Input
11,11,11,68429,68499,70,l,l,9,3,l,Input
12,12,12,68605,68811,206,h,h,10,3,h,Input
13,13,13,68742,68884,142,a,a,11,3,a,Input
14,14,14,68950,69076,126,p,p,12,3,p,Input
15,15,15,69413,69511,98,Backspace,Backspace,11,3,p,Remove/Cut
16,16,16,69614,69708,94,Backspace,Backspace,10,3,a,Remove/Cut
17,17,17,69798,69900,102,Backspace,Backspace,9,3,h,Remove/Cut
18,18,18,69999,70124,125,Backspace,Backspace,8,2,l,Remove/Cut
19,19,19,71398,71501,103,h,h,9,3,h,Input
20,20,20,71710,71908,198,a,a,10,3,a,Input
21,21,21,71990,72085,95,p,p,11,3,p,Input
22,22,22,72158,72276,118,p,p,12,3,p,Input
23,23,23,72470,72571,101,y,y,13,3,y,Input
24,24,24,72979,72979,0,Shift,Shift,13,3,NoChange,Nonproduction
25,25,25,73150,73276,126,>,>,14,3,>,Input
26,26,26,73894,74053,159,Backspace,Backspace,13,3,>,Remove/Cut
27,27,27,74430,74430,0,Shift,Shift,13,3,NoChange,Nonproduction
28,28,28,74930,74930,0,Shift,Shift,13,3,NoChange,Nonproduction
29,29,29,74962,74962,0,Shift,Shift,13,3,NoChange,Nonproduction
30,30,30,75008,75008,0,Shift,Shift,13,3,NoChange,Nonproduction
31,31,31,75039,75039,0,Shift,Shift,13,3,NoChange,Nonproduction
32,32,32,75071,75071,0,Shift,Shift,13,3,NoChange,Nonproduction
33,33,33,75104,75104,0,Shift,Shift,13,3,NoChange,Nonproduction
34,34,34,75140,75140,0,Shift,Shift,13,3,NoChange,Nonproduction
35,35,35,75142,75316,174,?,?,14,3,?,Input
36,36,36,75678,75893,215,Space,Space,15,3, ,Input
37,37,37,76511,76511,0,Shift,Shift,15,3,NoChange,Nonproduction
38,38,38,76727,76868,141,D,D,16,4,D,Input
39,39,39,77447,77604,157,o,o,17,4,o,Input
40,40,40,77656,77836,180,Space,Space,18,4, ,Input
41,41,41,77902,78036,134,y,y,19,5,y,Input
42,42,42,78127,78285,158,o,o,20,5,o,Input
43,43,43,78215,78388,173,u,u,21,5,u,Input
44,44,44,78439,78607,168,Space,Space,22,5, ,Input
45,45,45,78686,78812,126,k,k,23,6,k,Input
46,46,46,78880,79004,124,n,n,24,6,n,Input
47,47,47,79055,79189,134,o,o,25,6,o,Input
48,48,48,79215,79349,134,w,w,26,6,w,Input
49,49,49,79389,79604,215,Space,Space,27,6, ,Input
50,50,50,79679,79870,191,w,w,28,7,w,Input
51,51,51,79807,79965,158,h,h,29,7,h,Input
52,52,52,80191,80396,205,a,a,30,7,a,Input
53,53,53,80519,80696,177,t,t,31,7,t,Input
54,54,54,80679,80924,245,Space,Space,32,7, ,Input
55,55,55,81015,81292,277,h,h,33,8,h,Input
56,56,56,81325,81501,176,a,a,34,8,a,Input
57,57,57,81525,81636,111,p,p,35,8,p,Input
58,58,58,81727,81861,134,p,p,36,8,p,Input
59,59,59,81991,82117,126,i,i,37,8,i,Input
60,60,60,82215,82364,149,n,n,38,8,n,Input
61,61,61,82317,82469,152,e,e,39,8,e,Input
62,62,62,82583,82677,94,s,s,40,8,s,Input
63,63,63,82752,82893,141,s,s,41,8,s,Input
64,64,64,82923,83172,249,Space,Space,42,8, ,Input
65,65,65,83232,83379,147,c,c,43,9,c,Input
66,66,66,83325,83435,110,o,o,44,9,o,Input
67,67,67,83522,83716,194,n,n,45,9,n,Input
68,68,68,83800,83981,181,s,s,46,9,s,Input
69,69,69,83944,84092,148,i,i,47,9,i,Input
70,70,70,84208,84373,165,d,d,48,9,d,Input
71,71,71,84616,84790,174,Backspace,Backspace,47,9,d,Remove/Cut
72,72,72,84832,85005,173,s,s,48,9,s,Input
73,73,73,85112,85253,141,t,t,49,9,t,Input
74,74,74,85320,85493,173,s,s,50,9,s,Input
75,75,75,85522,85732,210,Space,Space,51,9, ,Input
76,76,76,85696,85853,157,o,o,52,10,o,Input
77,77,77,85765,85916,151,f,f,53,10,f,Input
78,78,78,86175,86175,0,Shift,Shift,53,10,NoChange,Nonproduction
79,79,79,86280,86476,196,?,?,54,10,?,Input
80,80,80,86721,86899,178,Space,Space,55,10, ,Input
81,81,81,101635,101635,0,Shift,Shift,55,10,NoChange,Nonproduction
82,82,82,101841,101967,126,H,H,56,11,H,Input
83,83,83,102354,102590,236,e,e,57,11,e,Input
84,84,84,102858,103142,284,r,r,58,11,r,Input
85,85,85,103257,103582,325,e,e,59,11,e,Input
86,86,86,104234,104365,131,",",",",60,11,",",Input
87,87,87,104433,104630,197,Space,Space,61,11, ,Input
88,88,88,104586,104760,174,w,w,62,12,w,Input
89,89,89,104745,104893,148,e,e,63,12,e,Input
90,90,90,104849,105047,198,Space,Space,64,12, ,Input
91,91,91,105026,105214,188,a,a,65,13,a,Input
92,92,92,105241,105407,166,r,r,66,13,r,Input
93,93,93,105395,105558,163,e,e,67,13,e,Input
94,94,94,105539,105773,234,Space,Space,68,13, ,Input
95,95,95,105715,105854,139,g,g,69,14,g,Input
96,96,96,105883,106052,169,o,o,70,14,o,Input
97,97,97,106019,106166,147,i,i,71,14,i,Input
98,98,98,106259,106416,157,n,n,72,14,n,Input
99,99,99,106387,106510,123,g,g,73,14,g,Input
100,100,100,106563,106790,227,Space,Space,74,14, ,Input
101,101,101,106866,106998,132,t,t,75,15,t,Input
102,102,102,106972,107110,138,o,o,76,15,o,Input
103,103,103,107163,107381,218,Space,Space,77,15, ,Input
104,104,104,107531,107640,109,d,d,78,16,d,Input
105,105,105,107619,107716,97,i,i,79,16,i,Input
106,106,106,107787,107925,138,s,s,80,16,s,Input
107,107,107,108131,108254,123,c,c,81,16,c,Input
108,108,108,108219,108317,98,u,u,82,16,u,Input
109,109,109,108571,108766,195,s,s,83,16,s,Input
110,110,110,108995,109198,203,s,s,84,16,s,Input
111,111,111,109875,110070,195,Space,Space,85,16, ,Input
112,112,112,113110,113242,132,t,t,86,17,t,Input
113,113,113,113220,113350,130,h,h,87,17,h,Input
114,114,114,113377,113497,120,e,e,88,17,e,Input
115,115,115,113483,113684,201,Space,Space,89,17, ,Input
116,116,116,113605,113757,152,t,t,90,18,t,Input
117,117,117,113703,113854,151,o,o,91,18,o,Input
118,118,118,113935,114046,111,p,p,92,18,p,Input
119,119,119,114116,114246,130,i,i,93,18,i,Input
120,120,120,114380,114492,112,c,c,94,18,c,Input
121,121,121,114660,114870,210,Space,Space,95,18, ,Input
122,122,122,114908,115062,154,o,o,96,19,o,Input
123,123,123,115087,115237,150,f,f,97,19,f,Input
124,124,124,115216,115438,222,Space,Space,98,19, ,Input
125,125,125,115572,115717,145,h,h,99,20,h,Input
126,126,126,115657,115790,133,a,a,100,20,a,Input
127,127,127,115836,115934,98,p,p,101,20,p,Input
128,128,128,116035,116142,107,p,p,102,20,p,Input
129,129,129,116275,116406,131,i,i,103,20,i,Input
130,130,130,116534,116734,200,n,n,104,20,n,Input
131,131,131,116764,116918,154,e,e,105,20,e,Input
132,132,132,117093,117182,89,s,s,106,20,s,Input
133,133,133,117284,117446,162,s,s,107,20,s,Input
134,134,134,117580,117823,243,Space,Space,108,20, ,Input
135,135,135,117849,117998,149,a,a,109,21,a,Input
136,136,136,117972,118134,162,n,n,110,21,n,Input
137,137,137,118167,118270,103,d,d,111,21,d,Input
138,138,138,118296,118462,166,Space,Space,112,21, ,Input
139,139,139,120404,120526,122,t,t,113,22,t,Input
140,140,140,120620,120756,136,r,r,114,22,r,Input
141,141,141,120782,120892,110,y,y,115,22,y,Input
142,142,142,121021,121236,215,Space,Space,116,22, ,Input
143,143,143,121214,121341,127,t,t,117,23,t,Input
144,144,144,121301,121420,119,o,o,118,23,o,Input
145,145,145,121477,121660,183,Space,Space,119,23, ,Input
146,146,146,121709,121822,113,u,u,120,24,u,Input
147,147,147,121925,122070,145,n,n,121,24,n,Input
148,148,148,122045,122141,96,d,d,122,24,d,Input
149,149,149,122252,122447,195,e,e,123,24,e,Input
150,150,150,122373,122542,169,r,r,124,24,r,Input
151,151,151,122628,122790,162,s,s,125,24,s,Input
152,152,152,122817,122943,126,t,t,126,24,t,Input
153,153,153,123021,123181,160,a,a,127,24,a,Input
154,154,154,123134,123310,176,n,n,128,24,n,Input
155,155,155,123366,123494,128,d,d,129,24,d,Input
156,156,156,124717,124982,265,Space,Space,130,24, ,Input
157,157,157,125181,125350,169,w,w,131,25,w,Input
158,158,158,125333,125478,145,h,h,132,25,h,Input
159,159,159,125511,125670,159,a,a,133,25,a,Input
160,160,160,125797,125951,154,t,t,134,25,t,Input
161,161,161,125988,126230,242,Space,Space,135,25, ,Input
162,162,162,126373,126509,136,g,g,136,26,g,Input
163,163,163,126493,126654,161,i,i,137,26,i,Input
164,164,164,126680,126790,110,v,v,138,26,v,Input
165,165,165,126910,127062,152,e,e,139,26,e,Input
166,166,166,127173,127308,135,s,s,140,26,s,Input
167,167,167,127375,127590,215,Space,Space,141,26, ,Input
168,168,168,131926,132119,193,u,u,142,27,u,Input
169,169,169,132230,132446,216,s,s,143,27,s,Input
170,170,170,132512,132743,231,Space,Space,144,27, ,Input
171,171,171,133297,133486,189,t,t,145,28,t,Input
172,172,172,133430,133567,137,h,h,146,28,h,Input
173,173,173,133670,133814,144,i,i,147,28,i,Input
174,174,174,133774,133927,153,s,s,148,28,s,Input
175,175,175,134014,134254,240,Space,Space,149,28, ,Input
176,176,176,136201,136390,189,w,w,150,29,w,Input
177,177,177,136334,136526,192,o,o,151,29,o,Input
178,178,178,136502,136790,288,r,r,152,29,r,Input
179,179,179,137430,137583,153,Backspace,Backspace,151,29,r,Remove/Cut
180,180,180,137678,137775,97,Backspace,Backspace,150,29,o,Remove/Cut
181,181,181,137886,137999,113,Backspace,Backspace,149,28,w,Remove/Cut
182,182,182,138695,138799,104,i,i,150,29,i,Input
183,183,183,138895,139098,203,m,m,151,29,m,Input
184,184,184,139112,139221,109,p,p,152,29,p,Input
185,185,185,139342,139501,159,o,o,153,29,o,Input
186,186,186,139518,139637,119,r,r,154,29,r,Input
187,187,187,139735,139861,126,t,t,155,29,t,Input
188,188,188,139934,140102,168,a,a,156,29,a,Input
189,189,189,140022,140237,215,n,n,157,29,n,Input
190,190,190,140199,140325,126,t,t,158,29,t,Input
191,191,191,140342,140621,279,Space,Space,159,29, ,Input
192,192,192,140814,140981,167,w,w,160,30,w,Input
193,193,193,140895,141085,190,o,o,161,30,o,Input
194,194,194,141069,141237,168,r,r,162,30,r,Input
195,195,195,141319,141534,215,d,d,163,30,d,Input
196,196,196,142511,142645,134,",",",",164,30,",",Input
197,197,197,142734,142973,239,Space,Space,165,30, ,Input
198,198,198,143078,143229,151,h,h,166,31,h,Input
199,199,199,143191,143341,150,a,a,167,31,a,Input
200,200,200,143367,143445,78,p,p,168,31,p,Input
201,201,201,143535,143645,110,p,p,169,31,p,Input
202,202,202,143846,143957,111,i,i,170,31,i,Input
203,203,203,144094,144254,160,n,n,171,31,n,Input
204,204,204,144223,144381,158,e,e,172,31,e,Input
205,205,205,144542,144645,103,s,s,173,31,s,Input
206,206,206,144737,144895,158,s,s,174,31,s,Input
207,207,207,145335,145493,158,.,.,175,31,.,Input
208,208,208,146958,147109,151,Enter,Enter,176,31,\n,Input
209,209,209,147351,147485,134,Enter,Enter,177,31,\n,Input
210,210,210,170746,170746,0,Shift,Shift,177,31,NoChange,Nonproduction
211,211,211,180077,180077,0,Shift,Shift,177,31,NoChange,Nonproduction
212,212,212,180247,180376,129,H,H,178,31,H,Input
213,213,213,180643,180800,157,a,a,179,31,a,Input
214,214,214,180852,180946,94,p,p,180,31,p,Input
215,215,215,181000,181152,152,p,p,181,31,p,Input
216,216,216,181250,181392,142,i,i,182,31,i,Input
217,217,217,181515,181737,222,n,n,183,31,n,Input
218,218,218,181723,181920,197,e,e,184,31,e,Input
219,219,219,182104,182192,88,s,s,185,31,s,Input
220,220,220,182283,182480,197,s,s,186,31,s,Input
221,221,221,182507,182752,245,Space,Space,187,31, ,Input
222,222,222,184444,184619,175,i,i,188,32,i,Input
223,223,223,184609,184768,159,s,s,189,32,s,Input
224,224,224,184795,185024,229,Space,Space,190,32, ,Input
225,225,225,185057,185169,112,d,d,191,33,d,Input
226,226,226,185156,185296,140,i,i,192,33,i,Input
227,227,227,185353,185441,88,f,f,193,33,f,Input
228,228,228,185528,185689,161,f,f,194,33,f,Input
229,229,229,185884,186048,164,e,e,195,33,e,Input
230,230,230,186036,186186,150,r,r,196,33,r,Input
231,231,231,186172,186320,148,e,e,197,33,e,Input
232,232,232,186352,186489,137,n,n,198,33,n,Input
233,233,233,186452,186576,124,t,t,199,33,t,Input
234,234,234,186611,186840,229,Space,Space,200,33, ,Input
235,235,235,187076,187225,149,f,f,201,34,f,Input
236,236,236,187212,187378,166,o,o,202,34,o,Input
237,237,237,187365,187504,139,r,r,203,34,r,Input
238,238,238,187544,187776,232,Space,Space,204,34, ,Input
239,239,239,188452,188591,139,e,e,205,35,e,Input
240,240,240,188692,188832,140,a,a,206,35,a,Input
241,241,241,189012,189119,107,c,c,207,35,c,Input
242,242,242,189100,189232,132,h,h,208,35,h,Input
243,243,243,189309,189486,177,Space,Space,209,35, ,Input
244,244,244,189460,189584,124,o,o,210,36,o,Input
245,245,245,189669,189808,139,n,n,211,36,n,Input
246,246,246,189843,189936,93,e,e,212,36,e,Input
247,247,247,189991,190187,196,Space,Space,213,36, ,Input
248,248,248,190176,190307,131,o,o,214,37,o,Input
249,249,249,190277,190379,102,f,f,215,37,f,Input
250,250,250,190405,190601,196,Space,Space,216,37, ,Input
251,251,251,190709,190823,114,u,u,217,38,u,Input
252,252,252,190867,191008,141,s,s,218,38,s,Input
253,253,253,191148,191281,133,.,.,219,38,.,Input
254,254,254,191885,192137,252,Space,Space,220,38, ,Input
255,255,255,193361,193361,0,Shift,Shift,220,38,NoChange,Nonproduction
