"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1319,1508,189,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",9459,9459,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",9603,9603,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",9634,9634,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",9681,9681,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"6","6","6",9728,9728,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"7","7","7",9759,9759,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",9790,9790,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"9","9","9",9845,9845,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"10","10","10",9866,9866,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"11","11","11",9898,9898,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"12","12","12",9929,9929,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"13","13","13",9960,9960,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"14","14","14",9960,9960,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"15","15","15",10038,10268,230,"I","i","1","1","I","Input"
"16","16","16",10839,11037,198,"n","n","2","1","n","Input"
"17","17","17",11328,11348,20,"Space","Space","3","1"," ","Input"
"18","18","18",11681,11713,32,"t","t","4","2","t","Input"
"19","19","19",11845,11958,113,"h","h","5","2","h","Input"
"20","20","20",12078,12248,170,"i","i","6","2","i","Input"
"21","21","21",12362,12504,142,"s","s","7","2","s","Input"
"22","22","22",12432,12586,154,"Space","Space","8","2"," ","Input"
"23","23","23",12743,12942,199,"t","t","9","3","t","Input"
"24","24","24",12978,13141,163,"a","a","10","3","a","Input"
"25","25","25",13249,13416,167,"s","s","11","3","s","Input"
"26","26","26",13576,13778,202,"k","k","12","3","k","Input"
"27","27","27",13891,14019,128,"Space","Space","13","3"," ","Input"
"28","28","28",14328,14470,142,"i","i","14","4","i","Input"
"29","29","29",14595,14698,103,"Space","Space","15","4"," ","Input"
"30","30","30",14915,15067,152,"h","h","16","5","h","Input"
"31","31","31",15045,15247,202,"a","a","17","5","a","Input"
"32","32","32",15283,15632,349,"v","v","18","5","v","Input"
"33","33","33",15459,15660,201,"e","e","19","5","e","Input"
"34","34","34",15842,15968,126,"Space","Space","20","5"," ","Input"
"35","35","35",16034,16168,134,"a","a","21","6","a","Input"
"36","36","36",16730,16760,30,"n","n","22","6","n","Input"
"37","37","37",16926,17095,169,"Space","Space","23","6"," ","Input"
"38","38","38",17265,17280,15,"r","r","24","7","r","Input"
"39","39","39",17412,17458,46,"i","i","25","7","i","Input"
"40","40","40",17704,17815,111,"g","g","26","7","g","Input"
"41","41","41",17914,17969,55,"h","h","27","7","h","Input"
"42","42","42",18094,18279,185,"t","t","28","7","t","Input"
"43","43","43",18243,18552,309,"s","s","29","7","s","Input"
"44","44","44",18662,18783,121,"Space","Space","30","7"," ","Input"
"45","45","45",19100,19285,185,"t","t","31","8","t","Input"
"46","46","46",19379,19582,203,"o","o","32","8","o","Input"
"47","47","47",19820,19846,26,"Space","Space","33","8"," ","Input"
"48","48","48",20706,20805,99,"t","t","34","9","t","Input"
"49","49","49",20882,21081,199,"a","a","35","9","a","Input"
"50","50","50",21149,21344,195,"l","l","36","9","l","Input"
"51","51","51",21555,21721,166,"k","k","37","9","k","Input"
"52","52","52",21767,21956,189,"Space","Space","38","9"," ","Input"
"53","53","53",22443,22473,30,"i","i","39","10","i","Input"
"54","54","54",22641,22811,170,"n","n","40","10","n","Input"
"55","55","55",23021,23104,83,"d","d","41","10","d","Input"
"56","56","56",23232,23344,112,"e","e","42","10","e","Input"
"57","57","57",23383,23562,179,"p","p","43","10","p","Input"
"58","58","58",23771,23957,186,"e","e","44","10","e","Input"
"59","59","59",25008,25196,188,"n","n","45","10","n","Input"
"60","60","60",27359,27455,96,"d","d","46","10","d","Input"
"61","61","61",28081,28154,73,"a","a","47","10","a","Input"
"62","62","62",28824,28999,175,"l","l","48","10","l","Input"
"63","63","63",29144,29368,224,"y","y","49","10","y","Input"
"64","64","64",30529,30729,200,".",".","50","10",".","Input"
"65","65","65",30731,30922,191,"Space","Space","51","10"," ","Input"
"66","66","66",31175,31175,0,"Shift","Shift","51","10","NoChange","Nonproduction"
"67","67","67",31443,31592,149,"I","I","52","11","I","Input"
"68","68","68",31776,31975,199,"n","n","53","11","n","Input"
"69","69","69",32004,32162,158,"Space","Space","54","11"," ","Input"
"70","70","70",33127,33178,51,"t","t","55","12","t","Input"
"71","71","71",33328,33398,70,"h","h","56","12","h","Input"
"72","72","72",33684,33758,74,"i","i","57","12","i","Input"
"73","73","73",33846,33901,55,"s","s","58","12","s","Input"
"74","74","74",33866,34013,147,"Space","Space","59","12"," ","Input"
"75","75","75",34497,34584,87,"p","p","60","13","p","Input"
"76","76","76",34618,34750,132,"a","a","61","13","a","Input"
"77","77","77",34925,35096,171,"r","r","62","13","r","Input"
"78","78","78",35149,35345,196,"a","a","63","13","a","Input"
"79","79","79",35508,35748,240,"g","g","64","13","g","Input"
"80","80","80",35816,36001,185,"r","r","65","13","r","Input"
"81","81","81",36028,36171,143,"a","a","66","13","a","Input"
"82","82","82",36678,36758,80,"p","p","67","13","p","Input"
"83","83","83",36986,37043,57,"h","h","68","13","h","Input"
"84","84","84",37161,37347,186,"Space","Space","69","13"," ","Input"
