"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",19466,19544,78,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",20704,20704,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",20984,21103,119,"E","e","1","1","E","Input"
"4","4","4",26063,26223,160,"a","a","2","1","a","Input"
"5","5","5",27024,27183,159,"c","c","3","1","c","Input"
"6","6","6",27589,27618,29,"h","h","4","1","h","Input"
"7","7","7",27782,27862,80,"Space","Space","5","1"," ","Input"
"8","8","8",31304,31474,170,"a","a","6","2","a","Input"
"9","9","9",31514,31549,35,"n","n","7","2","n","Input"
"10","10","10",31698,31823,125,"d","d","8","2","d","Input"
"11","11","11",31943,31983,40,"Space","Space","9","2"," ","Input"
"12","12","12",32343,32463,120,"e","e","10","3","e","Input"
"13","13","13",32623,32743,120,"v","v","11","3","v","Input"
"14","14","14",33623,33743,120,"r","r","12","3","r","Input"
"15","15","15",33902,33983,81,"y","y","13","3","y","Input"
"16","16","16",34143,34183,40,"Space","Space","14","3"," ","Input"
"17","17","17",40504,40543,39,"Backspace","Backspace","13","3"," ","Remove/Cut"
"18","18","18",40666,40703,37,"Backspace","Backspace","12","3","y","Remove/Cut"
"19","19","19",40823,40863,40,"Backspace","Backspace","11","3","r","Remove/Cut"
"20","20","20",42103,42223,120,"e","e","12","3","e","Input"
"21","21","21",42582,42703,121,"r","r","13","3","r","Input"
"22","22","22",42783,42863,80,"y","y","14","3","y","Input"
"23","23","23",43023,43103,80,"Space","Space","15","3"," ","Input"
"24","24","24",43783,43823,40,"p","p","16","4","p","Input"
"25","25","25",44064,44184,120,"e","e","17","4","e","Input"
"26","26","26",44343,44383,40,"o","o","18","4","o","Input"
"27","27","27",44543,44586,43,"p","p","19","4","p","Input"
"28","28","28",44703,44783,80,"l","l","20","4","l","Input"
"29","29","29",44903,45023,120,"e","e","21","4","e","Input"
"30","30","30",45143,45223,80,"Space","Space","22","4"," ","Input"
"31","31","31",46743,46783,40,"i","i","23","5","i","Input"
"32","32","32",46943,47024,81,"n","n","24","5","n","Input"
