"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",4016,4146,130,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",41204,41204,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",41699,41699,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",41732,41732,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",41765,41765,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"6","6","6",41798,41798,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"7","7","7",41831,41831,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",41863,41863,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"9","9","9",41896,41896,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"10","10","10",41930,41930,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"11","11","11",41963,41963,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"12","12","12",41996,41996,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"13","13","13",42028,42028,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"14","14","14",42061,42061,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"15","15","15",42094,42094,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"16","16","16",42127,42127,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"17","17","17",42160,42160,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"18","18","18",42193,42193,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"19","19","19",42226,42226,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"20","20","20",42259,42259,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"21","21","21",42292,42292,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"22","22","22",42325,42325,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"23","23","23",42358,42358,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"24","24","24",42391,42391,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"25","25","25",42424,42424,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"26","26","26",42458,42458,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"27","27","27",42490,42490,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"28","28","28",42523,42523,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"29","29","29",42556,42556,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"30","30","30",42589,42589,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"31","31","31",42622,42622,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"32","32","32",42655,42655,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"33","33","33",42688,42688,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"34","34","34",42721,42721,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"35","35","35",42754,42754,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"36","36","36",42787,42787,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"37","37","37",42820,42820,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"38","38","38",42853,42853,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"39","39","39",42885,42885,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"40","40","40",42918,42918,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"41","41","41",42951,42951,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"42","42","42",42984,42984,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"43","43","43",43017,43017,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"44","44","44",43050,43050,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"45","45","45",43083,43083,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"46","46","46",43116,43116,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"47","47","47",43149,43149,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"48","48","48",43182,43182,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"49","49","49",43215,43215,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"50","50","50",43248,43248,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"51","51","51",43281,43281,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"52","52","52",43314,43314,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"53","53","53",43347,43347,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"54","54","54",43359,43488,129,"F","F","1","1","F","Input"
"55","55","55",43741,43820,79,"o","o","2","1","o","Input"
"56","56","56",43961,44072,111,"r","r","3","1","r","Input"
"57","57","57",44129,44208,79,"Space","Space","4","1"," ","Input"
"58","58","58",44844,44923,79,"t","t","5","2","t","Input"
"59","59","59",45066,45153,87,"h","h","6","2","h","Input"
"60","60","60",45199,45334,135,"e","e","7","2","e","Input"
"61","61","61",45408,45479,71,"Space","Space","8","2"," ","Input"
"62","62","62",46481,46659,178,"q","q","9","3","q","Input"
"63","63","63",46657,46744,87,"u","u","10","3","u","Input"
"64","64","64",46909,47020,111,"e","e","11","3","e","Input"
"65","65","65",47146,47305,159,"s","s","12","3","s","Input"
"66","66","66",47409,47480,71,"t","t","13","3","t","Input"
"67","67","67",47776,47855,79,"i","i","14","3","i","Input"
"68","68","68",47966,48061,95,"o","o","15","3","o","Input"
"69","69","69",48203,48290,87,"n","n","16","3","n","Input"
"70","70","70",48411,48482,71,"Space","Space","17","3"," ","Input"
"71","71","71",48564,48715,151,"a","a","18","4","a","Input"
"72","72","72",49578,49729,151,"s","s","19","4","s","Input"
"73","73","73",49866,49984,118,"k","k","20","4","k","Input"
"74","74","74",50070,50157,87,"e","e","21","4","e","Input"
"75","75","75",50340,50379,39,"d","d","22","4","d","Input"
"76","76","76",51003,51099,96,"Space","Space","23","4"," ","Input"
"77","77","77",51984,52078,94,"i","i","24","5","i","Input"
"78","78","78",53102,53221,119,"Backspace","Backspace","23","4","i","Remove/Cut"
"79","79","79",53646,53646,0,"Shift","Shift","23","4","NoChange","Nonproduction"
"80","80","80",53913,53999,86,"I","I","24","5","I","Input"
"81","81","81",54239,54325,86,"Space","Space","25","5"," ","Input"
"82","82","82",54449,54592,143,"w","w","26","6","w","Input"
"83","83","83",54745,54832,87,"o","o","27","6","o","Input"
"84","84","84",54951,55046,95,"l","l","28","6","l","Input"
"85","85","85",55204,55282,78,"u","u","29","6","u","Input"
"86","86","86",55696,55799,103,"d","d","30","6","d","Input"
"87","87","87",55905,55968,63,"Space","Space","31","6"," ","Input"
"88","88","88",56653,56756,103,"l","l","32","7","l","Input"
"89","89","89",56890,56945,55,"i","i","33","7","i","Input"
"90","90","90",57080,57167,87,"k","k","34","7","k","Input"
"91","91","91",57228,57331,103,"e","e","35","7","e","Input"
"92","92","92",57421,57476,55,"Space","Space","36","7"," ","Input"
"93","93","93",58199,58302,103,"t","t","37","8","t","Input"
"94","94","94",58407,58502,95,"o","o","38","8","o","Input"
"95","95","95",58710,58796,86,"Space","Space","39","8"," ","Input"
"96","96","96",58967,59110,143,"a","a","40","9","a","Input"
"97","97","97",59511,59597,86,"n","n","41","9","n","Input"
"98","98","98",59835,59953,118,"s","s","42","9","s","Input"
"99","99","99",60512,60655,143,"w","w","43","9","w","Input"
"100","100","100",60790,60917,127,"e","e","44","9","e","Input"
"101","101","101",61020,61107,87,"r","r","45","9","r","Input"
"102","102","102",61349,61443,94,"Space","Space","46","9"," ","Input"
"103","103","103",62023,62110,87,"t","t","47","10","t","Input"
