"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",78470,78693,223,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",94232,94232,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",94454,94617,163,"C","C","1","1","C","Input"
"4","4","4",94795,95006,211,"o","o","2","1","o","Input"
"5","5","5",94963,95149,186,"m","m","3","1","m","Input"
"6","6","6",95232,95359,127,"p","p","4","1","p","Input"
"7","7","7",95477,95667,190,"e","e","5","1","e","Input"
"8","8","8",95782,95967,185,"t","t","6","1","t","Input"
"9","9","9",95986,96154,168,"i","i","7","1","i","Input"
"10","10","10",96291,96459,168,"t","t","8","1","t","Input"
"11","11","11",96386,96533,147,"i","i","9","1","i","Input"
"12","12","12",96486,96625,139,"o","o","10","1","o","Input"
"13","13","13",96693,96903,210,"n","n","11","1","n","Input"
"14","14","14",96894,97006,112,"Space","Space","12","1"," ","Input"
"15","15","15",97072,97219,147,"i","i","13","2","i","Input"
"16","16","16",97227,97375,148,"s","s","14","2","s","Input"
"17","17","17",97315,97429,114,"Space","Space","15","2"," ","Input"
"18","18","18",97565,97565,0,"t","t","16","3","t","Input"
"19","19","19",102090,102301,211,"Leftclick","Leftclick","16","3","NoChange","Nonproduction"
"20","20","20",104378,104571,193,"h","h","17","3","h","Input"
"21","21","21",104574,104740,166,"e","e","18","3","e","Input"
"22","22","22",104854,104979,125,"Space","Space","19","3"," ","Input"
"23","23","23",109573,109793,220,"Leftclick","Leftclick","19","3","NoChange","Nonproduction"
"24","24","24",110327,110496,169,"e","e","20","4","e","Input"
"25","25","25",110454,110578,124,"n","n","21","4","n","Input"
"26","26","26",110674,110816,142,"e","e","22","4","e","Input"
"27","27","27",110777,110930,153,"m","m","23","4","m","Input"
"28","28","28",111105,111235,130,"y","y","24","4","y","Input"
"29","29","29",111280,111409,129,"Space","Space","25","4"," ","Input"
"30","30","30",111446,111574,128,"o","o","26","5","o","Input"
"31","31","31",111604,111755,151,"f","f","27","5","f","Input"
"32","32","32",111748,111864,116,"Space","Space","28","5"," ","Input"
"33","33","33",112001,112169,168,"c","c","29","6","c","Input"
"34","34","34",112296,112436,140,"r","r","30","6","r","Input"
"35","35","35",112395,112562,167,"e","e","31","6","e","Input"
"36","36","36",112543,112716,173,"a","a","32","6","a","Input"
"37","37","37",112729,112900,171,"t","t","33","6","t","Input"
"38","38","38",112922,113059,137,"i","i","34","6","i","Input"
"39","39","39",113095,113263,168,"v","v","35","6","v","Input"
"40","40","40",113227,113341,114,"i","i","36","6","i","Input"
"41","41","41",113429,113594,165,"t","t","37","6","t","Input"
"42","42","42",113575,113731,156,"y","y","38","6","y","Input"
"43","43","43",114829,115074,245,",",",","39","6",",","Input"
"44","44","44",115093,115226,133,"Space","Space","40","6"," ","Input"
"45","45","45",115354,115516,162,"a","a","41","7","a","Input"
"46","46","46",115467,115599,132,"n","n","42","7","n","Input"
"47","47","47",115644,115788,144,"d","d","43","7","d","Input"
"48","48","48",115933,116046,113,"Space","Space","44","7"," ","Input"
"49","49","49",116729,116893,164,"c","c","45","8","c","Input"
"50","50","50",117012,117124,112,"o","o","46","8","o","Input"
"51","51","51",117192,117402,210,"o","o","47","8","o","Input"
"52","52","52",117398,117524,126,"p","p","48","8","p","Input"
"53","53","53",117661,117870,209,"e","e","49","8","e","Input"
"54","54","54",117810,117970,160,"r","r","50","8","r","Input"
"55","55","55",118037,118169,132,"a","a","51","8","a","Input"
"56","56","56",118192,118393,201,"t","t","52","8","t","Input"
"57","57","57",118481,118645,164,"i","i","53","8","i","Input"
"58","58","58",118591,118730,139,"o","o","54","8","o","Input"
"59","59","59",118866,119056,190,"n","n","55","8","n","Input"
"60","60","60",119275,119399,124,"Space","Space","56","8"," ","Input"
"61","61","61",123318,123487,169,"i","i","57","9","i","Input"
"62","62","62",123514,123674,160,"s","s","58","9","s","Input"
"63","63","63",123733,123854,121,"Space","Space","59","9"," ","Input"
"64","64","64",129910,130069,159,"w","w","60","10","w","Input"
"65","65","65",130525,130622,97,"Backspace","Backspace","59","9","w","Remove/Cut"
"66","66","66",130689,130788,99,"Backspace","Backspace","58","9"," ","Remove/Cut"
"67","67","67",131171,131312,141,".",".","59","9",".","Input"
"68","68","68",131408,131460,52,".",".","60","9",".","Input"
"69","69","69",133416,133620,204,".",".","61","9",".","Input"
"70","70","70",133660,133775,115,"Space","Space","62","9"," ","Input"
"71","71","71",133901,134044,143,"w","w","63","10","w","Input"
"72","72","72",134026,134204,178,"e","e","64","10","e","Input"
"73","73","73",134211,134298,87,"l","l","65","10","l","Input"
"74","74","74",134367,134479,112,"l","l","66","10","l","Input"
"75","75","75",134867,134994,127,".",".","67","10",".","Input"
"76","76","76",135084,135185,101,".",".","68","10",".","Input"
"77","77","77",135250,135433,183,".",".","69","10",".","Input"
"78","78","78",135549,135700,151,"Space","Space","70","10"," ","Input"
"79","79","79",135773,135944,171,"i","i","71","11","i","Input"
"80","80","80",135977,136129,152,"t","t","72","11","t","Input"
"81","81","81",136127,136270,143,"'","'","73","11","'","Input"
"82","82","82",136344,136495,151,"s","s","74","11","s","Input"
"83","83","83",136539,136632,93,"Space","Space","75","11"," ","Input"
"84","84","84",140515,140712,197,"i","i","76","12","i","Input"
"85","85","85",140917,141063,146,"t","t","77","12","t","Input"
"86","86","86",141318,141476,158,"'","'","78","12","'","Input"
"87","87","87",146019,146502,483,"Backspace","Backspace","77","12","'","Remove/Cut"
"88","88","88",146502,146532,30,"Backspace","Backspace","76","12","t","Remove/Cut"
"89","89","89",146532,146562,30,"Backspace","Backspace","75","11","i","Remove/Cut"
"90","90","90",146562,146592,30,"Backspace","Backspace","74","11"," ","Remove/Cut"
"91","91","91",146592,146622,30,"Backspace","Backspace","73","11","s","Remove/Cut"
"92","92","92",146622,146652,30,"Backspace","Backspace","72","11","'","Remove/Cut"
"93","93","93",146652,146682,30,"Backspace","Backspace","71","11","t","Remove/Cut"
"94","94","94",146682,146711,29,"Backspace","Backspace","70","10","i","Remove/Cut"
"95","95","95",146711,146742,31,"Backspace","Backspace","69","10"," ","Remove/Cut"
"96","96","96",146742,146763,21,"Backspace","Backspace","68","10",".","Remove/Cut"
"97","97","97",146979,147139,160,"Backspace","Backspace","67","10",".","Remove/Cut"
"98","98","98",147217,147313,96,"Backspace","Backspace","66","10",".","Remove/Cut"
"99","99","99",147392,147490,98,"Backspace","Backspace","65","10","l","Remove/Cut"
"100","100","100",147555,147652,97,"Backspace","Backspace","64","10","l","Remove/Cut"
"101","101","101",147723,147835,112,"Backspace","Backspace","63","10","e","Remove/Cut"
"102","102","102",147846,147988,142,"Backspace","Backspace","62","9","w","Remove/Cut"
"103","103","103",148072,148153,81,"Backspace","Backspace","61","9"," ","Remove/Cut"
"104","104","104",148233,148334,101,"Backspace","Backspace","60","9",".","Remove/Cut"
"105","105","105",148376,148581,205,"Backspace","Backspace","59","9",".","Remove/Cut"
"106","106","106",149086,149194,108,"Backspace","Backspace","58","9",".","Remove/Cut"
"107","107","107",149505,149619,114,"Space","Space","59","9"," ","Input"
"108","108","108",149932,150072,140,"i","i","60","10","i","Input"
"109","109","109",150181,150362,181,"t","t","61","10","t","Input"
"110","110","110",150774,150975,201,"s","s","62","10","s","Input"
"111","111","111",151814,151930,116,"Space","Space","63","10"," ","Input"
"112","112","112",152629,152796,167,"c","c","64","11","c","Input"
"113","113","113",152737,152839,102,"o","o","65","11","o","Input"
"114","114","114",152974,153062,88,"l","l","66","11","l","Input"
"115","115","115",153125,153253,128,"l","l","67","11","l","Input"
"116","116","116",153292,153443,151,"a","a","68","11","a","Input"
"117","117","117",153636,153780,144,"b","b","69","11","b","Input"
"118","118","118",153728,153855,127,"o","o","70","11","o","Input"
"119","119","119",153945,154127,182,"r","r","71","11","r","Input"
"120","120","120",154178,154322,144,"a","a","72","11","a","Input"
"121","121","121",154469,154613,144,"t","t","73","11","t","Input"
"122","122","122",154538,154663,125,"o","o","74","11","o","Input"
"123","123","123",154713,154829,116,"r","r","75","11","r","Input"
"124","124","124",162227,162417,190,".",".","76","11",".","Input"
"125","125","125",162599,162759,160,"Space","Space","77","11"," ","Input"
"126","126","126",180495,180495,0,"Shift","Shift","77","11","NoChange","Nonproduction"
"127","127","127",180924,181046,122,"W","W","78","12","W","Input"
"128","128","128",181737,181924,187,"Backspace","Backspace","77","11","W","Remove/Cut"
"129","129","129",185865,185865,0,"Shift","Shift","77","11","NoChange","Nonproduction"
"130","130","130",185983,186120,137,"W","w","78","12","W","Input"
"131","131","131",186227,186411,184,"h","h","79","12","h","Input"
"132","132","132",186451,186642,191,"e","e","80","12","e","Input"
"133","133","133",186638,186833,195,"n","n","81","12","n","Input"
"134","134","134",186870,186996,126,"Space","Space","82","12"," ","Input"
"135","135","135",187145,187289,144,"y","y","83","13","y","Input"
"136","136","136",187264,187442,178,"o","o","84","13","o","Input"
"137","137","137",187394,187574,180,"u","u","85","13","u","Input"
"138","138","138",187490,187647,157,"Space","Space","86","13"," ","Input"
"139","139","139",190637,190797,160,"c","c","87","14","c","Input"
"140","140","140",190754,190917,163,"o","o","88","14","o","Input"
"141","141","141",190867,191036,169,"m","m","89","14","m","Input"
"142","142","142",190998,191121,123,"p","p","90","14","p","Input"
"143","143","143",191250,191317,67,"l","l","91","14","l","Input"
"144","144","144",191669,191771,102,"Backspace","Backspace","90","14","l","Remove/Cut"
"145","145","145",191793,191990,197,"e","e","91","14","e","Input"
"146","146","146",192063,192253,190,"t","t","92","14","t","Input"
"147","147","147",192237,192397,160,"e","e","93","14","e","Input"
"148","148","148",192562,192772,210,",",",","94","14",",","Input"
"149","149","149",192749,192869,120,"Space","Space","95","14"," ","Input"
"150","150","150",192951,193084,133,"y","y","96","15","y","Input"
"151","151","151",193061,193235,174,"o","o","97","15","o","Input"
"152","152","152",193188,193346,158,"u","u","98","15","u","Input"
"153","153","153",193307,193432,125,"Space","Space","99","15"," ","Input"
"154","154","154",193714,193848,134,"t","t","100","16","t","Input"
"155","155","155",193914,194044,130,"r","r","101","16","r","Input"
"156","156","156",194034,194170,136,"y","y","102","16","y","Input"
"157","157","157",194138,194245,107,"Space","Space","103","16"," ","Input"
"158","158","158",194333,194475,142,"t","t","104","17","t","Input"
"159","159","159",194399,194543,144,"o","o","105","17","o","Input"
"160","160","160",194512,194618,106,"Space","Space","106","17"," ","Input"
"161","161","161",194815,194945,130,"c","c","107","18","c","Input"
"162","162","162",195044,195200,156,"r","r","108","18","r","Input"
"163","163","163",195129,195241,112,"u","u","109","18","u","Input"
"164","164","164",195319,195465,146,"s","s","110","18","s","Input"
"165","165","165",195406,195553,147,"h","h","111","18","h","Input"
"166","166","166",195522,195642,120,"Space","Space","112","18"," ","Input"
"167","167","167",195774,195916,142,"y","y","113","19","y","Input"
"168","168","168",195905,196056,151,"o","o","114","19","o","Input"
"169","169","169",196014,196149,135,"u","u","115","19","u","Input"
"170","170","170",196152,196294,142,"r","r","116","19","r","Input"
"171","171","171",196358,196487,129,"Space","Space","117","19"," ","Input"
"172","172","172",196614,196800,186,"o","o","118","20","o","Input"
"173","173","173",196781,196876,95,"p","p","119","20","p","Input"
"174","174","174",196967,197099,132,"p","p","120","20","p","Input"
"175","175","175",197214,197341,127,"o","o","121","20","o","Input"
"176","176","176",197392,197537,145,"n","n","122","20","n","Input"
"177","177","177",197566,197726,160,"e","e","123","20","e","Input"
"178","178","178",197696,197865,169,"n","n","124","20","n","Input"
"179","179","179",197857,197988,131,"t","t","125","20","t","Input"
"180","180","180",198112,198254,142,"s","s","126","20","s","Input"
"181","181","181",198287,198390,103,"Space","Space","127","20"," ","Input"
"182","182","182",198484,198624,140,"i","i","128","21","i","Input"
"183","183","183",198621,198741,120,"d","d","129","21","d","Input"
"184","184","184",198822,198981,159,"e","e","130","21","e","Input"
"185","185","185",198979,199126,147,"a","a","131","21","a","Input"
"186","186","186",199252,199397,145,"s","s","132","21","s","Input"
"187","187","187",199395,199581,186,",",",","133","21",",","Input"
"188","188","188",199556,199675,119,"Space","Space","134","21"," ","Input"
"189","189","189",199707,199833,126,"b","b","135","22","b","Input"
"190","190","190",199810,199912,102,"u","u","136","22","u","Input"
"191","191","191",199937,200064,127,"t","t","137","22","t","Input"
"192","192","192",200009,200106,97,"Space","Space","138","22"," ","Input"
"193","193","193",200196,200340,144,"w","w","139","23","w","Input"
