,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,37815,37956,141,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,38348,39060,712,Leftclick,Leftclick,0,0,NoChange,Nonproduction
3,3,3,68532,68532,0,Shift,Shift,0,0,NoChange,Nonproduction
4,4,4,68702,68965,263,W,w,1,1,W,Input
5,5,5,69038,69241,203,e,e,2,1,e,Input
6,6,6,69229,69487,258,Space,Space,3,1, ,Input
7,7,7,69464,69672,208,a,a,4,2,a,Input
8,8,8,69650,69777,127,r,r,5,2,r,Input
9,9,9,69745,69960,215,e,e,6,2,e,Input
10,10,10,69966,70133,167,Space,Space,7,2, ,Input
11,11,11,70147,70343,196,a,a,8,3,a,Input
12,12,12,70302,70480,178,Space,Space,9,3, ,Input
13,13,13,70568,70801,233,v,v,10,4,v,Input
14,14,14,70889,71102,213,e,e,11,4,e,Input
15,15,15,71040,71327,287,r,r,12,4,r,Input
16,16,16,71336,71447,111,y,y,13,4,y,Input
17,17,17,71526,71819,293,Space,Space,14,4, ,Input
18,18,18,71758,71909,151,m,m,15,5,m,Input
19,19,19,71917,72095,178,a,a,16,5,a,Input
20,20,20,72102,72245,143,t,t,17,5,t,Input
21,21,21,72268,72556,288,e,e,18,5,e,Input
22,22,22,72403,72651,248,r,r,19,5,r,Input
23,23,23,72579,72807,228,i,i,20,5,i,Input
24,24,24,73035,73308,273,a,a,21,5,a,Input
25,25,25,73573,73724,151,l,l,22,5,l,Input
26,26,26,73812,73985,173,i,i,23,5,i,Input
27,27,27,73993,74115,122,s,s,24,5,s,Input
28,28,28,74278,74442,164,t,t,25,5,t,Input
29,29,29,74610,74792,182,i,i,26,5,i,Input
30,30,30,74835,74968,133,c,c,27,5,c,Input
31,31,31,75102,75224,122,Space,Space,28,5, ,Input
32,32,32,76932,77186,254,s,s,29,6,s,Input
33,33,33,77083,77286,203,o,o,30,6,o,Input
34,34,34,77408,77652,244,c,c,31,6,c,Input
35,35,35,77585,77742,157,i,i,32,6,i,Input
36,36,36,77875,78085,210,e,e,33,6,e,Input
37,37,37,78111,78303,192,t,t,34,6,t,Input
38,38,38,78276,78408,132,y,y,35,6,y,Input
39,39,39,78613,78781,168,.,.,36,6,.,Input
40,40,40,79530,79652,122,Space,Space,37,6, ,Input
41,41,41,80703,80703,0,Shift,Shift,37,6,NoChange,Nonproduction
42,42,42,81491,81491,0,Shift,Shift,37,6,NoChange,Nonproduction
43,43,43,81661,81849,188,A,a,38,7,A,Input
44,44,44,81861,82041,180,n,n,39,7,n,Input
45,45,45,82093,82210,117,d,d,40,7,d,Input
46,46,46,82232,82381,149,Space,Space,41,7, ,Input
47,47,47,82444,82444,0,Shift,Shift,41,7,NoChange,Nonproduction
48,48,48,82564,82802,238,I,I,42,8,I,Input
49,49,49,82970,83163,193,"\""","\""",43,8,"\""",Input
50,50,50,83272,83414,142,m,m,44,8,m,Input
51,51,51,83492,83665,173,Space,Space,45,8, ,Input
52,52,52,84013,84156,143,Backspace,Backspace,44,8, ,Remove/Cut
53,53,53,84239,84361,122,Backspace,Backspace,43,8,m,Remove/Cut
54,54,54,84449,84577,128,Backspace,Backspace,42,8,"\""",Remove/Cut
55,55,55,85397,85581,184,',',43,8,',Input
56,56,56,86190,86332,142,m,m,44,8,m,Input
57,57,57,86447,86593,146,Space,Space,45,8, ,Input
58,58,58,86651,86859,208,s,s,46,9,s,Input
59,59,59,86808,86969,161,u,u,47,9,u,Input
60,60,60,86983,87150,167,r,r,48,9,r,Input
61,61,61,87163,87330,167,e,e,49,9,e,Input
62,62,62,87340,87461,121,Space,Space,50,9, ,Input
63,63,63,88677,88851,174,i,i,51,10,i,Input
64,64,64,89309,89467,158,t,t,52,10,t,Input
65,65,65,90408,90615,207,',',53,10,',Input
66,66,66,90999,91177,178,s,s,54,10,s,Input
67,67,67,91286,91497,211,Space,Space,55,10, ,Input
68,68,68,91938,92080,142,n,n,56,11,n,Input
69,69,69,92188,92390,202,o,o,57,11,o,Input
70,70,70,92453,92606,153,t,t,58,11,t,Input
71,71,71,92644,92842,198,Space,Space,59,11, ,Input
72,72,72,92784,92958,174,o,o,60,12,o,Input
73,73,73,92945,93093,148,n,n,61,12,n,Input
74,74,74,93157,93313,156,l,l,62,12,l,Input
75,75,75,93462,93604,142,y,y,63,12,y,Input
76,76,76,95177,95289,112,Space,Space,64,12, ,Input
77,77,77,100423,100423,0,Shift,Shift,64,12,NoChange,Nonproduction
78,78,78,100623,100820,197,A,a,65,13,A,Input
79,79,79,100809,101057,248,m,m,66,13,m,Input
