"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",19758,19817,59,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",67314,67410,96,"CapsLock","CapsLock","0","0","NoChange","Nonproduction"
"3","3","3",67369,67497,128,"A","a","1","1","A","Input"
"4","4","4",67457,67545,88,"CapsLock","CapsLock","1","1","NoChange","Nonproduction"
"5","5","5",67576,67641,65,"n","n","2","1","n","Input"
"6","6","6",67737,67809,72,"Space","Space","3","1"," ","Input"
"7","7","7",67856,67912,56,"i","i","4","2","i","Input"
"8","8","8",68008,68066,58,"n","n","5","2","n","Input"
"9","9","9",68129,68193,64,"t","t","6","2","t","Input"
"10","10","10",68562,68625,63,"e","e","7","2","e","Input"
"11","11","11",68737,68793,56,"r","r","8","2","r","Input"
"12","12","12",69537,69601,64,"e","e","9","2","e","Input"
"13","13","13",69698,69762,64,"s","s","10","2","s","Input"
"14","14","14",69793,69849,56,"t","t","11","2","t","Input"
"15","15","15",70000,70057,57,"i","i","12","2","i","Input"
"16","16","16",70176,70241,65,"n","n","13","2","n","Input"
"17","17","17",70241,70306,65,"g","g","14","2","g","Input"
"18","18","18",70361,70432,71,"Space","Space","15","2"," ","Input"
"19","19","19",70730,70784,54,"q","q","16","3","q","Input"
"20","20","20",70834,70897,63,"u","u","17","3","u","Input"
"21","21","21",70944,70993,49,"e","e","18","3","e","Input"
"22","22","22",71233,71305,72,"s","s","19","3","s","Input"
"23","23","23",71465,71530,65,"t","t","20","3","t","Input"
"24","24","24",71552,71602,50,"i","i","21","3","i","Input"
"25","25","25",71698,71753,55,"o","o","22","3","o","Input"
"26","26","26",71881,71944,63,"n","n","23","3","n","Input"
"27","27","27",71976,72041,65,"s","s","24","3","s","Input"
"28","28","28",72168,72241,73,"Space","Space","25","3"," ","Input"
"29","29","29",72362,72433,71,"b","b","26","4","b","Input"
"30","30","30",72616,72698,82,"e","e","27","4","e","Input"
"31","31","31",72897,72960,63,"f","f","28","4","f","Input"
"32","32","32",73128,73185,57,"a","a","29","4","a","Input"
"33","33","33",73258,73305,47,"l","l","30","4","l","Input"
"34","34","34",73377,73425,48,"l","l","31","4","l","Input"
"35","35","35",73480,73537,57,"s","s","32","4","s","Input"
"36","36","36",73689,73745,56,"Space","Space","33","4"," ","Input"
"37","37","37",74217,74273,56,"m","m","34","5","m","Input"
"38","38","38",74337,74393,56,"a","a","35","5","a","Input"
"39","39","39",74465,74521,56,"n","n","36","5","n","Input"
"40","40","40",74609,74673,64,"y","y","37","5","y","Input"
"41","41","41",74827,74896,69,"Space","Space","38","5"," ","Input"
"42","42","42",75185,75225,40,"p","p","39","6","p","Input"
"43","43","43",75825,75880,55,"e","e","40","6","e","Input"
"44","44","44",75936,75984,48,"o","o","41","6","o","Input"
"45","45","45",76080,76136,56,"p","p","42","6","p","Input"
"46","46","46",76233,76297,64,"l","l","43","6","l","Input"
"47","47","47",76297,76344,47,"e","e","44","6","e","Input"
"48","48","48",76440,76496,56,"Space","Space","45","6"," ","Input"
"49","49","49",76633,76704,71,"o","o","46","7","o","Input"
"50","50","50",76753,76808,55,"f","f","47","7","f","Input"
"51","51","51",76955,77024,69,"Space","Space","48","7"," ","Input"
"52","52","52",77177,77233,56,"t","t","49","8","t","Input"
"53","53","53",77289,77354,65,"o","o","50","8","o","Input"
"54","54","54",77424,77497,73,"d","d","51","8","d","Input"
"55","55","55",77626,77680,54,"a","a","52","8","a","Input"
"56","56","56",77720,77768,48,"y","y","53","8","y","Input"
"57","57","57",78305,78368,63,"'","'","54","8","'","Input"
"58","58","58",78408,78457,49,"s","s","55","8","s","Input"
"59","59","59",78584,78648,64,"Space","Space","56","8"," ","Input"
"60","60","60",78786,78832,46,"s","s","57","9","s","Input"
"61","61","61",78880,78936,56,"o","o","58","9","o","Input"
"62","62","62",78992,79064,72,"c","c","59","9","c","Input"
"63","63","63",79120,79176,56,"i","i","60","9","i","Input"
"64","64","64",79209,79264,55,"e","e","61","9","e","Input"
"65","65","65",79392,79440,48,"t","t","62","9","t","Input"
"66","66","66",79544,79608,64,"y","y","63","9","y","Input"
"67","67","67",80746,80793,47,",",",","64","9",",","Input"
"68","68","68",80848,80920,72,"Space","Space","65","9"," ","Input"
"69","69","69",81305,81352,47,"d","d","66","10","d","Input"
"70","70","70",81401,81449,48,"o","o","67","10","o","Input"
"71","71","71",81506,81577,71,"Space","Space","68","10"," ","Input"
"72","72","72",86305,86377,72,"w","w","69","11","w","Input"
"73","73","73",86473,86537,64,"e","e","70","11","e","Input"
"74","74","74",87049,87114,65,"Space","Space","71","11"," ","Input"
"75","75","75",87273,87329,56,"a","a","72","12","a","Input"
"76","76","76",87466,87528,62,"c","c","73","12","c","Input"
"77","77","77",87554,87617,63,"h","h","74","12","h","Input"
"78","78","78",87682,87737,55,"e","e","75","12","e","Input"
"79","79","79",87810,87858,48,"i","i","76","12","i","Input"
"80","80","80",87914,87978,64,"v","v","77","12","v","Input"
"81","81","81",88121,88177,56,"e","e","78","12","e","Input"
"82","82","82",88369,88433,64,"Space","Space","79","12"," ","Input"
"83","83","83",88577,88625,48,"m","m","80","13","m","Input"
"84","84","84",88761,88809,48,"o","o","81","13","o","Input"
"85","85","85",88841,88889,48,"r","r","82","13","r","Input"
"86","86","86",88985,89032,47,"e","e","83","13","e","Input"
"87","87","87",89168,89232,64,"Space","Space","84","13"," ","Input"
"88","88","88",89538,89593,55,"s","s","85","14","s","Input"
"89","89","89",89641,89696,55,"u","u","86","14","u","Input"
"90","90","90",89762,89817,55,"c","c","87","14","c","Input"
"91","91","91",89874,89937,63,"c","c","88","14","c","Input"
"92","92","92",90065,90120,55,"e","e","89","14","e","Input"
"93","93","93",90241,90289,48,"s","s","90","14","s","Input"
"94","94","94",90346,90409,63,"s","s","91","14","s","Input"
"95","95","95",90490,90569,79,"Space","Space","92","14"," ","Input"
