"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",37164,37295,131,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",42007,42007,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",42154,42340,186,"T","t","1","1","T","Input"
"4","4","4",42341,42453,112,"h","h","2","1","h","Input"
"5","5","5",42453,42553,100,"e","e","3","1","e","Input"
"6","6","6",42653,42737,84,"Space","Space","4","1"," ","Input"
"7","7","7",45988,46100,112,"i","i","5","2","i","Input"
"8","8","8",46231,46309,78,"m","m","6","2","m","Input"
"9","9","9",46423,46459,36,"a","a","7","2","a","Input"
"10","10","10",46573,46657,84,"g","g","8","2","g","Input"
"11","11","11",46756,46846,90,"i","i","9","2","i","Input"
"12","12","12",47905,47985,80,"e","e","10","2","e","Input"
"13","13","13",48096,48207,111,"s","s","11","2","s","Input"
"14","14","14",48328,48360,32,"Space","Space","12","2"," ","Input"
"15","15","15",48362,48476,114,"a","a","13","3","a","Input"
"16","16","16",48484,48589,105,"n","n","14","3","n","Input"
"17","17","17",48586,48690,104,"d","d","15","3","d","Input"
"18","18","18",48786,48796,10,"Space","Space","16","3"," ","Input"
"19","19","19",48886,48944,58,"i","i","17","4","i","Input"
"20","20","20",48946,49092,146,"m","m","18","4","m","Input"
"21","21","21",49187,49226,39,"p","p","19","4","p","Input"
"22","22","22",49548,49644,96,"r","r","20","4","r","Input"
"23","23","23",49755,49790,35,"e","e","21","4","e","Input"
"24","24","24",49974,50043,69,"s","s","22","4","s","Input"
"25","25","25",50166,50200,34,"s","s","23","4","s","Input"
"26","26","26",50286,50424,138,"i","i","24","4","i","Input"
"27","27","27",50419,50575,156,"o","o","25","4","o","Input"
"28","28","28",50547,50686,139,"n","n","26","4","n","Input"
"29","29","29",50787,50819,32,"s","s","27","4","s","Input"
"30","30","30",50918,50960,42,"Space","Space","28","4"," ","Input"
"31","31","31",51501,51597,96,"t","t","29","5","t","Input"
"32","32","32",51693,51694,1,"h","h","30","5","h","Input"
"33","33","33",51786,51842,56,"a","a","31","5","a","Input"
"34","34","34",51809,51954,145,"t","t","32","5","t","Input"
"35","35","35",52053,52075,22,"Space","Space","33","5"," ","Input"
"36","36","36",52504,52604,100,"Backspace","Backspace","32","5"," ","Remove/Cut"
"37","37","37",52731,52765,34,"Backspace","Backspace","31","5","t","Remove/Cut"
"38","38","38",52853,52916,63,"Backspace","Backspace","30","5","a","Remove/Cut"
"39","39","39",53021,53067,46,"Backspace","Backspace","29","5","h","Remove/Cut"
"40","40","40",53211,53300,89,"Backspace","Backspace","28","4","t","Remove/Cut"
"41","41","41",54740,54836,96,"a","a","29","5","a","Input"
"42","42","42",54848,54958,110,"n","n","30","5","n","Input"
"43","43","43",55052,55062,10,"d","d","31","5","d","Input"
"44","44","44",55152,55178,26,"Space","Space","32","5"," ","Input"
"45","45","45",55285,55294,9,"t","t","33","6","t","Input"
"46","46","46",55297,55386,89,"h","h","34","6","h","Input"
"47","47","47",55388,55501,113,"e","e","35","6","e","Input"
"48","48","48",55619,55647,28,"i","i","36","6","i","Input"
"49","49","49",55752,55787,35,"r","r","37","6","r","Input"
"50","50","50",56040,56108,68,"Space","Space","38","6"," ","Input"
"51","51","51",56389,56497,108,"Backspace","Backspace","37","6"," ","Remove/Cut"
"52","52","52",57023,57127,104,"Space","Space","38","6"," ","Input"
"53","53","53",57228,57317,89,"e","e","39","7","e","Input"
"54","54","54",57530,57587,57,"f","f","40","7","f","Input"
"55","55","55",57698,57780,82,"f","f","41","7","f","Input"
"56","56","56",57890,57944,54,"e","e","42","7","e","Input"
"57","57","57",58061,58138,77,"c","c","43","7","c","Input"
"58","58","58",58262,58327,65,"t","t","44","7","t","Input"
"59","59","59",58456,58532,76,"Space","Space","45","7"," ","Input"
"60","60","60",58635,58731,96,"o","o","46","8","o","Input"
"61","61","61",58823,58929,106,"n","n","47","8","n","Input"
"62","62","62",59023,59064,41,"Space","Space","48","8"," ","Input"
"63","63","63",60394,60514,120,"p","p","49","9","p","Input"
"64","64","64",60611,60612,1,"e","e","50","9","e","Input"
"65","65","65",60703,60740,37,"o","o","51","9","o","Input"
"66","66","66",60725,60891,166,"p","p","52","9","p","Input"
"67","67","67",60854,61003,149,"l","l","53","9","l","Input"
"68","68","68",61004,61104,100,"e","e","54","9","e","Input"
"69","69","69",61204,61205,1,"Space","Space","55","9"," ","Input"
"70","70","70",61305,61372,67,"a","a","56","10","a","Input"
"71","71","71",61950,62089,139,"Backspace","Backspace","55","9","a","Remove/Cut"
"72","72","72",62654,62794,140,"a","a","56","10","a","Input"
"73","73","73",62786,62929,143,"r","r","57","10","r","Input"
"74","74","74",62914,63036,122,"e","e","58","10","e","Input"
"75","75","75",63043,63136,93,"Space","Space","59","10"," ","Input"
"76","76","76",63236,63273,37,"c","c","60","11","c","Input"
"77","77","77",63369,63429,60,"o","o","61","11","o","Input"
"78","78","78",63370,63539,169,"n","n","62","11","n","Input"
"79","79","79",63638,63766,128,"c","c","63","11","c","Input"
"80","80","80",63764,63956,192,"e","e","64","11","e","Input"
"81","81","81",63885,64074,189,"r","r","65","11","r","Input"
"82","82","82",64171,64253,82,"n","n","66","11","n","Input"
"83","83","83",64281,64434,153,"i","i","67","11","i","Input"
"84","84","84",64393,64536,143,"n","n","68","11","n","Input"
"85","85","85",64536,64636,100,"g","g","69","11","g","Input"
"86","86","86",64736,64779,43,".",".","70","11",".","Input"
"87","87","87",64876,64953,77,"Space","Space","71","11"," ","Input"
"88","88","88",66010,66010,0,"Shift","Shift","71","11","NoChange","Nonproduction"
"89","89","89",66078,66169,91,"I","I","72","12","I","Input"
"90","90","90",66277,66333,56,"Space","Space","73","12"," ","Input"
"91","91","91",67922,68029,107,"b","b","74","13","b","Input"
"92","92","92",68131,68157,26,"e","e","75","13","e","Input"
"93","93","93",68142,68312,170,"l","l","76","13","l","Input"
"94","94","94",68285,68420,135,"i","i","77","13","i","Input"
"95","95","95",68419,68519,100,"e","e","78","13","e","Input"
"96","96","96",68619,68666,47,"v","v","79","13","v","Input"
"97","97","97",68752,68807,55,"e","e","80","13","e","Input"
"98","98","98",68775,68930,155,"Space","Space","81","13"," ","Input"
"99","99","99",68921,69018,97,"t","t","82","14","t","Input"
"100","100","100",69019,69130,111,"h","h","83","14","h","Input"
"101","101","101",69120,69255,135,"a","a","84","14","a","Input"
"102","102","102",69220,69351,131,"t","t","85","14","t","Input"
"103","103","103",69353,69462,109,"Space","Space","86","14"," ","Input"
"104","104","104",70483,70576,93,"t","t","87","15","t","Input"
"105","105","105",70578,70697,119,"h","h","88","15","h","Input"
"106","106","106",70698,70789,91,"e","e","89","15","e","Input"
"107","107","107",70886,70888,2,"Space","Space","90","15"," ","Input"
"108","108","108",70986,71025,39,"e","e","91","16","e","Input"
"109","109","109",71236,71302,66,"f","f","92","16","f","Input"
"110","110","110",71434,71484,50,"f","f","93","16","f","Input"
"111","111","111",71585,71635,50,"e","e","94","16","e","Input"
"112","112","112",71755,71879,124,"x","x","95","16","x","Input"
"113","113","113",71994,72057,63,"t","t","96","16","t","Input"
"114","114","114",72418,72513,95,"Backspace","Backspace","95","16","t","Remove/Cut"
"115","115","115",72622,72702,80,"Backspace","Backspace","94","16","x","Remove/Cut"
"116","116","116",72713,72823,110,"c","c","95","16","c","Input"
"117","117","117",72919,72995,76,"t","t","96","16","t","Input"
"118","118","118",73101,73177,76,"s","s","97","16","s","Input"
"119","119","119",73288,73400,112,"Space","Space","98","16"," ","Input"
"120","120","120",74435,74515,80,"t","t","99","17","t","Input"
"121","121","121",74518,74621,103,"h","h","100","17","h","Input"
"122","122","122",74620,74757,137,"a","a","101","17","a","Input"
"123","123","123",74716,74851,135,"t","t","102","17","t","Input"
"124","124","124",74953,74986,33,"Space","Space","103","17"," ","Input"
"125","125","125",76341,76436,95,"i","i","104","18","i","Input"
"126","126","126",76632,76801,169,"m","m","105","18","m","Input"
"127","127","127",76964,77067,103,"a","a","106","18","a","Input"
"128","128","128",77309,77403,94,"g","g","107","18","g","Input"
"129","129","129",77527,77570,43,"i","i","108","18","i","Input"
"130","130","130",77741,77828,87,"e","e","109","18","e","Input"
"131","131","131",77939,78024,85,"s","s","110","18","s","Input"
"132","132","132",78159,78243,84,"Space","Space","111","18"," ","Input"
"133","133","133",78360,78400,40,"a","a","112","19","a","Input"
"134","134","134",78485,78558,73,"n","n","113","19","n","Input"
"135","135","135",78527,78653,126,"d","d","114","19","d","Input"
"136","136","136",78652,78752,100,"Space","Space","115","19"," ","Input"
"137","137","137",78872,78993,121,"i","i","116","20","i","Input"
"138","138","138",79090,79208,118,"m","m","117","20","m","Input"
"139","139","139",79327,79366,39,"p","p","118","20","p","Input"
"140","140","140",79452,79498,46,"r","r","119","20","r","Input"
"141","141","141",79585,79613,28,"e","e","120","20","e","Input"
"142","142","142",79837,79894,57,"s","s","121","20","s","Input"
"143","143","143",80001,80065,64,"s","s","122","20","s","Input"
"144","144","144",80151,80286,135,"i","i","123","20","i","Input"
"145","145","145",80267,80420,153,"o","o","124","20","o","Input"
"146","146","146",80394,80519,125,"n","n","125","20","n","Input"
"147","147","147",80518,80627,109,"s","s","126","20","s","Input"
"148","148","148",80719,80762,43,"Space","Space","127","20"," ","Input"
"149","149","149",80888,80960,72,"t","t","128","21","t","Input"
"150","150","150",81055,81077,22,"h","h","129","21","h","Input"
"151","151","151",81056,81230,174,"a","a","130","21","a","Input"
"152","152","152",81186,81318,132,"t","t","131","21","t","Input"
"153","153","153",81319,81419,100,"Space","Space","132","21"," ","Input"
"154","154","154",83227,83358,131,"Backspace","Backspace","131","21"," ","Remove/Cut"
"155","155","155",83475,83535,60,"Backspace","Backspace","130","21","t","Remove/Cut"
"156","156","156",83655,83707,52,"Backspace","Backspace","129","21","a","Remove/Cut"
"157","157","157",83820,83857,37,"Backspace","Backspace","128","21","h","Remove/Cut"
"158","158","158",83985,84065,80,"Backspace","Backspace","127","20","t","Remove/Cut"
"159","159","159",85262,85377,115,"m","m","128","21","m","Input"
"160","160","160",85392,85494,102,"a","a","129","21","a","Input"
"161","161","161",85494,85594,100,"k","k","130","21","k","Input"
"162","162","162",85686,85711,25,"e","e","131","21","e","Input"
"163","163","163",85818,85844,26,"Space","Space","132","21"," ","Input"
"164","164","164",85844,85987,143,"o","o","133","22","o","Input"
"165","165","165",85951,86084,133,"n","n","134","22","n","Input"
"166","166","166",86084,86186,102,"Space","Space","135","22"," ","Input"
"167","167","167",86881,87021,140,"o","o","136","23","o","Input"
"168","168","168",86988,87122,134,"u","u","137","23","u","Input"
"169","169","169",87122,87219,97,"r","r","138","23","r","Input"
"170","170","170",87223,87324,101,"Space","Space","139","23"," ","Input"
"171","171","171",89276,89359,83,"s","s","140","24","s","Input"
"172","172","172",89463,89489,26,"o","o","141","24","o","Input"
"173","173","173",89600,89682,82,"s","s","142","24","s","Input"
"174","174","174",89788,89852,64,"i","i","143","24","i","Input"
"175","175","175",89987,90035,48,"e","e","144","24","e","Input"
"176","176","176",90263,90356,93,"t","t","145","24","t","Input"
"177","177","177",90484,90587,103,"y","y","146","24","y","Input"
"178","178","178",90754,90831,77,"Space","Space","147","24"," ","Input"
"179","179","179",90925,91046,121,"a","a","148","25","a","Input"
"180","180","180",91031,91177,146,"r","r","149","25","r","Input"
"181","181","181",91155,91293,138,"e","e","150","25","e","Input"
"182","182","182",91906,92002,96,"Backspace","Backspace","149","25","e","Remove/Cut"
"183","183","183",92127,92167,40,"Backspace","Backspace","148","25","r","Remove/Cut"
"184","184","184",92287,92311,24,"Backspace","Backspace","147","24","a","Remove/Cut"
"185","185","185",92418,92450,32,"Backspace","Backspace","146","24"," ","Remove/Cut"
"186","186","186",92550,92600,50,"Backspace","Backspace","145","24","y","Remove/Cut"
"187","187","187",92721,92745,24,"Backspace","Backspace","144","24","t","Remove/Cut"
"188","188","188",92851,92877,26,"Backspace","Backspace","143","24","e","Remove/Cut"
"189","189","189",92986,93010,24,"Backspace","Backspace","142","24","i","Remove/Cut"
"190","190","190",93118,93221,103,"Backspace","Backspace","141","24","s","Remove/Cut"
"191","191","191",93807,93899,92,"c","c","142","24","c","Input"
"192","192","192",93994,94053,59,"i","i","143","24","i","Input"
"193","193","193",94154,94206,52,"e","e","144","24","e","Input"
"194","194","194",94339,94415,76,"t","t","145","24","t","Input"
"195","195","195",94573,94661,88,"y","y","146","24","y","Input"
"196","196","196",94898,94947,49,"Space","Space","147","24"," ","Input"
"197","197","197",95066,95193,127,"a","a","148","25","a","Input"
"198","198","198",95151,95301,150,"r","r","149","25","r","Input"
"199","199","199",95303,95434,131,"e","e","150","25","e","Input"
"200","200","200",95551,95607,56,"Space","Space","151","25"," ","Input"
"201","201","201",96469,96569,100,"c","c","152","26","c","Input"
"202","202","202",96670,96765,95,"o","o","153","26","o","Input"
"203","203","203",96709,96871,162,"n","n","154","26","n","Input"
"204","204","204",96968,97074,106,"c","c","155","26","c","Input"
"205","205","205",97175,97266,91,"e","e","156","26","e","Input"
"206","206","206",97212,97370,158,"r","r","157","26","r","Input"
"207","207","207",97469,97536,67,"n","n","158","26","n","Input"
"208","208","208",97636,97711,75,"i","i","159","26","i","Input"
"209","209","209",97680,97802,122,"n","n","160","26","n","Input"
"210","210","210",97801,97902,101,"g","g","161","26","g","Input"
"211","211","211",97902,98002,100,"Space","Space","162","26"," ","Input"
"212","212","212",98010,98104,94,"b","b","163","27","b","Input"
"213","213","213",98102,98201,99,"e","e","164","27","e","Input"
"214","214","214",98310,98411,101,"c","c","165","27","c","Input"
"215","215","215",98505,98561,56,"a","a","166","27","a","Input"
"216","216","216",98670,98693,23,"u","u","167","27","u","Input"
"217","217","217",98711,98801,90,"s","s","168","27","s","Input"
"218","218","218",98901,98956,55,"e","e","169","27","e","Input"
"219","219","219",99069,99096,27,"Space","Space","170","27"," ","Input"
"220","220","220",99201,99249,48,"i","I","171","28","i","Input"
"221","221","221",99248,99248,0,"Shift","Shift","171","28","NoChange","Nonproduction"
"222","222","222",99539,99540,1,"Space","Space","172","28"," ","Input"
"223","223","223",99859,99943,84,"Backspace","Backspace","171","28"," ","Remove/Cut"
"224","224","224",100044,100145,101,"Backspace","Backspace","170","27","i","Remove/Cut"
"225","225","225",100240,100240,0,"Shift","Shift","170","27","NoChange","Nonproduction"
"226","226","226",100319,100473,154,"I","i","171","28","I","Input"
"227","227","227",100568,100579,11,"Space","Space","172","28"," ","Input"
"228","228","228",100836,100922,86,"b","b","173","29","b","Input"
"229","229","229",100936,101042,106,"e","e","174","29","e","Input"
"230","230","230",101043,101159,116,"l","l","175","29","l","Input"
"231","231","231",101140,101268,128,"i","i","176","29","i","Input"
"232","232","232",101268,101368,100,"e","e","177","29","e","Input"
"233","233","233",101469,101493,24,"v","v","178","29","v","Input"
"234","234","234",101507,101612,105,"e","e","179","29","e","Input"
"235","235","235",101702,101770,68,"Space","Space","180","29"," ","Input"
"236","236","236",101756,101873,117,"t","t","181","30","t","Input"
"237","237","237",101872,101970,98,"h","h","182","30","h","Input"
"238","238","238",101970,102069,99,"e","e","183","30","e","Input"
"239","239","239",102069,102169,100,"y","y","184","30","y","Input"
"240","240","240",102169,102270,101,"Space","Space","185","30"," ","Input"
"241","241","241",102269,102393,124,"a","a","186","31","a","Input"
"242","242","242",102371,102501,130,"r","r","187","31","r","Input"
"243","243","243",102600,102601,1,"e","e","188","31","e","Input"
"244","244","244",102702,102727,25,"Space","Space","189","31"," ","Input"
"245","245","245",102835,102896,61,"b","b","190","32","b","Input"
"246","246","246",103005,103006,1,"e","e","191","32","e","Input"
"247","247","247",103284,103396,112,"Backspace","Backspace","190","32","e","Remove/Cut"
"248","248","248",103392,103510,118,"r","r","191","32","r","Input"
"249","249","249",103601,103682,81,"e","e","192","32","e","Input"
"250","250","250",103659,103787,128,"a","a","193","32","a","Input"
"251","251","251",103799,103927,128,"i","i","194","32","i","Input"
"252","252","252",104036,104070,34,"n","n","195","32","n","Input"
"253","253","253",104311,104387,76,"Backspace","Backspace","194","32","n","Remove/Cut"
"254","254","254",104506,104553,47,"Backspace","Backspace","193","32","i","Remove/Cut"
"255","255","255",104669,104733,64,"Backspace","Backspace","192","32","a","Remove/Cut"
"256","256","256",104835,104908,73,"Backspace","Backspace","191","32","e","Remove/Cut"
"257","257","257",105424,105571,147,"a","a","192","32","a","Input"
"258","258","258",105574,105730,156,"i","i","193","32","i","Input"
"259","259","259",105696,105835,139,"n","n","194","32","n","Input"
"260","260","260",105936,105959,23,"Space","Space","195","32"," ","Input"
"261","261","261",106157,106246,89,"w","w","196","33","w","Input"
"262","262","262",106344,106419,75,"a","a","197","33","a","Input"
"263","263","263",106540,106562,22,"s","s","198","33","s","Input"
"264","264","264",106668,106729,61,"h","h","199","33","h","Input"
"265","265","265",106704,106867,163,"i","i","200","33","i","Input"
"266","266","266",106835,106969,134,"n","n","201","33","n","Input"
"267","267","267",106968,107070,102,"g","g","202","33","g","Input"
"268","268","268",107168,107213,45,"Space","Space","203","33"," ","Input"
"269","269","269",108255,108458,203,"p","p","204","34","p","Input"
"270","270","270",108379,108457,78,"e","e","205","34","e","Input"
"271","271","271",108423,108584,161,"o","o","206","34","o","Input"
"272","272","272",108585,108704,119,"p","p","207","34","p","Input"
"273","273","273",108701,108803,102,"l","l","208","34","l","Input"
"274","274","274",108802,108805,3,"e","e","209","34","e","Input"
"275","275","275",108954,109031,77,",",",","210","34",",","Input"
"276","276","276",109006,109032,26,".",".","211","34",".","Input"
"277","277","277",109138,109163,25,"Space","Space","212","34"," ","Input"
"278","278","278",109619,109699,80,"Backspace","Backspace","211","34"," ","Remove/Cut"
"279","279","279",109793,109868,75,"Backspace","Backspace","210","34",".","Remove/Cut"
"280","280","280",109990,110047,57,"Backspace","Backspace","209","34",",","Remove/Cut"
"281","281","281",110462,110527,65,".",".","210","34",".","Input"
"282","282","282",110621,110695,74,"Space","Space","211","34"," ","Input"
"283","283","283",112407,112407,0,"Shift","Shift","211","34","NoChange","Nonproduction"
"284","284","284",112623,112783,160,"W","w","212","35","W","Input"
