"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",989,1199,210,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",26102,26102,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",26218,26324,106,"S","S","1","1","S","Input"
"4","4","4",26403,26580,177,"o","o","2","1","o","Input"
"5","5","5",26509,26645,136,"m","m","3","1","m","Input"
"6","6","6",26597,26727,130,"e","e","4","1","e","Input"
"7","7","7",26723,26829,106,"Space","Space","5","1"," ","Input"
"8","8","8",26819,26960,141,"s","s","6","2","s","Input"
"9","9","9",26865,26983,118,"a","a","7","2","a","Input"
"10","10","10",26950,27085,135,"y","y","8","2","y","Input"
"11","11","11",27154,27252,98,"Space","Space","9","2"," ","Input"
"12","12","12",27756,27869,113,"t","t","10","3","t","Input"
"13","13","13",27908,28011,103,"h","h","11","3","h","Input"
"14","14","14",27986,28131,145,"a","a","12","3","a","Input"
"15","15","15",28046,28159,113,"t","t","13","3","t","Input"
"16","16","16",28148,28251,103,"Space","Space","14","3"," ","Input"
"17","17","17",28241,28358,117,"a","a","15","4","a","Input"
"18","18","18",28371,28446,75,"p","p","16","4","p","Input"
"19","19","19",28481,28607,126,"p","p","17","4","p","Input"
"20","20","20",28574,28727,153,"e","e","18","4","e","Input"
"21","21","21",28652,28768,116,"a","a","19","4","a","Input"
"22","22","22",28777,28885,108,"r","r","20","4","r","Input"
"23","23","23",28874,29000,126,"a","a","21","4","a","Input"
"24","24","24",28943,29080,137,"n","n","22","4","n","Input"
"25","25","25",29050,29166,116,"c","c","23","4","c","Input"
"26","26","26",29097,29203,106,"e","e","24","4","e","Input"
"27","27","27",29245,29359,114,"s","s","25","4","s","Input"
"28","28","28",29343,29460,117,"Space","Space","26","4"," ","Input"
"29","29","29",29422,29530,108,"a","a","27","5","a","Input"
"30","30","30",29551,29668,117,"r","r","28","5","r","Input"
"31","31","31",29592,29705,113,"e","e","29","5","e","Input"
"32","32","32",29654,29747,93,"Space","Space","30","5"," ","Input"
"33","33","33",29805,29893,88,"m","m","31","6","m","Input"
"34","34","34",29901,30009,108,"i","i","32","6","i","Input"
"35","35","35",29981,30098,117,"s","s","33","6","s","Input"
"36","36","36",30106,30209,103,"t","t","34","6","t","Input"
"37","37","37",30262,30365,103,"a","a","35","6","a","Input"
"38","38","38",30313,30435,122,"k","k","36","6","k","Input"
"39","39","39",30415,30531,116,"e","e","37","6","e","Input"
"40","40","40",30489,30583,94,"n","n","38","6","n","Input"
"41","41","41",30634,30722,88,"Space","Space","39","6"," ","Input"
"42","42","42",30702,30816,114,"f","f","40","7","f","Input"
"43","43","43",30801,30945,144,"o","o","41","7","o","Input"
"44","44","44",30907,31005,98,"r","r","42","7","r","Input"
"45","45","45",30976,31088,112,"Space","Space","43","7"," ","Input"
"46","46","46",31083,31190,107,"r","r","44","8","r","Input"
"47","47","47",31241,31382,141,"e","e","45","8","e","Input"
"48","48","48",31292,31414,122,"a","a","46","8","a","Input"
"49","49","49",31362,31451,89,"l","l","47","8","l","Input"
"50","50","50",31519,31618,99,"i","i","48","8","i","Input"
"51","51","51",31597,31714,117,"t","t","49","8","t","Input"
"52","52","52",31743,31851,108,"y","y","50","8","y","Input"
"53","53","53",31899,32006,107,".",".","51","8",".","Input"
"54","54","54",32070,32163,93,"Space","Space","52","8"," ","Input"
"55","55","55",33299,33299,0,"Shift","Shift","52","8","NoChange","Nonproduction"
"56","56","56",33488,33622,134,"A","a","53","9","A","Input"
"57","57","57",33650,33754,104,"d","d","54","9","d","Input"
"58","58","58",33829,33946,117,"v","v","55","9","v","Input"
"59","59","59",33986,34103,117,"e","e","56","9","e","Input"
"60","60","60",34051,34154,103,"r","r","57","9","r","Input"
"61","61","61",34219,34323,104,"t","t","58","9","t","Input"
"62","62","62",34343,34433,90,"i","i","59","9","i","Input"
"63","63","63",34417,34529,112,"s","s","60","9","s","Input"
"64","64","64",34500,34636,136,"i","i","61","9","i","Input"
"65","65","65",34560,34678,118,"n","n","62","9","n","Input"
"66","66","66",34621,34715,94,"g","g","63","9","g","Input"
"67","67","67",34771,34887,116,",",",","64","9",",","Input"
"68","68","68",34947,35047,100,"Space","Space","65","9"," ","Input"
"69","69","69",36125,36246,121,"s","s","66","10","s","Input"
"70","70","70",36235,36353,118,"o","o","67","10","o","Input"
"71","71","71",36315,36427,112,"c","c","68","10","c","Input"
"72","72","72",36416,36519,103,"i","i","69","10","i","Input"
"73","73","73",36490,36611,121,"a","a","70","10","a","Input"
"74","74","74",36588,36700,112,"l","l","71","10","l","Input"
"75","75","75",36743,36827,84,"Space","Space","72","10"," ","Input"
"76","76","76",36889,37006,117,"m","m","73","11","m","Input"
"77","77","77",36963,37047,84,"e","e","74","11","e","Input"
"78","78","78",37108,37202,94,"d","d","75","11","d","Input"
"79","79","79",37177,37279,102,"i","i","76","11","i","Input"
"80","80","80",37273,37387,114,"a","a","77","11","a","Input"
"81","81","81",37381,37484,103,",",",","78","11",",","Input"
"82","82","82",37546,37641,95,"Space","Space","79","11"," ","Input"
"83","83","83",39917,40432,515,"Backspace","Backspace","78","11"," ","Remove/Cut"
"84","84","84",40432,40464,32,"Backspace","Backspace","77","11",",","Remove/Cut"
"85","85","85",40464,40496,32,"Backspace","Backspace","76","11","a","Remove/Cut"
"86","86","86",40496,40529,33,"Backspace","Backspace","75","11","i","Remove/Cut"
"87","87","87",40529,40562,33,"Backspace","Backspace","74","11","d","Remove/Cut"
"88","88","88",40562,40595,33,"Backspace","Backspace","73","11","e","Remove/Cut"
"89","89","89",40595,40628,33,"Backspace","Backspace","72","10","m","Remove/Cut"
"90","90","90",40628,40661,33,"Backspace","Backspace","71","10"," ","Remove/Cut"
"91","91","91",40661,40694,33,"Backspace","Backspace","70","10","l","Remove/Cut"
"92","92","92",40694,40727,33,"Backspace","Backspace","69","10","a","Remove/Cut"
"93","93","93",40727,40759,32,"Backspace","Backspace","68","10","i","Remove/Cut"
"94","94","94",40759,40788,29,"Backspace","Backspace","67","10","c","Remove/Cut"
"95","95","95",40934,41040,106,"Backspace","Backspace","66","10","o","Remove/Cut"
"96","96","96",41105,41195,90,"Backspace","Backspace","65","9","s","Remove/Cut"
"97","97","97",41249,41351,102,"Backspace","Backspace","64","9"," ","Remove/Cut"
"98","98","98",41741,41839,98,"Backspace","Backspace","63","9",",","Remove/Cut"
"99","99","99",41868,41966,98,"Space","Space","64","9"," ","Input"
"100","100","100",42044,42171,127,"a","a","65","10","a","Input"
"101","101","101",42137,42249,112,"n","n","66","10","n","Input"
"102","102","102",42229,42341,112,"d","d","67","10","d","Input"
"103","103","103",42307,42416,109,"Space","Space","68","10"," ","Input"
"104","104","104",42391,42494,103,"s","s","69","11","s","Input"
"105","105","105",42466,42573,107,"o","o","70","11","o","Input"
"106","106","106",42530,42642,112,"c","c","71","11","c","Input"
"107","107","107",42627,42720,93,"i","i","72","11","i","Input"
"108","108","108",42696,42813,117,"a","a","73","11","a","Input"
"109","109","109",42784,42906,122,"l","l","74","11","l","Input"
"110","110","110",42961,43045,84,"Space","Space","75","11"," ","Input"
"111","111","111",43103,43233,130,"m","m","76","12","m","Input"
"112","112","112",43200,43289,89,"e","e","77","12","e","Input"
"113","113","113",43345,43449,104,"d","d","78","12","d","Input"
"114","114","114",43423,43540,117,"i","i","79","12","i","Input"
"115","115","115",43521,43645,124,"a","a","80","12","a","Input"
"116","116","116",43642,43745,103,"Space","Space","81","12"," ","Input"
"117","117","117",45100,45240,140,"h","h","82","13","h","Input"
"118","118","118",45193,45322,129,"a","a","83","13","a","Input"
"119","119","119",45356,45482,126,"v","v","84","13","v","Input"
"120","120","120",45398,45507,109,"e","e","85","13","e","Input"
"121","121","121",45504,45608,104,"Space","Space","86","13"," ","Input"
"122","122","122",45610,45732,122,"a","a","87","14","a","Input"
"123","123","123",45653,45769,116,"Space","Space","88","14"," ","Input"
"124","124","124",45791,45926,135,"s","s","89","15","s","Input"
"125","125","125",45966,46101,135,"t","t","90","15","t","Input"
"126","126","126",46026,46152,126,"r","r","91","15","r","Input"
"127","127","127",46086,46254,168,"o","o","92","15","o","Input"
"128","128","128",46179,46272,93,"n","n","93","15","n","Input"
"129","129","129",46234,46333,99,"g","g","94","15","g","Input"
"130","130","130",46331,46411,80,"Space","Space","95","15"," ","Input"
"131","131","131",46437,46591,154,"i","i","96","16","i","Input"
"132","132","132",46493,46623,130,"n","n","97","16","n","Input"
"133","133","133",46581,46690,109,"f","f","98","16","f","Input"
"134","134","134",46688,46768,80,"l","l","99","16","l","Input"
"135","135","135",46836,46966,130,"u","u","100","16","u","Input"
"136","136","136",46924,47042,118,"e","e","101","16","e","Input"
"137","137","137",47040,47165,125,"n","n","102","16","n","Input"
"138","138","138",47090,47193,103,"c","c","103","16","c","Input"
"139","139","139",47122,47239,117,"e","e","104","16","e","Input"
"140","140","140",47243,47313,70,"Space","Space","105","16"," ","Input"
"141","141","141",47333,47498,165,"o","o","106","17","o","Input"
"142","142","142",47397,47507,110,"n","n","107","17","n","Input"
"143","143","143",47543,47615,72,"Space","Space","108","17"," ","Input"
"144","144","144",47697,47823,126,"p","p","109","18","p","Input"
"145","145","145",47766,47860,94,"e","e","110","18","e","Input"
"146","146","146",47840,47952,112,"o","o","111","18","o","Input"
"147","147","147",47918,48091,173,"p","p","112","18","p","Input"
"148","148","148",48015,48128,113,"l","l","113","18","l","Input"
"149","149","149",48099,48197,98,"e","e","114","18","e","Input"
"150","150","150",48229,48341,112,"Space","Space","115","18"," ","Input"
"151","151","151",48390,48530,140,"a","a","116","19","a","Input"
"152","152","152",48482,48595,113,"n","n","117","19","n","Input"
"153","153","153",48584,48695,111,"d","d","118","19","d","Input"
"154","154","154",48685,48790,105,"Space","Space","119","19"," ","Input"
"155","155","155",51160,51296,136,"a","a","120","20","a","Input"
"156","156","156",51308,51429,121,"r","r","121","20","r","Input"
"157","157","157",51372,51480,108,"e","e","122","20","e","Input"
"158","158","158",51441,51530,89,"Space","Space","123","20"," ","Input"
"159","159","159",51595,51738,143,"o","o","124","21","o","Input"
"160","160","160",52068,52199,131,"f","f","125","21","f","Input"
"161","161","161",52256,52378,122,"t","t","126","21","t","Input"
