"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1832,1979,147,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",107379,107533,154,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",110736,110736,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",110920,111046,126,"I","I","1","1","I","Input"
"5","5","5",111162,111270,108,"n","n","2","1","n","Input"
"6","6","6",111329,111454,125,"Space","Space","3","1"," ","Input"
"7","7","7",111589,111710,121,"t","t","4","2","t","Input"
"8","8","8",111728,111854,126,"o","o","5","2","o","Input"
"9","9","9",112343,112494,151,"d","d","6","2","d","Input"
"10","10","10",112685,112757,72,"s","s","7","2","s","Input"
"11","11","11",112702,112741,39,"a","a","8","2","a","Input"
"12","12","12",112828,112877,49,"y","y","9","2","y","Input"
"13","13","13",113522,113599,77,"Backspace","Backspace","8","2","y","Remove/Cut"
"14","14","14",113661,113751,90,"Backspace","Backspace","7","2","a","Remove/Cut"
"15","15","15",114227,114366,139,"a","a","8","2","a","Input"
"16","16","16",114782,114942,160,"Backspace","Backspace","7","2","a","Remove/Cut"
"17","17","17",114978,115110,132,"Backspace","Backspace","6","2","s","Remove/Cut"
"18","18","18",115161,115279,118,"a","a","7","2","a","Input"
"19","19","19",115280,115382,102,"y","y","8","2","y","Input"
"20","20","20",115429,115533,104,"s","s","9","2","s","Input"
"21","21","21",115495,115573,78,"Space","Space","10","2"," ","Input"
"22","22","22",116502,116574,72,"m","m","11","3","m","Input"
"23","23","23",116676,116790,114,"o","o","12","3","o","Input"
"24","24","24",116814,116862,48,"r","r","13","3","r","Input"
"25","25","25",116943,117054,111,"e","e","14","3","e","Input"
"26","26","26",117142,117227,85,"Space","Space","15","3"," ","Input"
"27","27","27",117639,117750,111,"Backspace","Backspace","14","3"," ","Remove/Cut"
"28","28","28",117797,117877,80,"Backspace","Backspace","13","3","e","Remove/Cut"
"29","29","29",117961,118028,67,"Backspace","Backspace","12","3","r","Remove/Cut"
"30","30","30",118238,118326,88,"s","s","13","3","s","Input"
"31","31","31",118457,118567,110,"t","t","14","3","t","Input"
"32","32","32",118568,118629,61,"Space","Space","15","3"," ","Input"
"33","33","33",118996,119133,137,"m","m","16","4","m","Input"
"34","34","34",119123,119206,83,"e","e","17","4","e","Input"
"35","35","35",119888,119961,73,"Backspace","Backspace","16","4","e","Remove/Cut"
"36","36","36",120060,120166,106,"Backspace","Backspace","15","3","m","Remove/Cut"
"37","37","37",120402,120527,125,"p","p","16","4","p","Input"
"38","38","38",120568,120653,85,"e","e","17","4","e","Input"
"39","39","39",120629,120701,72,"i","i","18","4","i","Input"
"40","40","40",120808,120878,70,"p","p","19","4","p","Input"
"41","41","41",120959,121047,88,"l","l","20","4","l","Input"
"42","42","42",121112,121190,78,"e","e","21","4","e","Input"
"43","43","43",121214,121311,97,"Space","Space","22","4"," ","Input"
"44","44","44",121807,121861,54,"Backspace","Backspace","21","4"," ","Remove/Cut"
"45","45","45",121928,121998,70,"Backspace","Backspace","20","4","e","Remove/Cut"
"46","46","46",122061,122150,89,"Backspace","Backspace","19","4","l","Remove/Cut"
"47","47","47",122195,122286,91,"Backspace","Backspace","18","4","p","Remove/Cut"
"48","48","48",123032,123085,53,"Backspace","Backspace","17","4","i","Remove/Cut"
"49","49","49",123285,123358,73,"o","o","18","4","o","Input"
"50","50","50",123427,123502,75,"p","p","19","4","p","Input"
"51","51","51",123577,123670,93,"l","l","20","4","l","Input"
"52","52","52",123686,123759,73,"e","e","21","4","e","Input"
"53","53","53",123792,123861,69,"Space","Space","22","4"," ","Input"
"54","54","54",126400,126550,150,"Backspace","Backspace","21","4"," ","Remove/Cut"
"55","55","55",126627,126702,75,"Backspace","Backspace","20","4","e","Remove/Cut"
"56","56","56",126776,126847,71,"Backspace","Backspace","19","4","l","Remove/Cut"
"57","57","57",126911,126998,87,"Backspace","Backspace","18","4","p","Remove/Cut"
"58","58","58",127046,127134,88,"Backspace","Backspace","17","4","o","Remove/Cut"
"59","59","59",127178,127275,97,"Backspace","Backspace","16","4","e","Remove/Cut"
"60","60","60",127312,127398,86,"Backspace","Backspace","15","3","p","Remove/Cut"
"61","61","61",127477,127526,49,"Backspace","Backspace","14","3"," ","Remove/Cut"
"62","62","62",127610,127654,44,"Backspace","Backspace","13","3","t","Remove/Cut"
"63","63","63",127742,127790,48,"Backspace","Backspace","12","3","s","Remove/Cut"
"64","64","64",127874,127950,76,"Backspace","Backspace","11","3","o","Remove/Cut"
"65","65","65",128754,128813,59,"Backspace","Backspace","10","2","m","Remove/Cut"
"66","66","66",128972,129086,114,"Backspace","Backspace","9","2"," ","Remove/Cut"
"67","67","67",129655,129758,103,"w","w","10","2","w","Input"
"68","68","68",130246,130408,162,"Backspace","Backspace","9","2","w","Remove/Cut"
"69","69","69",130445,130574,129,"Space","Space","10","2"," ","Input"
"70","70","70",130674,130789,115,"w","w","11","3","w","Input"
"71","71","71",130760,130854,94,"o","o","12","3","o","Input"
"72","72","72",130942,131026,84,"l","l","13","3","l","Input"
"73","73","73",131055,131192,137,"r","r","14","3","r","Input"
"74","74","74",131947,132094,147,"Backspace","Backspace","13","3","r","Remove/Cut"
"75","75","75",132159,132246,87,"Backspace","Backspace","12","3","l","Remove/Cut"
"76","76","76",132466,132574,108,"r","r","13","3","r","Input"
"77","77","77",132598,132702,104,"l","l","14","3","l","Input"
"78","78","78",132901,132998,97,"Space","Space","15","3"," ","Input"
"79","79","79",133698,133822,124,"d","d","16","4","d","Input"
"80","80","80",133986,134110,124,"Backspace","Backspace","15","3","d","Remove/Cut"
"81","81","81",134158,134286,128,"Backspace","Backspace","14","3"," ","Remove/Cut"
"82","82","82",134610,134734,124,"d","d","15","3","d","Input"
"83","83","83",134815,134934,119,"Space","Space","16","3"," ","Input"
"84","84","84",135135,135190,55,"m","m","17","4","m","Input"
"85","85","85",135337,135446,109,"o","o","18","4","o","Input"
"86","86","86",135495,135574,79,"s","s","19","4","s","Input"
"87","87","87",135707,135807,100,"t","t","20","4","t","Input"
"88","88","88",135723,135728,5,"r","r","21","4","r","Input"
"89","89","89",136047,136134,87,"Space","Space","22","4"," ","Input"
"90","90","90",136627,136719,92,"Backspace","Backspace","21","4"," ","Remove/Cut"
"91","91","91",136778,136875,97,"Backspace","Backspace","20","4","r","Remove/Cut"
"92","92","92",137038,137135,97,"Space","Space","21","4"," ","Input"
"93","93","93",137242,137350,108,"p","p","22","5","p","Input"
"94","94","94",137375,137461,86,"e","e","23","5","e","Input"
"95","95","95",137443,137509,66,"o","o","24","5","o","Input"
"96","96","96",137577,137646,69,"p","p","25","5","p","Input"
"97","97","97",137726,137798,72,"l","l","26","5","l","Input"
"98","98","98",137838,137912,74,"e","e","27","5","e","Input"
"99","99","99",137934,137998,64,"Space","Space","28","5"," ","Input"
"100","100","100",138502,138575,73,"e","e","29","6","e","Input"
"101","101","101",138706,138783,77,"x","x","30","6","x","Input"
"102","102","102",138844,138957,113,"p","p","31","6","p","Input"
"103","103","103",138925,139010,85,"e","e","32","6","e","Input"
