"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",312746,312839,93,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",325983,326103,120,"CapsLock","CapsLock","0","0","NoChange","Nonproduction"
"3","3","3",326189,326301,112,"H","H","1","1","H","Input"
"4","4","4",326677,326778,101,"CapsLock","CapsLock","1","1","NoChange","Nonproduction"
"5","5","5",326854,326933,79,"i","i","2","1","i","Input"
"6","6","6",329174,329270,96,"Space","Space","3","1"," ","Input"
"7","7","7",329979,329979,0,"Shift","Shift","3","1","NoChange","Nonproduction"
"8","8","8",330157,330238,81,"I","i","4","2","I","Input"
"9","9","9",331429,331509,80,"'","'","5","2","'","Input"
"10","10","10",332173,332277,104,"m","m","6","2","m","Input"
"11","11","11",332333,332414,81,"Space","Space","7","2"," ","Input"
"12","12","12",350507,350507,0,"Shift","Shift","7","2","NoChange","Nonproduction"
"13","13","13",350674,350762,88,"G","G","8","3","G","Input"
"14","14","14",351483,351578,95,"Backspace","Backspace","7","2","G","Remove/Cut"
"15","15","15",351658,351658,0,"Shift","Shift","7","2","NoChange","Nonproduction"
"16","16","16",352386,352386,0,"Shift","Shift","7","2","NoChange","Nonproduction"
"17","17","17",352514,352586,72,"D","D","8","3","D","Input"
"18","18","18",353466,353538,72,"h","h","9","3","h","Input"
"19","19","19",353554,353658,104,"a","a","10","3","a","Input"
"20","20","20",353706,353778,72,"n","n","11","3","n","Input"
"21","21","21",353779,353858,79,"a","a","12","3","a","Input"
"22","22","22",353979,354035,56,"Space","Space","13","3"," ","Input"
"23","23","23",354251,354251,0,"Shift","Shift","13","3","NoChange","Nonproduction"
"24","24","24",354538,354610,72,"C","c","14","4","C","Input"
"25","25","25",354883,354954,71,"l","l","15","4","l","Input"
"26","26","26",354995,355098,103,"a","a","16","4","a","Input"
"27","27","27",355474,355554,80,"r","r","17","4","r","Input"
"28","28","28",355650,355722,72,"k","k","18","4","k","Input"
"29","29","29",357131,357218,87,",",",","19","4",",","Input"
"30","30","30",360524,360596,72,"Space","Space","20","4"," ","Input"
"31","31","31",360796,360796,0,"Shift","Shift","20","4","NoChange","Nonproduction"
"32","32","32",360884,360940,56,"I","I","21","5","I","Input"
"33","33","33",361092,361156,64,"Space","Space","22","5"," ","Input"
"34","34","34",361340,361411,71,"w","w","23","6","w","Input"
"35","35","35",361628,361660,32,"i","i","24","6","i","Input"
"36","36","36",361828,361916,88,"s","s","25","6","s","Input"
"37","37","37",361949,362020,71,"h","h","26","6","h","Input"
"38","38","38",362156,362236,80,"Space","Space","27","6"," ","Input"
"39","39","39",362596,362668,72,"t","t","28","7","t","Input"
"40","40","40",362753,362805,52,"o","o","29","7","o","Input"
"41","41","41",362956,363036,80,"Space","Space","30","7"," ","Input"
"42","42","42",363191,363252,61,"t","t","31","8","t","Input"
"43","43","43",363347,363419,72,"a","a","32","8","a","Input"
"44","44","44",363652,363716,64,"l","l","33","8","l","Input"
"45","45","45",363828,363885,57,"k","k","34","8","k","Input"
"46","46","46",364029,364084,55,"Space","Space","35","8"," ","Input"
"47","47","47",365188,365291,103,"a","a","36","9","a","Input"
"48","48","48",365340,365411,71,"b","b","37","9","b","Input"
"49","49","49",365812,365908,96,"o","o","38","9","o","Input"
"50","50","50",366036,366116,80,"u","u","39","9","u","Input"
"51","51","51",366228,366292,64,"t","t","40","9","t","Input"
"52","52","52",366868,366947,79,"Space","Space","41","9"," ","Input"
"53","53","53",367548,367611,63,"c","c","42","10","c","Input"
"54","54","54",367571,367587,16,"v","v","43","10","v","Input"
"55","55","55",370779,370858,79,"Backspace","Backspace","42","10","v","Remove/Cut"
"56","56","56",371163,371218,55,"o","o","43","10","o","Input"
"57","57","57",371698,371754,56,"-","-","44","10","-","Input"
"58","58","58",372043,372106,63,"o","o","45","10","o","Input"
"59","59","59",372195,372258,63,"p","p","46","10","p","Input"
"60","60","60",376054,376135,81,"e","e","47","10","e","Input"
"61","61","61",376230,376293,63,"r","r","48","10","r","Input"
"62","62","62",376622,376701,79,"t","t","49","10","t","Input"
"63","63","63",377797,377893,96,"Backspace","Backspace","48","10","t","Remove/Cut"
"64","64","64",378150,378253,103,"a","a","49","10","a","Input"
"65","65","65",378821,378909,88,"t","t","50","10","t","Input"
"66","66","66",378990,379046,56,"i","i","51","10","i","Input"
"67","67","67",379126,379189,63,"o","o","52","10","o","Input"
"68","68","68",379333,379404,71,"n","n","53","10","n","Input"
"69","69","69",379910,379997,87,"Space","Space","54","10"," ","Input"
"70","70","70",382979,383098,119,"Backspace","Backspace","53","10"," ","Remove/Cut"
"71","71","71",383170,383258,88,"Backspace","Backspace","52","10","n","Remove/Cut"
"72","72","72",383323,383394,71,"Backspace","Backspace","51","10","o","Remove/Cut"
"73","73","73",383466,383522,56,"Backspace","Backspace","50","10","i","Remove/Cut"
"74","74","74",383602,383666,64,"Backspace","Backspace","49","10","t","Remove/Cut"
