,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,24203,24326,123,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,35410,35410,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,35584,35739,155,P,p,1,1,P,Input
4,4,4,35728,35840,112,e,e,2,1,e,Input
5,5,5,35828,35940,112,o,o,3,1,o,Input
6,6,6,35923,36073,150,p,p,4,1,p,Input
7,7,7,36038,36168,130,l,l,5,1,l,Input
8,8,8,36155,36255,100,e,e,6,1,e,Input
9,9,9,36309,36425,116,Space,Space,7,1, ,Input
10,10,10,36355,36486,131,a,a,8,2,a,Input
11,11,11,36475,36517,42,r,r,9,2,r,Input
12,12,12,36585,36690,105,e,e,10,2,e,Input
13,13,13,36637,36758,121,Space,Space,11,2, ,Input
14,14,14,36806,36979,173,m,m,12,3,m,Input
15,15,15,36893,37044,151,o,o,13,3,o,Input
16,16,16,36970,37092,122,r,r,14,3,r,Input
17,17,17,37037,37148,111,e,e,15,3,e,Input
18,18,18,37095,37216,121,Space,Space,16,3, ,Input
19,19,19,37261,37365,104,l,l,17,4,l,Input
20,20,20,37474,37563,89,i,i,18,4,i,Input
21,21,21,37674,37749,75,l,l,19,4,l,Input
22,22,22,37735,37843,108,e,e,20,4,e,Input
23,23,23,37894,38012,118,l,l,21,4,l,Input
24,24,24,38061,38160,99,y,y,22,4,y,Input
25,25,25,38212,38323,111,Space,Space,23,4, ,Input
26,26,26,38575,38673,98,t,t,24,5,t,Input
27,27,27,38726,38836,110,o,o,25,5,o,Input
28,28,28,38790,38901,111,Space,Space,26,5, ,Input
29,29,29,38968,39107,139,b,b,27,6,b,Input
30,30,30,39098,39176,78,e,e,28,6,e,Input
31,31,31,39177,39299,122,Space,Space,29,6, ,Input
32,32,32,39711,39795,84,h,h,30,7,h,Input
33,33,33,39851,39923,72,a,a,31,7,a,Input
34,34,34,39925,40007,82,p,p,32,7,p,Input
35,35,35,40099,40198,99,p,p,33,7,p,Input
36,36,36,40272,40358,86,y,y,34,7,y,Input
37,37,37,40404,40484,80,Space,Space,35,7, ,Input
38,38,38,43219,43354,135,i,i,36,8,i,Input
39,39,39,43344,43457,113,f,f,37,8,f,Input
40,40,40,43826,44329,503,Backspace,Backspace,36,8,f,Remove/Cut
41,41,41,44329,44412,83,Backspace,Backspace,35,7,i,Remove/Cut
42,42,42,44412,44496,84,Backspace,Backspace,34,7, ,Remove/Cut
43,43,43,44496,44581,85,Backspace,Backspace,33,7,y,Remove/Cut
44,44,44,44581,44667,86,Backspace,Backspace,32,7,p,Remove/Cut
45,45,45,44667,44753,86,Backspace,Backspace,31,7,p,Remove/Cut
46,46,46,44753,44834,81,Backspace,Backspace,30,7,a,Remove/Cut
47,47,47,44834,44923,89,Backspace,Backspace,29,6,h,Remove/Cut
48,48,48,44923,45007,84,Backspace,Backspace,28,6, ,Remove/Cut
49,49,49,45007,45090,83,Backspace,Backspace,27,6,e,Remove/Cut
50,50,50,45090,45176,86,Backspace,Backspace,26,5,b,Remove/Cut
51,51,51,45176,45260,84,Backspace,Backspace,25,5, ,Remove/Cut
52,52,52,45260,45344,84,Backspace,Backspace,24,5,o,Remove/Cut
53,53,53,45344,45429,85,Backspace,Backspace,23,4,t,Remove/Cut
54,54,54,45429,45512,83,Backspace,Backspace,22,4, ,Remove/Cut
55,55,55,45512,45597,85,Backspace,Backspace,21,4,y,Remove/Cut
56,56,56,45597,45682,85,Backspace,Backspace,20,4,l,Remove/Cut
57,57,57,45682,45751,69,Backspace,Backspace,19,4,e,Remove/Cut
58,58,58,46065,46165,100,Backspace,Backspace,18,4,l,Remove/Cut
59,59,59,46569,46690,121,k,k,19,4,k,Input
60,60,60,46681,46781,100,e,e,20,4,e,Input
61,61,61,46836,46965,129,l,l,21,4,l,Input
62,62,62,47022,47072,50,y,y,22,4,y,Input
63,63,63,47117,47249,132,Space,Space,23,4, ,Input
64,64,64,47302,47355,53,t,t,24,5,t,Input
65,65,65,47361,47510,149,o,o,25,5,o,Input
66,66,66,47466,47568,102,Space,Space,26,5, ,Input
67,67,67,47680,47790,110,m,m,27,6,m,Input
68,68,68,48127,48201,74,Backspace,Backspace,26,5,m,Remove/Cut
69,69,69,48356,48472,116,b,b,27,6,b,Input
70,70,70,48522,48596,74,e,e,28,6,e,Input
71,71,71,48547,48669,122,Space,Space,29,6, ,Input
72,72,72,48805,48924,119,h,h,30,7,h,Input
73,73,73,48899,49002,103,a,a,31,7,a,Input
74,74,74,49053,49120,67,p,p,32,7,p,Input
75,75,75,49193,49315,122,p,p,33,7,p,Input
76,76,76,49524,49682,158,y,y,34,7,y,Input
77,77,77,49655,49775,120,Space,Space,35,7, ,Input
78,78,78,49863,49948,85,i,i,36,8,i,Input
79,79,79,50001,50112,111,f,f,37,8,f,Input
80,80,80,50115,50239,124,Space,Space,38,8, ,Input
81,81,81,50230,50321,91,t,t,39,9,t,Input
82,82,82,50312,50420,108,h,h,40,9,h,Input
83,83,83,50477,50527,50,e,e,41,9,e,Input
84,84,84,50573,50665,92,y,y,42,9,y,Input
85,85,85,50584,50717,133,Space,Space,43,9, ,Input
86,86,86,50897,50940,43,d,d,44,10,d,Input
87,87,87,50993,51118,125,o,o,45,10,o,Input
88,88,88,51472,51557,85,Backspace,Backspace,44,10,o,Remove/Cut
89,89,89,51654,51754,100,Backspace,Backspace,43,9,d,Remove/Cut
90,90,90,51912,52011,99,f,f,44,10,f,Input
91,91,91,52058,52153,95,o,o,45,10,o,Input
92,92,92,52267,52380,113,c,c,46,10,c,Input
93,93,93,52433,52545,112,u,u,47,10,u,Input
94,94,94,52549,52673,124,s,s,48,10,s,Input
95,95,95,52631,52765,134,Space,Space,49,10, ,Input
96,96,96,52754,52902,148,o,o,50,11,o,Input
97,97,97,52820,52966,146,n,n,51,11,n,Input
98,98,98,52939,53050,111,Space,Space,52,11, ,Input
99,99,99,54033,54109,76,t,t,53,12,t,Input
100,100,100,54160,54299,139,h,h,54,12,h,Input
101,101,101,54212,54334,122,e,e,55,12,e,Input
102,102,102,54279,54393,114,Space,Space,56,12, ,Input
103,103,103,54479,54597,118,h,h,57,13,h,Input
104,104,104,54585,54693,108,a,a,58,13,a,Input
105,105,105,54747,54793,46,p,p,59,13,p,Input
106,106,106,54870,54978,108,p,p,60,13,p,Input
107,107,107,55104,55215,111,i,i,61,13,i,Input
108,108,108,55261,55371,110,n,n,62,13,n,Input
109,109,109,55360,55455,95,e,e,63,13,e,Input
110,110,110,55654,55738,84,s,s,64,13,s,Input
111,111,111,55817,55921,104,s,s,65,13,s,Input
112,112,112,55923,56059,136,Space,Space,66,13, ,Input
113,113,113,56029,56142,113,o,o,67,14,o,Input
114,114,114,56131,56219,88,f,f,68,14,f,Input
115,115,115,56204,56319,115,Space,Space,69,14, ,Input
116,116,116,56385,56525,140,o,o,70,15,o,Input
117,117,117,56511,56621,110,t,t,71,15,t,Input
118,118,118,56658,56774,116,h,h,72,15,h,Input
119,119,119,56722,56828,106,e,e,73,15,e,Input
120,120,120,56755,56870,115,r,r,74,15,r,Input
121,121,121,56921,57036,115,s,s,75,15,s,Input
122,122,122,57005,57102,97,Space,Space,76,15, ,Input
123,123,123,57146,57279,133,b,b,77,16,b,Input
124,124,124,57216,57324,108,e,e,78,16,e,Input
125,125,125,57377,57472,95,c,c,79,16,c,Input
126,126,126,57439,57576,137,a,a,80,16,a,Input
127,127,127,57528,57626,98,u,u,81,16,u,Input
128,128,128,57627,57713,86,s,s,82,16,s,Input
129,129,129,57780,57875,95,e,e,83,16,e,Input
130,130,130,57925,58004,79,Space,Space,84,16, ,Input
131,131,131,58052,58152,100,t,t,85,17,t,Input
132,132,132,58192,58267,75,h,h,86,17,h,Input
133,133,133,58208,58331,123,i,i,87,17,i,Input
134,134,134,58320,58407,87,s,s,88,17,s,Input
135,135,135,58491,58603,112,",",",",89,17,",",Input
136,136,136,58580,58728,148,Space,Space,90,17, ,Input
137,137,137,58718,58823,105,i,i,91,18,i,Input
138,138,138,58802,58973,171,n,n,92,18,n,Input
139,139,139,58922,59035,113,Space,Space,93,18, ,Input
140,140,140,59500,59588,88,t,t,94,19,t,Input
141,141,141,59633,59710,77,u,u,95,19,u,Input
142,142,142,59746,59802,56,r,r,96,19,r,Input
143,143,143,59846,59918,72,n,n,97,19,n,Input
144,144,144,60051,60173,122,",",",",98,19,",",Input
145,145,145,60154,60283,129,Space,Space,99,19, ,Input
146,146,146,60333,60436,103,w,w,100,20,w,Input
147,147,147,60404,60492,88,i,i,101,20,i,Input
148,148,148,60606,60684,78,l,l,102,20,l,Input
149,149,149,60768,60933,165,l,l,103,20,l,Input
150,150,150,60879,60988,109,Space,Space,104,20, ,Input
151,151,151,63765,63881,116,a,a,105,21,a,Input
152,152,152,63871,63942,71,l,l,106,21,l,Input
153,153,153,64026,64111,85,l,l,107,21,l,Input
154,154,154,64217,64301,84,o,o,108,21,o,Input
155,155,155,64287,64357,70,w,w,109,21,w,Input
156,156,156,64392,64477,85,Space,Space,110,21, ,Input
157,157,157,64468,64542,74,t,t,111,22,t,Input
158,158,158,64584,64670,86,h,h,112,22,h,Input
159,159,159,64676,64775,99,e,e,113,22,e,Input
160,160,160,64820,64907,87,m,m,114,22,m,Input
161,161,161,64848,65000,152,Space,Space,115,22, ,Input
162,162,162,64984,65073,89,t,t,116,23,t,Input
163,163,163,65051,65136,85,o,o,117,23,o,Input
164,164,164,65128,65241,113,Space,Space,118,23, ,Input
165,165,165,65854,65978,124,a,a,119,24,a,Input
166,166,166,65942,66046,104,c,c,120,24,c,Input
167,167,167,66348,66438,90,h,h,121,24,h,Input
168,168,168,66491,66612,121,i,i,122,24,i,Input
169,169,169,66614,66711,97,e,e,123,24,e,Input
170,170,170,66821,66918,97,v,v,124,24,v,Input
171,171,171,66867,66978,111,e,e,125,24,e,Input
172,172,172,67016,67114,98,Space,Space,126,24, ,Input
173,173,173,67283,67372,89,t,t,127,25,t,Input
174,174,174,67422,67499,77,h,h,128,25,h,Input
175,175,175,67501,67610,109,e,e,129,25,e,Input
176,176,176,67652,67724,72,i,i,130,25,i,Input
177,177,177,67726,67811,85,r,r,131,25,r,Input
178,178,178,67850,67936,86,Space,Space,132,25, ,Input
179,179,179,67926,68069,143,o,o,133,26,o,Input
180,180,180,68074,68168,94,w,w,134,26,w,Input
181,181,181,68178,68314,136,n,n,135,26,n,Input
182,182,182,68252,68381,129,Space,Space,136,26, ,Input
183,183,183,68884,68978,94,g,g,137,27,g,Input
184,184,184,69019,69104,85,o,o,138,27,o,Input
185,185,185,69095,69185,90,a,a,139,27,a,Input
186,186,186,69236,69339,103,l,l,140,27,l,Input
187,187,187,69300,69391,91,s,s,141,27,s,Input
188,188,188,69440,69526,86,Space,Space,142,27, ,Input
189,189,189,69515,69585,70,a,a,143,28,a,Input
190,190,190,69587,69709,122,n,n,144,28,n,Input
191,191,191,69697,69795,98,d,d,145,28,d,Input
192,192,192,69784,69884,100,Space,Space,146,28, ,Input
193,193,193,74244,74747,503,Backspace,Backspace,145,28, ,Remove/Cut
194,194,194,74747,74831,84,Backspace,Backspace,144,28,d,Remove/Cut
195,195,195,74831,74916,85,Backspace,Backspace,143,28,n,Remove/Cut
196,196,196,74916,74999,83,Backspace,Backspace,142,27,a,Remove/Cut
197,197,197,74999,75083,84,Backspace,Backspace,141,27, ,Remove/Cut
198,198,198,75083,75169,86,Backspace,Backspace,140,27,s,Remove/Cut
199,199,199,75169,75253,84,Backspace,Backspace,139,27,l,Remove/Cut
200,200,200,75253,75339,86,Backspace,Backspace,138,27,a,Remove/Cut
201,201,201,75339,75425,86,Backspace,Backspace,137,27,o,Remove/Cut
202,202,202,75425,75511,86,Backspace,Backspace,136,26,g,Remove/Cut
203,203,203,75511,75596,85,Backspace,Backspace,135,26, ,Remove/Cut
204,204,204,75596,75681,85,Backspace,Backspace,134,26,n,Remove/Cut
205,205,205,75681,75765,84,Backspace,Backspace,133,26,w,Remove/Cut
