"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",43838,44074,236,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",49919,50024,105,"h","h","1","1","h","Input"
"3","3","3",50117,50230,113,"e","e","2","1","e","Input"
"4","4","4",51135,51229,94,"r","r","3","1","r","Input"
"5","5","5",52540,52627,87,"Backspace","Backspace","2","1","r","Remove/Cut"
"6","6","6",52756,52794,38,"Backspace","Backspace","1","1","e","Remove/Cut"
"7","7","7",52915,52986,71,"Backspace","Backspace","0","0","h","Remove/Cut"
"8","8","8",53134,53148,14,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"9","9","9",53556,53716,160,"Space","Space","1","0"," ","Input"
"10","10","10",53822,53916,94,"Space","Space","2","0"," ","Input"
"11","11","11",54009,54146,137,"Space","Space","3","0"," ","Input"
"12","12","12",55228,55228,0,"Shift","Shift","3","0","NoChange","Nonproduction"
"13","13","13",55314,55396,82,"H","H","4","1","H","Input"
"14","14","14",55806,55877,71,"e","e","5","1","e","Input"
"15","15","15",56026,56116,90,"r","r","6","1","r","Input"
"16","16","16",56229,56316,87,"e","e","7","1","e","Input"
"17","17","17",56572,56677,105,"Space","Space","8","1"," ","Input"
"18","18","18",56916,57010,94,"w","w","9","2","w","Input"
"19","19","19",57182,57307,125,"e","e","10","2","e","Input"
"20","20","20",57415,57476,61,"Space","Space","11","2"," ","Input"
"21","21","21",57634,57713,79,"a","a","12","3","a","Input"
"22","22","22",57870,57956,86,"r","r","13","3","r","Input"
"23","23","23",58103,58189,86,"e","e","14","3","e","Input"
"24","24","24",58416,58480,64,"Space","Space","15","3"," ","Input"
"25","25","25",58697,58749,52,"g","g","16","4","g","Input"
"26","26","26",59105,59201,96,"o","o","17","4","o","Input"
"27","27","27",59337,59403,66,"i","i","18","4","i","Input"
"28","28","28",59745,59748,3,"n","n","19","4","n","Input"
"29","29","29",59994,60000,6,"g","g","20","4","g","Input"
"30","30","30",60116,60189,73,"Space","Space","21","4"," ","Input"
"31","31","31",60385,60476,91,"t","t","22","5","t","Input"
"32","32","32",60869,60949,80,"o","o","23","5","o","Input"
"33","33","33",61245,61340,95,"Space","Space","24","5"," ","Input"
"34","34","34",62315,62437,122,"d","d","25","6","d","Input"
