"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",7455,7542,87,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",8249,8326,77,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",11919,12042,123,"H","H","1","1","H","Input"
"4","4","4",12086,12215,129,"I","I","2","1","I","Input"
"5","5","5",13062,13158,96,"Space","Space","3","1"," ","Input"
"6","6","6",14855,14975,120,"W","W","4","2","W","Input"
"7","7","7",15078,15229,151,"H","H","5","2","H","Input"
"8","8","8",15237,15407,170,"A","A","6","2","A","Input"
"9","9","9",16543,16614,71,"T","T","7","2","T","Input"
"10","10","10",16653,16757,104,"S","S","8","2","S","Input"
"11","11","11",17277,17373,96,"Space","Space","9","2"," ","Input"
"12","12","12",17735,17845,110,"A","A","10","3","A","Input"
"13","13","13",18368,18406,38,"P","P","11","3","P","Input"
"14","14","14",18487,18567,80,"P","P","12","3","P","Input"
"15","15","15",20333,20485,152,"Backspace","Backspace","11","3","P","Remove/Cut"
"16","16","16",20637,20749,112,"Backspace","Backspace","10","3","P","Remove/Cut"
"17","17","17",21013,21109,96,"Backspace","Backspace","9","2","A","Remove/Cut"
"18","18","18",33733,33854,121,"R","R","10","3","R","Input"
"19","19","19",34959,35030,71,"Backspace","Backspace","9","2","R","Remove/Cut"
"20","20","20",46871,47371,500,"Backspace","Backspace","8","2"," ","Remove/Cut"
"21","21","21",47371,47419,48,"Backspace","Backspace","7","2","S","Remove/Cut"
"22","22","22",47419,47451,32,"Backspace","Backspace","6","2","T","Remove/Cut"
"23","23","23",47451,47483,32,"Backspace","Backspace","5","2","A","Remove/Cut"
"24","24","24",47483,47514,31,"Backspace","Backspace","4","2","H","Remove/Cut"
"25","25","25",47514,47547,33,"Backspace","Backspace","3","1","W","Remove/Cut"
"26","26","26",47547,47578,31,"Backspace","Backspace","2","1"," ","Remove/Cut"
"27","27","27",47578,47611,33,"Backspace","Backspace","1","1","I","Remove/Cut"
"28","28","28",47611,47643,32,"Backspace","Backspace","0","0","H","Remove/Cut"
"29","29","29",47643,47674,31,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"30","30","30",47674,47705,31,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"31","31","31",47705,47738,33,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"32","32","32",47738,47770,32,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"33","33","33",47770,47801,31,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"34","34","34",47801,47847,46,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"35","35","35",47847,47880,33,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"36","36","36",47880,47911,31,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"37","37","37",47911,47912,1,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"38","38","38",61542,61647,105,"W","W","1","1","W","Input"
"39","39","39",61745,61837,92,"E","E","2","1","E","Input"
"40","40","40",62698,62798,100,"Space","Space","3","1"," ","Input"
"41","41","41",63159,63270,111,"A","A","4","2","A","Input"
"42","42","42",63334,63389,55,"R","R","5","2","R","Input"
"43","43","43",63487,63558,71,"E","E","6","2","E","Input"
"44","44","44",64328,64397,69,"Space","Space","7","2"," ","Input"
"45","45","45",64695,64750,55,"T","T","8","3","T","Input"
"46","46","46",64879,64950,71,"H","H","9","3","H","Input"
"47","47","47",65039,65142,103,"E","E","10","3","E","Input"
"48","48","48",65303,65414,111,"Space","Space","11","3"," ","Input"
"49","49","49",65751,65814,63,"G","G","12","4","G","Input"
"50","50","50",65871,65990,119,"A","A","13","4","A","Input"
"51","51","51",66519,66582,63,"M","M","14","4","M","Input"
"52","52","52",66639,66727,88,"E","E","15","4","E","Input"
"53","53","53",72312,72815,503,"Backspace","Backspace","14","4","E","Remove/Cut"
"54","54","54",72815,72847,32,"Backspace","Backspace","13","4","M","Remove/Cut"
"55","55","55",72847,72878,31,"Backspace","Backspace","12","4","A","Remove/Cut"
"56","56","56",72878,72910,32,"Backspace","Backspace","11","3","G","Remove/Cut"
"57","57","57",72910,72958,48,"Backspace","Backspace","10","3"," ","Remove/Cut"
"58","58","58",72958,72990,32,"Backspace","Backspace","9","3","E","Remove/Cut"
"59","59","59",72990,73022,32,"Backspace","Backspace","8","3","H","Remove/Cut"
"60","60","60",73022,73054,32,"Backspace","Backspace","7","2","T","Remove/Cut"
"61","61","61",73054,73086,32,"Backspace","Backspace","6","2"," ","Remove/Cut"
"62","62","62",73086,73119,33,"Backspace","Backspace","5","2","E","Remove/Cut"
"63","63","63",73119,73150,31,"Backspace","Backspace","4","2","R","Remove/Cut"
"64","64","64",73150,73183,33,"Backspace","Backspace","3","1","A","Remove/Cut"
"65","65","65",73183,73216,33,"Backspace","Backspace","2","1"," ","Remove/Cut"
"66","66","66",73216,73249,33,"Backspace","Backspace","1","1","E","Remove/Cut"
"67","67","67",73249,73276,27,"Backspace","Backspace","0","0","W","Remove/Cut"
"68","68","68",73276,73308,32,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"69","69","69",73308,73342,34,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"70","70","70",73342,73373,31,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"71","71","71",73373,73389,16,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"72","72","72",76545,76607,62,"L","L","1","1","L","Input"
"73","73","73",76719,76774,55,"I","I","2","1","I","Input"
"74","74","74",79760,80271,511,"Backspace","Backspace","1","1","I","Remove/Cut"
"75","75","75",80271,80295,24,"Backspace","Backspace","0","0","L","Remove/Cut"
"76","76","76",80295,80327,32,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"77","77","77",80327,80360,33,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"78","78","78",80360,80406,46,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"79","79","79",80406,80438,32,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"80","80","80",80438,80473,35,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"81","81","81",80473,80502,29,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"82","82","82",80502,80535,33,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"83","83","83",80535,80565,30,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"84","84","84",80565,80597,32,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"85","85","85",80597,80614,17,"Backspace","Backspace","0","0","NoChange","Nonproduction"
"86","86","86",85609,85742,133,"A","A","1","1","A","Input"
"87","87","87",86069,86125,56,"L","L","2","1","L","Input"
"88","88","88",86197,86269,72,"L","L","3","1","L","Input"
"89","89","89",86685,86765,80,"Space","Space","4","1"," ","Input"
"90","90","90",87296,87422,126,"A","A","5","2","A","Input"
"91","91","91",87455,87542,87,"R","R","6","2","R","Input"
"92","92","92",88048,88126,78,"O","O","7","2","O","Input"
"93","93","93",88255,88334,79,"U","U","8","2","U","Input"
"94","94","94",89104,89166,62,"N","N","9","2","N","Input"
"95","95","95",89240,89326,86,"D","D","10","2","D","Input"
"96","96","96",90024,90087,63,"Space","Space","11","2"," ","Input"
"97","97","97",91993,92070,77,"U","U","12","3","U","Input"
"98","98","98",92129,92238,109,"S","S","13","3","S","Input"
"99","99","99",92497,92590,93,"Space","Space","14","3"," ","Input"
"100","100","100",93200,93310,110,"A","A","15","4","A","Input"
"101","101","101",93864,93910,46,"P","P","16","4","P","Input"
"102","102","102",94000,94070,70,"P","P","17","4","P","Input"
"103","103","103",94992,95135,143,"E","E","18","4","E","Input"
"104","104","104",96713,96878,165,"A","A","19","4","A","Input"
"105","105","105",97304,97374,70,"R","R","20","4","R","Input"
"106","106","106",97448,97590,142,"A","A","21","4","A","Input"
"107","107","107",97977,98046,69,"N","N","22","4","N","Input"
"108","108","108",102033,102126,93,"C","C","23","4","C","Input"
"109","109","109",102176,102286,110,"E","E","24","4","E","Input"
"110","110","110",102742,102861,119,"S","S","25","4","S","Input"
"111","111","111",102960,103070,110,"Space","Space","26","4"," ","Input"
"112","112","112",103681,103798,117,"M","M","27","5","M","Input"
"113","113","113",104605,104677,72,"I","I","28","5","I","Input"
"114","114","114",104760,104886,126,"S","S","29","5","S","Input"
"115","115","115",105520,105597,77,"T","T","30","5","T","Input"
"116","116","116",105664,105814,150,"A","A","31","5","A","Input"
"117","117","117",106243,106310,67,"K","K","32","5","K","Input"
"118","118","118",106391,106509,118,"E","E","33","5","E","Input"
"119","119","119",107010,107086,76,"N","N","34","5","N","Input"
"120","120","120",108016,108134,118,"F","F","35","5","F","Input"
"121","121","121",108217,108285,68,"O","O","36","5","O","Input"
"122","122","122",108824,108942,118,"R","R","37","5","R","Input"
"123","123","123",109105,109198,93,"Space","Space","38","5"," ","Input"
"124","124","124",109977,110053,76,"R","R","39","6","R","Input"
"125","125","125",110184,110254,70,"E","E","40","6","E","Input"
"126","126","126",111576,111654,78,"L","L","41","6","L","Input"
"127","127","127",111784,111846,62,"I","I","42","6","I","Input"
"128","128","128",114129,114214,85,"Backspace","Backspace","41","6","I","Remove/Cut"
"129","129","129",114936,115005,69,"Backspace","Backspace","40","6","L","Remove/Cut"
"130","130","130",115138,115237,99,"A","A","41","6","A","Input"
"131","131","131",115696,115773,77,"L","L","42","6","L","Input"
"132","132","132",115900,115966,66,"I","I","43","6","I","Input"
"133","133","133",116392,116454,62,"T","T","44","6","T","Input"
"134","134","134",116553,116607,54,"Y","Y","45","6","Y","Input"
"135","135","135",117081,117150,69,"Space","Space","46","6"," ","Input"
"136","136","136",117833,117950,117,"C","C","47","7","C","Input"
"137","137","137",118008,118086,78,"L","L","48","7","L","Input"
"138","138","138",119152,119262,110,"E","E","49","7","E","Input"
"139","139","139",121265,121358,93,"V","V","50","7","V","Input"
"140","140","140",121409,121541,132,"E","E","51","7","E","Input"
"141","141","141",121649,121742,93,"R","R","52","7","R","Input"
"142","142","142",122050,122150,100,"Space","Space","53","7"," ","Input"
"143","143","143",122816,122933,117,"A","A","54","8","A","Input"
"144","144","144",123006,123069,63,"D","D","55","8","D","Input"
"145","145","145",123296,123374,78,"V","V","56","8","V","Input"
"146","146","146",123610,123700,90,"E","E","57","8","E","Input"
"147","147","147",125017,125102,85,"R","R","58","8","R","Input"
"148","148","148",125800,125886,86,"T","T","59","8","T","Input"
"149","149","149",127585,127686,101,"I","I","60","8","I","Input"
"150","150","150",129280,129390,110,"S","S","61","8","S","Input"
"151","151","151",131793,131894,101,"E","E","62","8","E","Input"
"152","152","152",132809,132901,92,"M","M","63","8","M","Input"
"153","153","153",132960,133086,126,"E","E","64","8","E","Input"
"154","154","154",133522,133597,75,"N","N","65","8","N","Input"
"155","155","155",134430,134510,80,"T","T","66","8","T","Input"
"156","156","156",135032,135125,93,"Space","Space","67","8"," ","Input"
"157","157","157",135496,135574,78,"C","C","68","9","C","Input"
"158","158","158",135729,135806,77,"R","R","69","9","R","Input"
"159","159","159",135969,136038,69,"E","E","70","9","E","Input"
"160","160","160",136240,136390,150,"A","A","71","9","A","Input"
"161","161","161",137336,137406,70,"T","T","72","9","T","Input"
"162","162","162",137489,137606,117,"E","E","73","9","E","Input"
"163","163","163",138193,138285,92,"Space","Space","74","9"," ","Input"
