,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,33909,34105,196,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,42096,42096,0,Tab,Tab,0,0,NoChange,Nonproduction
3,3,3,52786,52960,174,Leftclick,Leftclick,0,0,NoChange,Nonproduction
4,4,4,54295,54443,148,CapsLock,CapsLock,0,0,NoChange,Nonproduction
5,5,5,54554,54723,169,CapsLock,CapsLock,0,0,NoChange,Nonproduction
6,6,6,55644,55644,0,Tab,Tab,0,0,NoChange,Nonproduction
7,7,7,59083,59272,189,Leftclick,Leftclick,0,0,NoChange,Nonproduction
8,8,8,60674,60871,197,CapsLock,CapsLock,0,0,NoChange,Nonproduction
9,9,9,60913,61060,147,T,T,1,1,T,Input
10,10,10,61150,61317,167,CapsLock,CapsLock,1,1,NoChange,Nonproduction
11,11,11,61471,61690,219,h,h,2,1,h,Input
12,12,12,61854,62014,160,e,e,3,1,e,Input
13,13,13,61971,62092,121,Space,Space,4,1, ,Input
14,14,14,63503,63697,194,p,p,5,2,p,Input
15,15,15,63811,63958,147,u,u,6,2,u,Input
16,16,16,64131,64265,134,r,r,7,2,r,Input
17,17,17,64747,64871,124,s,s,8,2,s,Input
18,18,18,64937,65215,278,u,u,9,2,u,Input
19,19,19,65113,65300,187,i,i,10,2,i,Input
20,20,20,65217,65361,144,t,t,11,2,t,Input
21,21,21,67041,67209,168,Space,Space,12,2, ,Input
22,22,22,68572,68735,163,o,o,13,3,o,Input
23,23,23,68768,68948,180,f,f,14,3,f,Input
24,24,24,68912,69034,122,Space,Space,15,3, ,Input
25,25,25,69436,69588,152,h,h,16,4,h,Input
26,26,26,69708,69904,196,a,a,17,4,a,Input
27,27,27,70006,70107,101,p,p,18,4,p,Input
28,28,28,70206,70319,113,p,p,19,4,p,Input
29,29,29,70473,70587,114,i,i,20,4,i,Input
30,30,30,70993,71177,184,n,n,21,4,n,Input
31,31,31,71147,71279,132,e,e,22,4,e,Input
32,32,32,71390,71472,82,s,s,23,4,s,Input
33,33,33,71583,71699,116,s,s,24,4,s,Input
34,34,34,73685,73777,92,",",",",25,4,",",Input
35,35,35,74191,74285,94,Space,Space,26,4, ,Input
36,36,36,76537,76699,162,Backspace,Backspace,25,4, ,Remove/Cut
37,37,37,76851,76959,108,Backspace,Backspace,24,4,",",Remove/Cut
38,38,38,78625,78726,101,.,.,25,4,.,Input
39,39,39,80368,80481,113,Space,Space,26,4, ,Input
