"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",42690,42744,54,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",100896,100896,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",101270,101409,139,"E","E","1","1","E","Input"
"4","4","4",101542,101640,98,"v","v","2","1","v","Input"
"5","5","5",101660,101819,159,"e","e","3","1","e","Input"
"6","6","6",101740,101860,120,"r","r","4","1","r","Input"
"7","7","7",101878,101958,80,"y","y","5","1","y","Input"
"8","8","8",102298,102376,78,"b","b","6","1","b","Input"
"9","9","9",102552,102650,98,"o","o","7","1","o","Input"
"10","10","10",102710,102790,80,"d","d","8","1","d","Input"
"11","11","11",102930,103048,118,"y","y","9","1","y","Input"
"12","12","12",103184,103284,100,"Space","Space","10","1"," ","Input"
"13","13","13",103406,103504,98,"h","h","11","2","h","Input"
"14","14","14",103554,103692,138,"a","a","12","2","a","Input"
"15","15","15",103592,103712,120,"s","s","13","2","s","Input"
"16","16","16",103732,103812,80,"Space","Space","14","2"," ","Input"
"17","17","17",103902,103980,78,"t","t","15","3","t","Input"
"18","18","18",104020,104100,80,"h","h","16","3","h","Input"
"19","19","19",104060,104160,100,"e","e","17","3","e","Input"
"20","20","20",104200,104318,118,"i","i","18","3","i","Input"
"21","21","21",104298,104398,100,"r","r","19","3","r","Input"
"22","22","22",104438,104518,80,"Space","Space","20","3"," ","Input"
"23","23","23",104606,104704,98,"o","o","21","4","o","Input"
"24","24","24",104724,104844,120,"w","w","22","4","w","Input"
"25","25","25",104804,104902,98,"n","n","23","4","n","Input"
"26","26","26",105004,105084,80,"Space","Space","24","4"," ","Input"
"27","27","27",105138,105236,98,"v","v","25","5","v","Input"
"28","28","28",105304,105344,40,"i","i","26","5","i","Input"
"29","29","29",105862,106000,138,"e","e","27","5","e","Input"
"30","30","30",105920,106040,120,"w","w","28","5","w","Input"
"31","31","31",106172,106270,98,"s","s","29","5","s","Input"
"32","32","32",106318,106398,80,"Space","Space","30","5"," ","Input"
"33","33","33",111334,111414,80,"Backspace","Backspace","29","5"," ","Remove/Cut"
"34","34","34",111514,111574,60,"Backspace","Backspace","28","5","s","Remove/Cut"
"35","35","35",111664,111744,80,"Backspace","Backspace","27","5","w","Remove/Cut"
"36","36","36",111826,111906,80,"Backspace","Backspace","26","5","e","Remove/Cut"
"37","37","37",111996,112096,100,"Backspace","Backspace","25","5","i","Remove/Cut"
"38","38","38",112522,112602,80,"Backspace","Backspace","24","4","v","Remove/Cut"
"39","39","39",112874,112934,60,"b","b","25","5","b","Input"
"40","40","40",113176,113276,100,"e","e","26","5","e","Input"
"41","41","41",113296,113376,80,"l","l","27","5","l","Input"
"42","42","42",113498,113598,100,"i","i","28","5","i","Input"
"43","43","43",113618,113738,120,"e","e","29","5","e","Input"
"44","44","44",113698,113956,258,"f","f","30","5","f","Input"
"45","45","45",113876,114034,158,"e","e","31","5","e","Input"
"46","46","46",114302,114382,80,"Backspace","Backspace","30","5","e","Remove/Cut"
"47","47","47",114430,114528,98,"s","s","31","5","s","Input"
"48","48","48",114670,114770,100,"Space","Space","32","5"," ","Input"
"49","49","49",116000,116120,120,"o","o","33","6","o","Input"
"50","50","50",116141,116238,97,"f","f","34","6","f","Input"
"51","51","51",116258,116338,80,"Space","Space","35","6"," ","Input"
"52","52","52",116524,116662,138,"h","h","36","7","h","Input"
"53","53","53",116644,116762,118,"o","o","37","7","o","Input"
"54","54","54",116742,116842,100,"w","w","38","7","w","Input"
"55","55","55",116862,116980,118,"Space","Space","39","7"," ","Input"
"56","56","56",117000,117120,120,"t","t","40","8","t","Input"
"57","57","57",117060,117158,98,"o","o","41","8","o","Input"
"58","58","58",117246,117346,100,"Space","Space","42","8"," ","Input"
"59","59","59",117386,117504,118,"a","a","43","9","a","Input"
"60","60","60",117750,117868,118,"c","c","44","9","c","Input"
"61","61","61",117888,117988,100,"h","h","45","9","h","Input"
"62","62","62",118056,118156,100,"i","i","46","9","i","Input"
"63","63","63",118175,118294,119,"e","e","47","9","e","Input"
"64","64","64",118314,118452,138,"v","v","48","9","v","Input"
"65","65","65",118394,118532,138,"e","e","49","9","e","Input"
"66","66","66",118594,118652,58,"Space","Space","50","9"," ","Input"
"67","67","67",118762,118842,80,"h","h","51","10","h","Input"
"68","68","68",118862,118980,118,"a","a","52","10","a","Input"
"69","69","69",119000,119060,60,"p","p","53","10","p","Input"
"70","70","70",119124,119204,80,"p","p","54","10","p","Input"
"71","71","71",119332,119470,138,"i","i","55","10","i","Input"
"72","72","72",119412,119530,118,"n","n","56","10","n","Input"
"73","73","73",119550,119650,100,"e","e","57","10","e","Input"
"74","74","74",119746,119844,98,"s","s","58","10","s","Input"
"75","75","75",119904,120002,98,"s","s","59","10","s","Input"
"76","76","76",119982,120062,80,"Space","Space","60","10"," ","Input"
"77","77","77",120126,120226,100,"i","i","61","11","i","Input"
"78","78","78",120186,120266,80,"n","n","62","11","n","Input"
"79","79","79",120354,120412,58,"Space","Space","63","11"," ","Input"
"80","80","80",120395,120512,117,"t","t","64","12","t","Input"
"81","81","81",120532,120632,100,"h","h","65","12","h","Input"
"82","82","82",120592,120690,98,"e","e","66","12","e","Input"
"83","83","83",120710,120810,100,"i","i","67","12","i","Input"
"84","84","84",120937,121054,117,"r","r","68","12","r","Input"
"85","85","85",121035,121114,79,"Space","Space","69","12"," ","Input"
"86","86","86",121222,121380,158,"l","l","70","13","l","Input"
"87","87","87",121302,121420,118,"i","i","71","13","i","Input"
"88","88","88",121441,121541,100,"f","f","72","13","f","Input"
"89","89","89",121461,121598,137,"e","e","73","13","e","Input"
"90","90","90",121618,121698,80,"Space","Space","74","13"," ","Input"
"91","91","91",121755,121854,99,"a","a","75","14","a","Input"
"92","92","92",121814,121914,100,"n","n","76","14","n","Input"
"93","93","93",121960,122040,80,"d","d","77","14","d","Input"
"94","94","94",122020,122100,80,"Space","Space","78","14"," ","Input"
"95","95","95",122248,122366,118,"h","h","79","15","h","Input"
"96","96","96",122308,122426,118,"o","o","80","15","o","Input"
"97","97","97",122406,122506,100,"w","w","81","15","w","Input"
"98","98","98",122547,122624,77,"Space","Space","82","15"," ","Input"
"99","99","99",122644,122744,100,"t","t","83","16","t","Input"
"100","100","100",122704,122784,80,"o","o","84","16","o","Input"
"101","101","101",122884,122982,98,"Space","Space","85","16"," ","Input"
"102","102","102",123158,123258,100,"g","g","86","17","g","Input"
"103","103","103",123238,123338,100,"o","o","87","17","o","Input"
"104","104","104",123400,123478,78,"Space","Space","88","17"," ","Input"
"105","105","105",123527,123626,99,"a","a","89","18","a","Input"
"106","106","106",123566,123644,78,"b","b","90","18","b","Input"
"107","107","107",123750,123868,118,"o","o","91","18","o","Input"
"108","108","108",123808,123908,100,"u","u","92","18","u","Input"
"109","109","109",123888,123988,100,"t","t","93","18","t","Input"
"110","110","110",124008,124106,98,"Space","Space","94","18"," ","Input"
"111","111","111",124126,124286,160,"a","a","95","19","a","Input"
"112","112","112",124226,124344,118,"c","c","96","19","c","Input"
"113","113","113",124304,124444,140,"h","h","97","19","h","Input"
"114","114","114",124384,124524,140,"i","i","98","19","i","Input"
"115","115","115",124542,124682,140,"e","e","99","19","e","Input"
"116","116","116",125454,125552,98,"v","v","100","19","v","Input"
"117","117","117",126115,126234,119,"i","i","101","19","i","Input"
"118","118","118",126175,126272,97,"n","n","102","19","n","Input"
"119","119","119",126252,126332,80,"g","g","103","19","g","Input"
"120","120","120",126352,126452,100,"Space","Space","104","19"," ","Input"
"121","121","121",126433,126550,117,"t","t","105","20","t","Input"
"122","122","122",126570,126650,80,"h","h","106","20","h","Input"
"123","123","123",126611,126730,119,"a","a","107","20","a","Input"
"124","124","124",126776,126876,100,"Space","Space","108","20"," ","Input"
"125","125","125",126797,126896,99,"t","t","109","21","t","Input"
"126","126","126",127000,127100,100,"h","h","110","21","h","Input"
"127","127","127",127246,127364,118,"a","a","111","21","a","Input"
"128","128","128",127385,127444,59,"p","p","112","21","p","Input"
"129","129","129",127522,127642,120,"p","p","113","21","p","Input"
"130","130","130",127772,127910,138,"i","i","114","21","i","Input"
"131","131","131",127853,127950,97,"n","n","115","21","n","Input"
"132","132","132",128012,128190,178,"e","e","116","21","e","Input"
"133","133","133",128072,128230,158,"s","s","117","21","s","Input"
