"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",2186,2332,146,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",52763,52871,108,"CapsLock","CapsLock","0","0","NoChange","Nonproduction"
"3","3","3",53783,53862,79,"Space","Space","1","0"," ","Input"
"4","4","4",54481,54557,76,"Space","Space","2","0"," ","Input"
"5","5","5",55272,55333,61,"S","S","3","1","S","Input"
"6","6","6",55433,55538,105,"CapsLock","CapsLock","3","1","NoChange","Nonproduction"
"7","7","7",55862,55934,72,"u","u","4","1","u","Input"
"8","8","8",56399,56425,26,"c","c","5","1","c","Input"
"9","9","9",56523,56617,94,"c","c","6","1","c","Input"
"10","10","10",56682,56777,95,"e","e","7","1","e","Input"
"11","11","11",56896,56957,61,"s","s","8","1","s","Input"
"12","12","12",57034,57102,68,"s","s","9","1","s","Input"
"13","13","13",57267,57338,71,"Space","Space","10","1"," ","Input"
"14","14","14",58020,58098,78,"i","i","11","2","i","Input"
"15","15","15",58198,58275,77,"s","s","12","2","s","Input"
"16","16","16",58352,58430,78,"Space","Space","13","2"," ","Input"
"17","17","17",58518,58588,70,"s","s","14","3","s","Input"
"18","18","18",58673,58738,65,"o","o","15","3","o","Input"
"19","19","19",58912,59001,89,"m","m","16","3","m","Input"
"20","20","20",59079,59168,89,"e","e","17","3","e","Input"
"21","21","21",59393,59447,54,"t","t","18","3","t","Input"
"22","22","22",59583,59662,79,"h","h","19","3","h","Input"
"23","23","23",59815,59891,76,"i","i","20","3","i","Input"
"24","24","24",60060,60146,86,"n","n","21","3","n","Input"
"25","25","25",60321,60363,42,"g","g","22","3","g","Input"
"26","26","26",60518,60604,86,"Space","Space","23","3"," ","Input"
"27","27","27",60999,61091,92,"h","h","24","4","h","Input"
"28","28","28",61160,61227,67,"a","a","25","4","a","Input"
"29","29","29",61306,61353,47,"t","t","26","4","t","Input"
"30","30","30",61522,61605,83,"Space","Space","27","4"," ","Input"
"31","31","31",62309,62385,76,"Backspace","Backspace","26","4"," ","Remove/Cut"
"32","32","32",62510,62587,77,"Backspace","Backspace","25","4","t","Remove/Cut"
"33","33","33",62683,62767,84,"Backspace","Backspace","24","4","a","Remove/Cut"
"34","34","34",63033,63119,86,"Backspace","Backspace","23","3","h","Remove/Cut"
"35","35","35",63766,63840,74,"t","t","24","4","t","Input"
"36","36","36",63980,64079,99,"h","h","25","4","h","Input"
"37","37","37",64136,64213,77,"a","a","26","4","a","Input"
"38","38","38",64278,64325,47,"t","t","27","4","t","Input"
"39","39","39",64506,64618,112,"Space","Space","28","4"," ","Input"
