"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",63728,63854,126,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",66182,66294,112,"Space","Space","1","0"," ","Input"
"3","3","3",66730,66821,91,"Space","Space","2","0"," ","Input"
"4","4","4",81879,81879,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"5","5","5",85637,85929,292,"I","I","3","1","I","Input"
"6","6","6",85864,86044,180,"Space","Space","4","1"," ","Input"
"7","7","7",101542,101684,142,"Backspace","Backspace","3","1"," ","Remove/Cut"
"8","8","8",102029,102115,86,"Backspace","Backspace","2","0","I","Remove/Cut"
"9","9","9",102751,102751,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"10","10","10",104509,104509,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"11","11","11",104765,104960,195,"C","C","3","1","C","Input"
"12","12","12",105381,105549,168,"o","o","4","1","o","Input"
"13","13","13",105662,105829,167,"o","o","5","1","o","Input"
"14","14","14",105892,106108,216,"p","p","6","1","p","Input"
"15","15","15",106219,106532,313,"e","e","7","1","e","Input"
"16","16","16",106405,106600,195,"r","r","8","1","r","Input"
"17","17","17",106878,106996,118,"Backspace","Backspace","7","1","r","Remove/Cut"
"18","18","18",107086,107308,222,"Backspace","Backspace","6","1","e","Remove/Cut"
"19","19","19",107614,107733,119,"Backspace","Backspace","5","1","p","Remove/Cut"
"20","20","20",108606,108764,158,"p","p","6","1","p","Input"
"21","21","21",109126,109381,255,"e","e","7","1","e","Input"
"22","22","22",109253,109435,182,"r","r","8","1","r","Input"
"23","23","23",109638,109796,158,"a","a","9","1","a","Input"
"24","24","24",109941,110116,175,"r","r","10","1","r","Input"
"25","25","25",111134,111268,134,"Backspace","Backspace","9","1","r","Remove/Cut"
"26","26","26",113102,113236,134,"t","t","10","1","t","Input"
"27","27","27",113534,113750,216,"i","i","11","1","i","Input"
"28","28","28",113677,113846,169,"o","o","12","1","o","Input"
"29","29","29",114086,114419,333,"n","n","13","1","n","Input"
"30","30","30",114349,114490,141,"Space","Space","14","1"," ","Input"
"31","31","31",115582,115810,228,"i","i","15","2","i","Input"
"32","32","32",115958,116143,185,"s","s","16","2","s","Input"
"33","33","33",116783,116916,133,"Space","Space","17","2"," ","Input"
"34","34","34",119486,119587,101,"Backspace","Backspace","16","2"," ","Remove/Cut"
"35","35","35",119702,119779,77,"Backspace","Backspace","15","2","s","Remove/Cut"
"36","36","36",119862,120056,194,"Backspace","Backspace","14","1","i","Remove/Cut"
"37","37","37",120148,120201,53,"Backspace","Backspace","13","1"," ","Remove/Cut"
"38","38","38",120270,120353,83,"Backspace","Backspace","12","1","n","Remove/Cut"
"39","39","39",120389,120480,91,"Backspace","Backspace","11","1","o","Remove/Cut"
"40","40","40",120595,120617,22,"Backspace","Backspace","10","1","i","Remove/Cut"
"41","41","41",120714,120819,105,"Backspace","Backspace","9","1","t","Remove/Cut"
"42","42","42",120851,120937,86,"Backspace","Backspace","8","1","a","Remove/Cut"
"43","43","43",121034,121129,95,"Backspace","Backspace","7","1","r","Remove/Cut"
"44","44","44",121207,121274,67,"Backspace","Backspace","6","1","e","Remove/Cut"
"45","45","45",121351,121448,97,"Backspace","Backspace","5","1","p","Remove/Cut"
"46","46","46",121493,121592,99,"Backspace","Backspace","4","1","o","Remove/Cut"
"47","47","47",121842,121976,134,"Backspace","Backspace","3","1","o","Remove/Cut"
"48","48","48",122130,122248,118,"Backspace","Backspace","2","0","C","Remove/Cut"
"49","49","49",122722,122722,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"50","50","50",136131,136131,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"51","51","51",136515,136712,197,"T","t","3","1","T","Input"
"52","52","52",136665,137000,335,"H","h","4","1","H","Input"
"53","53","53",137027,137288,261,"e","e","5","1","e","Input"
"54","54","54",137329,137351,22,"Space","Space","6","1"," ","Input"
"55","55","55",137606,137688,82,"Backspace","Backspace","5","1"," ","Remove/Cut"
"56","56","56",137777,138025,248,"Backspace","Backspace","4","1","e","Remove/Cut"
"57","57","57",138233,138345,112,"Backspace","Backspace","3","1","H","Remove/Cut"
"58","58","58",138458,138538,80,"Backspace","Backspace","2","0","T","Remove/Cut"
"59","59","59",144402,144584,182,"Space","Space","3","0"," ","Input"
"60","60","60",150954,150954,0,"Shift","Shift","3","0","NoChange","Nonproduction"
"61","61","61",151322,151528,206,"I","I","4","1","I","Input"
"62","62","62",151738,152039,301,"n","n","5","1","n","Input"
"63","63","63",151984,152144,160,"Space","Space","6","1"," ","Input"
"64","64","64",152244,152470,226,"a","a","7","2","a","Input"
"65","65","65",152504,152632,128,"Space","Space","8","2"," ","Input"
"66","66","66",154443,154584,141,"t","t","9","3","t","Input"
"67","67","67",154843,155168,325,"o","o","10","3","o","Input"
"68","68","68",155018,155265,247,"u","u","11","3","u","Input"
"69","69","69",155386,155561,175,"r","r","12","3","r","Input"
"70","70","70",155684,155886,202,"n","n","13","3","n","Input"
"71","71","71",155965,156104,139,"a","a","14","3","a","Input"
"72","72","72",156146,156382,236,"m","m","15","3","m","Input"
"73","73","73",156360,156557,197,"e","e","16","3","e","Input"
"74","74","74",156563,156737,174,"n","n","17","3","n","Input"
"75","75","75",156998,157258,260,"t","t","18","3","t","Input"
"76","76","76",157007,157137,130,"r","r","19","3","r","Input"
"77","77","77",157063,157357,294,"Space","Space","20","3"," ","Input"
"78","78","78",157746,157829,83,"Backspace","Backspace","19","3"," ","Remove/Cut"
"79","79","79",157908,158009,101,"Backspace","Backspace","18","3","r","Remove/Cut"
"80","80","80",158242,158336,94,"Space","Space","19","3"," ","Input"
"81","81","81",159411,159544,133,"b","b","20","4","b","Input"
"82","82","82",159746,159923,177,"e","e","21","4","e","Input"
"83","83","83",159978,160105,127,"t","t","22","4","t","Input"
"84","84","84",160158,160350,192,"w","w","23","4","w","Input"
"85","85","85",160306,160437,131,"e","e","24","4","e","Input"
"86","86","86",160530,160673,143,"e","e","25","4","e","Input"
"87","87","87",160766,161025,259,"n","n","26","4","n","Input"
"88","88","88",160955,161112,157,"Space","Space","27","4"," ","Input"
"89","89","89",162581,162720,139,"c","c","28","5","c","Input"
"90","90","90",162788,162953,165,"o","o","29","5","o","Input"
"91","91","91",163146,163272,126,"m","m","30","5","m","Input"
"92","92","92",163450,163576,126,"p","p","31","5","p","Input"
"93","93","93",163803,163920,117,"e","e","32","5","e","Input"
"94","94","94",164106,164240,134,"t","t","33","5","t","Input"
"95","95","95",164363,164547,184,"i","i","34","5","i","Input"
"96","96","96",164600,164752,152,"t","t","35","5","t","Input"
"97","97","97",164914,165136,222,"i","i","36","5","i","Input"
"98","98","98",165051,165233,182,"o","o","37","5","o","Input"
"99","99","99",165395,165671,276,"n","n","38","5","n","Input"
"100","100","100",165612,165741,129,"Space","Space","39","5"," ","Input"
"101","101","101",166066,166257,191,"a","a","40","6","a","Input"
"102","102","102",166264,166487,223,"n","n","41","6","n","Input"
"103","103","103",166461,166652,191,"d","d","42","6","d","Input"
"104","104","104",166682,166833,151,"Space","Space","43","6"," ","Input"
"105","105","105",168051,168200,149,"c","c","44","7","c","Input"
"106","106","106",168348,168456,108,"o","o","45","7","o","Input"
"107","107","107",168559,168758,199,"o","o","46","7","o","Input"
"108","108","108",168733,168896,163,"p","p","47","7","p","Input"
"109","109","109",169006,169112,106,"e","e","48","7","e","Input"
"110","110","110",169239,169344,105,"r","r","49","7","r","Input"
"111","111","111",169525,169649,124,"a","a","50","7","a","Input"
"112","112","112",169771,169912,141,"t","t","51","7","t","Input"
"113","113","113",170115,170312,197,"i","i","52","7","i","Input"
"114","114","114",170234,170391,157,"o","o","53","7","o","Input"
"115","115","115",170562,170855,293,"n","n","54","7","n","Input"
"116","116","116",170756,170909,153,"Space","Space","55","7"," ","Input"
"117","117","117",177955,177955,0,"Shift","Shift","55","7","NoChange","Nonproduction"
"118","118","118",178195,178336,141,"I","I","56","8","I","Input"
"119","119","119",178547,178688,141,"'","'","57","8","'","Input"
"120","120","120",178955,179165,210,"d","d","58","8","d","Input"
"121","121","121",179174,179273,99,"Space","Space","59","8"," ","Input"
"122","122","122",179459,179646,187,"b","b","60","9","b","Input"
"123","123","123",179727,179936,209,"e","e","61","9","e","Input"
"124","124","124",179941,180039,98,"Space","Space","62","9"," ","Input"
"125","125","125",180131,180263,132,"w","w","63","10","w","Input"
"126","126","126",180309,180432,123,"i","i","64","10","i","Input"
"127","127","127",180542,180617,75,"l","l","65","10","l","Input"
"128","128","128",180715,180870,155,"l","l","66","10","l","Input"
"129","129","129",180826,180967,141,"i","i","67","10","i","Input"
"130","130","130",181110,181239,129,"n","n","68","10","n","Input"
"131","131","131",181370,181557,187,"g","g","69","10","g","Input"
"132","132","132",181498,181629,131,"Space","Space","70","10"," ","Input"
"133","133","133",181826,181992,166,"t","t","71","11","t","Input"
"134","134","134",182018,182221,203,"o","o","72","11","o","Input"
"135","135","135",182154,182302,148,"Space","Space","73","11"," ","Input"
"136","136","136",182417,182543,126,"w","w","74","12","w","Input"
"137","137","137",182690,182847,157,"a","a","75","12","a","Input"
"138","138","138",182897,183055,158,"g","g","76","12","g","Input"
"139","139","139",183095,183245,150,"e","e","77","12","e","Input"
"140","140","140",183288,183415,127,"Space","Space","78","12"," ","Input"
"141","141","141",190162,190328,166,"m","m","79","13","m","Input"
"142","142","142",190545,190798,253,"y","y","80","13","y","Input"
"143","143","143",190779,190860,81,"Space","Space","81","13"," ","Input"
"144","144","144",191088,191264,176,"b","b","82","14","b","Input"
"145","145","145",191366,191498,132,"e","e","83","14","e","Input"
"146","146","146",191506,191655,149,"t","t","84","14","t","Input"
"147","147","147",191793,191919,126,"s","s","85","14","s","Input"
"148","148","148",191944,192079,135,"Space","Space","86","14"," ","Input"
"149","149","149",192395,192536,141,"o","o","87","15","o","Input"
"150","150","150",192706,193029,323,"n","n","88","15","n","Input"
"151","151","151",192980,193116,136,"Space","Space","89","15"," ","Input"
"152","152","152",193963,194119,156,"c","c","90","16","c","Input"
"153","153","153",194281,194376,95,"o","o","91","16","o","Input"
"154","154","154",194455,194599,144,"o","o","92","16","o","Input"
"155","155","155",194738,194887,149,"p","p","93","16","p","Input"
"156","156","156",194974,195151,177,"e","e","94","16","e","Input"
"157","157","157",195123,195289,166,"r","r","95","16","r","Input"
"158","158","158",195931,196015,84,"Backspace","Backspace","94","16","r","Remove/Cut"
"159","159","159",196105,196168,63,"Backspace","Backspace","93","16","e","Remove/Cut"
"160","160","160",196246,196359,113,"Backspace","Backspace","92","16","p","Remove/Cut"
"161","161","161",197146,197272,126,"p","p","93","16","p","Input"
"162","162","162",197393,197574,181,"e","e","94","16","e","Input"
"163","163","163",197499,197654,155,"r","r","95","16","r","Input"
"164","164","164",197811,197968,157,"a","a","96","16","a","Input"
"165","165","165",198022,198143,121,"t","t","97","16","t","Input"
"166","166","166",198370,198552,182,"i","i","98","16","i","Input"
"167","167","167",198482,198645,163,"o","o","99","16","o","Input"
"168","168","168",198786,199006,220,"n","n","100","16","n","Input"
"169","169","169",198955,199092,137,"Space","Space","101","16"," ","Input"
"170","170","170",199330,199583,253,"a","a","102","17","a","Input"
"171","171","171",199522,199688,166,"s","s","103","17","s","Input"
"172","172","172",199763,199895,132,"Space","Space","104","17"," ","Input"
"173","173","173",199945,200095,150,"a","a","105","18","a","Input"
"174","174","174",200172,200295,123,"Space","Space","106","18"," ","Input"
"175","175","175",200858,200968,110,"Backspace","Backspace","105","18"," ","Remove/Cut"
"176","176","176",201067,201175,108,"Backspace","Backspace","104","17","a","Remove/Cut"
"177","177","177",201313,201376,63,"Backspace","Backspace","103","17"," ","Remove/Cut"
"178","178","178",201779,201887,108,"Space","Space","104","17"," ","Input"
"179","179","179",202402,202607,205,"t","t","105","18","t","Input"
"180","180","180",202538,202849,311,"h","h","106","18","h","Input"
"181","181","181",202775,202943,168,"e","e","107","18","e","Input"
"182","182","182",203007,203127,120,"Space","Space","108","18"," ","Input"
"183","183","183",214974,215178,204,"l","l","109","19","l","Input"
"184","184","184",215297,215479,182,"a","a","110","19","a","Input"
"185","185","185",215534,215762,228,"n","n","111","19","n","Input"
"186","186","186",215883,216031,148,"d","d","112","19","d","Input"
"187","187","187",216135,216304,169,"s","s","113","19","s","Input"
"188","188","188",216354,216593,239,"l","l","114","19","l","Input"
"189","189","189",216614,216767,153,"i","i","115","19","i","Input"
