"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",36346,36353,7,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",79932,80176,244,"Space","Space","1","0"," ","Input"
"3","3","3",80443,80602,159,"Space","Space","2","0"," ","Input"
"4","4","4",80729,80883,154,"Space","Space","3","0"," ","Input"
"5","5","5",84391,84582,191,"Backspace","Backspace","2","0"," ","Remove/Cut"
"6","6","6",84601,84762,161,"Backspace","Backspace","1","0"," ","Remove/Cut"
"7","7","7",84843,85022,179,"Backspace","Backspace","0","0"," ","Remove/Cut"
"8","8","8",85058,85058,0,"Tab","Tab","0","0","NoChange","Nonproduction"
"9","9","9",87436,87440,4,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"10","10","10",88123,88266,143,"Space","Space","1","0"," ","Input"
"11","11","11",88360,88485,125,"Space","Space","2","0"," ","Input"
"12","12","12",88619,88821,202,"Space","Space","3","0"," ","Input"
"13","13","13",88920,89035,115,"Space","Space","4","0"," ","Input"
"14","14","14",89193,89357,164,"Space","Space","5","0"," ","Input"
"15","15","15",99253,99253,0,"Shift","Shift","5","0","NoChange","Nonproduction"
"16","16","16",99410,99609,199,"T","t","6","1","T","Input"
"17","17","17",99545,99699,154,"h","h","7","1","h","Input"
"18","18","18",99661,99808,147,"e","e","8","1","e","Input"
"19","19","19",99777,99959,182,"Space","Space","9","1"," ","Input"
"20","20","20",99937,100094,157,"b","b","10","2","b","Input"
"21","21","21",100529,100769,240,"e","e","11","2","e","Input"
"22","22","22",100695,100907,212,"a","a","12","2","a","Input"
"23","23","23",101369,101491,122,"u","u","13","2","u","Input"
"24","24","24",101530,101708,178,"t","t","14","2","t","Input"
"25","25","25",101655,101827,172,"y","y","15","2","y","Input"
"26","26","26",101760,101978,218,"Space","Space","16","2"," ","Input"
"27","27","27",102525,102653,128,"a","a","17","3","a","Input"
"28","28","28",102631,102832,201,"n","n","18","3","n","Input"
"29","29","29",102746,102871,125,"d","d","19","3","d","Input"
"30","30","30",102800,102980,180,"Space","Space","20","3"," ","Input"
"31","31","31",102935,103092,157,"c","c","21","4","c","Input"
"32","32","32",103070,103201,131,"o","o","22","4","o","Input"
"33","33","33",103179,103326,147,"s","s","23","4","s","Input"
"34","34","34",103304,103471,167,"m","m","24","4","m","Input"
"35","35","35",103349,103558,209,"e","e","25","4","e","Input"
"36","36","36",103487,103628,141,"t","t","26","4","t","Input"
"37","37","37",103597,103750,153,"i","i","27","4","i","Input"
"38","38","38",103776,103917,141,"c","c","28","4","c","Input"
"39","39","39",103876,104088,212,"s","s","29","4","s","Input"
"40","40","40",103952,104106,154,"Space","Space","30","4"," ","Input"
