"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",158880,158981,101,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",163896,163896,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",163941,164030,89,"T","t","1","1","T","Input"
"4","4","4",164076,164177,101,"h","h","2","1","h","Input"
"5","5","5",164166,164244,78,"e","e","3","1","e","Input"
"6","6","6",164256,164368,112,"Space","Space","4","1"," ","Input"
"7","7","7",164470,164615,145,"p","p","5","2","p","Input"
"8","8","8",164605,164683,78,"u","u","6","2","u","Input"
"9","9","9",164695,164773,78,"r","r","7","2","r","Input"
"10","10","10",164965,165065,100,"s","s","8","2","s","Input"
"11","11","11",165235,165246,11,"u","u","9","2","u","Input"
"12","12","12",165325,165470,145,"i","i","10","2","i","Input"
"13","13","13",165494,165560,66,"t","t","11","2","t","Input"
"14","14","14",165685,165786,101,"Space","Space","12","2"," ","Input"
"15","15","15",166259,166393,134,"o","o","13","3","o","Input"
"16","16","16",166382,166517,135,"h","h","14","3","h","Input"
"17","17","17",166708,166854,146,"Space","Space","15","3"," ","Input"
"18","18","18",167136,167226,90,"Backspace","Backspace","14","3"," ","Remove/Cut"
"19","19","19",167327,167417,90,"Backspace","Backspace","13","3","h","Remove/Cut"
"20","20","20",167890,167991,101,"f","f","14","3","f","Input"
"21","21","21",168014,168137,123,"Space","Space","15","3"," ","Input"
"22","22","22",168317,168407,90,"h","h","16","4","h","Input"
"23","23","23",168396,168508,112,"a","a","17","4","a","Input"
"24","24","24",168542,168632,90,"p","p","18","4","p","Input"
"25","25","25",168711,168801,90,"p","p","19","4","p","Input"
"26","26","26",168857,168969,112,"i","i","20","4","i","Input"
"27","27","27",169026,169172,146,"n","n","21","4","n","Input"
"28","28","28",169161,169251,90,"e","e","22","4","e","Input"
"29","29","29",169386,169464,78,"s","s","23","4","s","Input"
"30","30","30",169555,169667,112,"s","s","24","4","s","Input"
"31","31","31",170905,171006,101,"Space","Space","25","4"," ","Input"
"32","32","32",171029,171219,190,"i","i","26","5","i","Input"
"33","33","33",171152,171253,101,"d","d","27","5","d","Input"
