"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",247303,247380,77,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",263442,263442,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",263499,263663,164,"P","p","1","1","P","Input"
"4","4","4",264409,264549,140,"e","e","2","1","e","Input"
"5","5","5",264552,264649,97,"o","o","3","1","o","Input"
"6","6","6",264729,264966,237,"p","p","4","1","p","Input"
"7","7","7",265780,265860,80,"Backspace","Backspace","3","1","p","Remove/Cut"
"8","8","8",265948,266040,92,"Backspace","Backspace","2","1","o","Remove/Cut"
"9","9","9",266128,266259,131,"Backspace","Backspace","1","1","e","Remove/Cut"
"10","10","10",266408,266529,121,"Backspace","Backspace","0","0","P","Remove/Cut"
"11","11","11",267139,267139,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"12","12","12",267188,267240,52,"M","m","1","1","M","Input"
"13","13","13",267740,267849,109,"e","e","2","1","e","Input"
"14","14","14",268249,268449,200,"Backspace","Backspace","1","1","e","Remove/Cut"
"15","15","15",269040,269209,169,"a","a","2","1","a","Input"
"16","16","16",269411,269559,148,"t","t","3","1","t","Input"
"17","17","17",269787,269936,149,"e","e","4","1","e","Input"
"18","18","18",270079,270198,119,"r","r","5","1","r","Input"
"19","19","19",270600,270659,59,"i","i","6","1","i","Input"
"20","20","20",271069,271168,99,"a","a","7","1","a","Input"
"21","21","21",271359,271458,99,"l","l","8","1","l","Input"
"22","22","22",271570,271647,77,"i","i","9","1","i","Input"
"23","23","23",271739,271857,118,"s","s","10","1","s","Input"
"24","24","24",271929,272009,80,"m","m","11","1","m","Input"
"25","25","25",273308,273348,40,"Enter","Enter","12","1","\n","Input"
"26","26","26",274910,275009,99,"ArrowUp","ArrowUp","0","1","NoChange","Nonproduction"
"27","27","27",275228,275228,0,"Control","Control","0","1","NoChange","Nonproduction"
"28","28","28",275499,275499,0,"e","e","0","1","NoChange","Nonproduction"
"29","29","29",277567,277634,67,"Leftclick","Leftclick","12","1","NoChange","Nonproduction"
"30","30","30",281618,281779,161,"ArrowUp","ArrowUp","0","1","NoChange","Nonproduction"
"31","31","31",283378,283378,0,"Shift","Shift","0","1","NoChange","Nonproduction"
"32","32","32",284747,284747,0,"Shift","Shift","0","1","NoChange","Nonproduction"
"33","33","33",285058,285061,3,"I","i","1","1","I","Input"
"34","34","34",285218,285298,80,"n","n","2","1","n","Input"
"35","35","35",285468,285598,130,"t","t","3","1","t","Input"
"36","36","36",285747,285889,142,"r","r","4","1","r","Input"
"37","37","37",285892,285988,96,"o","o","5","1","o","Input"
"38","38","38",286218,286339,121,"d","d","6","1","d","Input"
"39","39","39",286368,286448,80,"u","u","7","1","u","Input"
"40","40","40",286518,286658,140,"c","c","8","1","c","Input"
"41","41","41",286809,286917,108,"t","t","9","1","t","Input"
"42","42","42",286887,287034,147,"i","i","10","1","i","Input"
"43","43","43",287018,287225,207,"o","o","11","1","o","Input"
"44","44","44",287168,287287,119,"n","n","12","1","n","Input"
"45","45","45",287878,287958,80,"Enter","Enter","13","1","\n","Input"
"46","46","46",288787,288955,168,"End","End","24","1","NoChange","Nonproduction"
"47","47","47",289087,289187,100,"Enter","Enter","25","1","\n","Input"
"48","48","48",305837,305837,0,"Shift","Shift","25","1","NoChange","Nonproduction"
"49","49","49",305947,306104,157,"P","p","26","1","P","Input"
"50","50","50",306346,306464,118,"e","e","27","1","e","Input"
"51","51","51",306585,306667,82,"o","o","28","1","o","Input"
"52","52","52",306767,306867,100,"p","p","29","1","p","Input"
"53","53","53",307014,307107,93,"l","l","30","1","l","Input"
"54","54","54",307195,307304,109,"e","e","31","1","e","Input"
"55","55","55",307447,307555,108,"Space","Space","32","1"," ","Input"
"56","56","56",309777,309886,109,"f","f","33","2","f","Input"
"57","57","57",309946,310034,88,"o","o","34","2","o","Input"
"58","58","58",310147,310237,90,"n","n","35","2","n","Input"
"59","59","59",310368,310466,98,"d","d","36","2","d","Input"
"60","60","60",310576,310656,80,"Space","Space","37","2"," ","Input"
"61","61","61",310727,310808,81,"i","i","38","3","i","Input"
"62","62","62",310926,311038,112,"n","n","39","3","n","Input"
"63","63","63",311116,311206,90,"Space","Space","40","3"," ","Input"
"64","64","64",311618,311684,66,"b","b","41","4","b","Input"
"65","65","65",311876,311926,50,"u","u","42","4","u","Input"
"66","66","66",312187,312246,59,"y","y","43","4","y","Input"
"67","67","67",312376,312480,104,"i","i","44","4","i","Input"
"68","68","68",312596,312684,88,"n","n","45","4","n","Input"
"69","69","69",312996,313086,90,"g","g","46","4","g","Input"
"70","70","70",313206,313297,91,"Space","Space","47","4"," ","Input"
"71","71","71",313498,313621,123,"a","a","48","5","a","Input"
"72","72","72",313624,313695,71,"n","n","49","5","n","Input"
"73","73","73",313787,313914,127,"d","d","50","5","d","Input"
"74","74","74",314037,314126,89,"Space","Space","51","5"," ","Input"
"75","75","75",320979,320981,2,"Backspace","Backspace","50","5"," ","Remove/Cut"
"76","76","76",321207,321214,7,"Backspace","Backspace","49","5","d","Remove/Cut"
"77","77","77",321247,321315,68,"Backspace","Backspace","48","5","n","Remove/Cut"
"78","78","78",321426,321495,69,"Backspace","Backspace","47","4","a","Remove/Cut"
"79","79","79",321629,321686,57,"Backspace","Backspace","46","4"," ","Remove/Cut"
"80","80","80",322256,322360,104,"Space","Space","47","4"," ","Input"
"81","81","81",335926,336003,77,",",",","48","4",",","Input"
"82","82","82",336166,336225,59,"Space","Space","49","4"," ","Input"
"83","83","83",336447,336484,37,"o","o","50","5","o","Input"
"84","84","84",336565,336703,138,"w","w","51","5","w","Input"
"85","85","85",336785,336884,99,"i","i","52","5","i","Input"
"86","86","86",337436,337534,98,"n","n","53","5","n","Input"
"87","87","87",337689,337784,95,"i","i","54","5","i","Input"
"88","88","88",337925,338014,89,"n","n","55","5","n","Input"
"89","89","89",338275,338405,130,"g","g","56","5","g","Input"
"90","90","90",338545,338654,109,"Space","Space","57","5"," ","Input"
"91","91","91",338716,338825,109,"a","a","58","6","a","Input"
"92","92","92",338827,338914,87,"n","n","59","6","n","Input"
"93","93","93",339005,339135,130,"d","d","60","6","d","Input"
"94","94","94",339295,339384,89,"Space","Space","61","6"," ","Input"
"95","95","95",339654,339781,127,"a","a","62","7","a","Input"
"96","96","96",340125,340274,149,"q","q","63","7","q","Input"
"97","97","97",340949,341044,95,"Backspace","Backspace","62","7","q","Remove/Cut"
"98","98","98",341525,341654,129,"c","c","63","7","c","Input"
"99","99","99",342064,342164,100,"q","q","64","7","q","Input"
"100","100","100",342406,342565,159,"u","u","65","7","u","Input"
"101","101","101",344665,345001,336,"i","i","66","7","i","Input"
"102","102","102",345395,345532,137,"r","r","67","7","r","Input"
"103","103","103",345539,345584,45,"i","i","68","7","i","Input"
"104","104","104",345745,345814,69,"n","n","69","7","n","Input"
"105","105","105",345905,346034,129,"g","g","70","7","g","Input"
"106","106","106",347942,348035,93,"Space","Space","71","7"," ","Input"
"107","107","107",348456,348545,89,"o","o","72","8","o","Input"
"108","108","108",348684,348774,90,"f","f","73","8","f","Input"
"109","109","109",348775,348948,173,"Space","Space","74","8"," ","Input"
"110","110","110",348950,349094,144,"t","t","75","9","t","Input"
"111","111","111",349098,349175,77,"h","h","76","9","h","Input"
"112","112","112",349264,349385,121,"e","e","77","9","e","Input"
"113","113","113",349374,349482,108,"Space","Space","78","9"," ","Input"
"114","114","114",349815,349964,149,"p","p","79","10","p","Input"
"115","115","115",350074,350194,120,"r","r","80","10","r","Input"
"116","116","116",350244,350334,90,"o","o","81","10","o","Input"
"117","117","117",350424,350544,120,"p","p","82","10","p","Input"
"118","118","118",350615,350795,180,"e","e","83","10","e","Input"
"119","119","119",350755,350884,129,"r","r","84","10","r","Input"
"120","120","120",351194,351324,130,"t","t","85","10","t","Input"
"121","121","121",351370,351444,74,"i","i","86","10","i","Input"
"122","122","122",351629,351734,105,"e","e","87","10","e","Input"
"123","123","123",351864,351996,132,"s","s","88","10","s","Input"
"124","124","124",353245,353375,130,"Space","Space","89","10"," ","Input"
"125","125","125",354694,354814,120,"i","i","90","11","i","Input"
"126","126","126",354884,354983,99,"s","s","91","11","s","Input"
"127","127","127",355044,355133,89,"Space","Space","92","11"," ","Input"
"128","128","128",355204,355324,120,"t","t","93","12","t","Input"
"129","129","129",355365,355453,88,"h","h","94","12","h","Input"
"130","130","130",355572,355663,91,"e","e","95","12","e","Input"
"131","131","131",356145,356282,137,"Space","Space","96","12"," ","Input"
"132","132","132",365027,365032,5,"i","i","97","13","i","Input"
"133","133","133",365132,365208,76,"m","m","98","13","m","Input"
"134","134","134",365374,365463,89,"p","p","99","13","p","Input"
"135","135","135",365703,365804,101,"o","o","100","13","o","Input"
"136","136","136",365944,366043,99,"r","r","101","13","r","Input"
"137","137","137",366163,366272,109,"t","t","102","13","t","Input"
"138","138","138",366362,366490,128,"a","a","103","13","a","Input"
"139","139","139",366583,366663,80,"n","n","104","13","n","Input"
"140","140","140",366752,366872,120,"t","t","105","13","t","Input"
"141","141","141",367123,367243,120,"Space","Space","106","13"," ","Input"
"142","142","142",367613,367710,97,"i","i","107","14","i","Input"
"143","143","143",367832,367920,88,"n","n","108","14","n","Input"
"144","144","144",368266,368382,116,"g","g","109","14","g","Input"
"145","145","145",368583,368712,129,"r","r","110","14","r","Input"
"146","146","146",368889,368911,22,"e","e","111","14","e","Input"
"147","147","147",369103,369210,107,"d","d","112","14","d","Input"
"148","148","148",369242,369332,90,"i","i","113","14","i","Input"
"149","149","149",370544,370652,108,"e","e","114","14","e","Input"
"150","150","150",370682,370770,88,"n","n","115","14","n","Input"
"151","151","151",370984,371103,119,"t","t","116","14","t","Input"
"152","152","152",371421,371550,129,"s","s","117","14","s","Input"
"153","153","153",371792,371863,71,"Space","Space","118","14"," ","Input"
"154","154","154",371913,372043,130,"o","o","119","15","o","Input"
"155","155","155",372058,372180,122,"f","f","120","15","f","Input"
"156","156","156",372212,372330,118,"Space","Space","121","15"," ","Input"
"157","157","157",372556,372682,126,"h","h","122","16","h","Input"
"158","158","158",372916,372921,5,"a","a","123","16","a","Input"
"159","159","159",372980,373041,61,"p","p","124","16","p","Input"
"160","160","160",373123,373242,119,"p","p","125","16","p","Input"
"161","161","161",373431,373510,79,"i","i","126","16","i","Input"
"162","162","162",373741,373821,80,"n","n","127","16","n","Input"
"163","163","163",373922,374022,100,"e","e","128","16","e","Input"
"164","164","164",374164,374261,97,"s","s","129","16","s","Input"
"165","165","165",374380,374452,72,"s","s","130","16","s","Input"
"166","166","166",375090,375121,31,".",".","131","16",".","Input"
"167","167","167",379933,380031,98,"Leftclick","Leftclick","52","16","NoChange","Nonproduction"
"168","168","168",382172,382252,80,"Backspace","Backspace","51","16","i","Remove/Cut"
"169","169","169",385934,386011,77,"Leftclick","Leftclick","131","16","NoChange","Nonproduction"
"170","170","170",387042,387159,117,"Leftclick","Leftclick","130","16","NoChange","Nonproduction"
"171","171","171",387852,387961,109,"Space","Space","131","16"," ","Input"
"172","172","172",392700,392700,0,"Shift","Shift","131","16","NoChange","Nonproduction"
"173","173","173",392810,392911,101,"T","t","132","17","T","Input"
"174","174","174",393049,393121,72,"h","h","133","17","h","Input"
"175","175","175",393161,393270,109,"e","e","134","17","e","Input"
"176","176","176",393301,393370,69,"y","y","135","17","y","Input"
"177","177","177",397462,397623,161,"Backspace","Backspace","134","17","y","Remove/Cut"
"178","178","178",398138,398179,41,"i","i","135","17","i","Input"
"179","179","179",398261,398370,109,"r","r","136","17","r","Input"
"180","180","180",398680,398780,100,"Space","Space","137","17"," ","Input"
"181","181","181",399789,399920,131,"q","q","138","18","q","Input"
"182","182","182",400001,400080,79,"u","u","139","18","u","Input"
"183","183","183",400200,400320,120,"a","a","140","18","a","Input"
"184","184","184",400326,400389,63,"l","l","141","18","l","Input"
"185","185","185",400541,400599,58,"i","i","142","18","i","Input"
"186","186","186",400762,401136,374,"t","t","143","18","t","Input"
"187","187","187",401140,401141,1,"y","y","144","18","y","Input"
"188","188","188",401980,402090,110,"Space","Space","145","18"," ","Input"
"189","189","189",403790,403987,197,",",",","146","18",",","Input"
