"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",27789,27877,88,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",34584,34716,132,"CapsLock","CapsLock","0","0","NoChange","Nonproduction"
"3","3","3",35718,35829,111,"I","I","1","1","I","Input"
"4","4","4",35912,36068,156,"CapsLock","CapsLock","1","1","NoChange","Nonproduction"
"5","5","5",36164,36277,113,"t","t","2","1","t","Input"
"6","6","6",36325,36418,93,"Space","Space","3","1"," ","Input"
"7","7","7",36685,36776,91,"i","i","4","2","i","Input"
"8","8","8",36794,36908,114,"s","s","5","2","s","Input"
"9","9","9",36937,37029,92,"Space","Space","6","2"," ","Input"
"10","10","10",37144,37236,92,"o","o","7","3","o","Input"
"11","11","11",37279,37395,116,"f","f","8","3","f","Input"
"12","12","12",37483,37687,204,"t","t","9","3","t","Input"
"13","13","13",37636,37757,121,"e","e","10","3","e","Input"
"14","14","14",37714,37831,117,"n","n","11","3","n","Input"
"15","15","15",37854,37969,115,"Space","Space","12","3"," ","Input"
"16","16","16",37962,38235,273,"s","s","13","4","s","Input"
"17","17","17",38143,38350,207,"a","a","14","4","a","Input"
"18","18","18",38244,38365,121,"i","i","15","4","i","Input"
"19","19","19",38355,38475,120,"d","d","16","4","d","Input"
"20","20","20",38453,38572,119,"Space","Space","17","4"," ","Input"
"21","21","21",38615,38798,183,"t","t","18","5","t","Input"
"22","22","22",38773,38870,97,"h","h","19","5","h","Input"
"23","23","23",38839,39004,165,"a","a","20","5","a","Input"
"24","24","24",38963,39077,114,"t","t","21","5","t","Input"
"25","25","25",39080,39193,113,"Space","Space","22","5"," ","Input"
"26","26","26",39438,39508,70,"h","h","23","6","h","Input"
"27","27","27",39528,39687,159,"a","a","24","6","a","Input"
"28","28","28",39672,39766,94,"p","p","25","6","p","Input"
"29","29","29",39858,39926,68,"p","p","26","6","p","Input"
"30","30","30",40081,40262,181,"i","i","27","6","i","Input"
"31","31","31",40192,40309,117,"n","n","28","6","n","Input"
"32","32","32",40330,40443,113,"e","e","29","6","e","Input"
