"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1151,1306,155,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",23934,24040,106,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",82636,82636,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",83149,83149,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",83180,83180,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"6","6","6",83212,83212,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"7","7","7",83243,83243,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",83273,83273,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"9","9","9",83305,83305,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"10","10","10",83336,83336,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"11","11","11",83367,83367,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"12","12","12",83370,83530,160,"C","c","1","1","C","Input"
"13","13","13",83658,83714,56,"o","o","2","1","o","Input"
"14","14","14",83818,83914,96,"o","o","3","1","o","Input"
"15","15","15",84010,84138,128,"p","p","4","1","p","Input"
"16","16","16",84443,84610,167,"e","e","5","1","e","Input"
"17","17","17",84562,84746,184,"r","r","6","1","r","Input"
"18","18","18",84778,84946,168,"a","a","7","1","a","Input"
"19","19","19",84874,85002,128,"t","t","8","1","t","Input"
"20","20","20",84986,85147,161,"i","i","9","1","i","Input"
"21","21","21",85090,85274,184,"o","o","10","1","o","Input"
"22","22","22",85210,85402,192,"n","n","11","1","n","Input"
"23","23","23",85306,85522,216,"Space","Space","12","1"," ","Input"
"24","24","24",85578,85907,329,"a","a","13","2","a","Input"
"25","25","25",85754,85954,200,"n","n","14","2","n","Input"
"26","26","26",85970,86163,193,"d","d","15","2","d","Input"
"27","27","27",86122,86282,160,"Space","Space","16","2"," ","Input"
"28","28","28",86778,86778,0,"Shift","Shift","16","2","NoChange","Nonproduction"
"29","29","29",87234,87370,136,"c","c","17","3","c","Input"
"30","30","30",88219,88402,183,"o","o","18","3","o","Input"
"31","31","31",88418,88619,201,"m","m","19","3","m","Input"
"32","32","32",89394,89538,144,"p","p","20","3","p","Input"
"33","33","33",89570,89698,128,"e","e","21","3","e","Input"
"34","34","34",89675,89826,151,"t","t","22","3","t","Input"
"35","35","35",89852,89930,78,"i","i","23","3","i","Input"
"36","36","36",89954,90082,128,"t","t","24","3","t","Input"
"37","37","37",90050,90162,112,"i","i","25","3","i","Input"
"38","38","38",90138,90282,144,"o","o","26","3","o","Input"
"39","39","39",90266,90338,72,"n","n","27","3","n","Input"
"40","40","40",90362,90474,112,"Space","Space","28","3"," ","Input"
