"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",56399,56557,158,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",75531,75531,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",75690,75883,193,"I","i","1","1","I","Input"
"4","4","4",75839,76009,170,"Space","Space","2","1"," ","Input"
"5","5","5",76279,76410,131,"f","f","3","2","f","Input"
"6","6","6",76512,76615,103,"e","e","4","2","e","Input"
"7","7","7",76751,76875,124,"e","e","5","2","e","Input"
"8","8","8",76926,77084,158,"l","l","6","2","l","Input"
"9","9","9",77403,77568,165,"Space","Space","7","2"," ","Input"
"10","10","10",79544,79673,129,"Backspace","Backspace","6","2"," ","Remove/Cut"
"11","11","11",79777,79889,112,"Backspace","Backspace","5","2","l","Remove/Cut"
"12","12","12",79987,80085,98,"Backspace","Backspace","4","2","e","Remove/Cut"
"13","13","13",80174,80276,102,"Backspace","Backspace","3","2","e","Remove/Cut"
"14","14","14",80364,80462,98,"Backspace","Backspace","2","1","f","Remove/Cut"
"15","15","15",80555,80658,103,"Backspace","Backspace","1","1"," ","Remove/Cut"
"16","16","16",80755,80851,96,"Backspace","Backspace","0","0","I","Remove/Cut"
"17","17","17",81380,81540,160,"Space","Space","1","0"," ","Input"
"18","18","18",81829,81829,0,"Shift","Shift","1","0","NoChange","Nonproduction"
"19","19","19",81994,82162,168,"I","i","2","1","I","Input"
"20","20","20",82146,82287,141,"Space","Space","3","1"," ","Input"
"21","21","21",82684,82791,107,"f","f","4","2","f","Input"
"22","22","22",83138,83267,129,"e","e","5","2","e","Input"
"23","23","23",83399,83505,106,"e","e","6","2","e","Input"
"24","24","24",83811,83932,121,"l","l","7","2","l","Input"
"25","25","25",84490,84675,185,"Space","Space","8","2"," ","Input"
"26","26","26",87066,87173,107,"Backspace","Backspace","7","2"," ","Remove/Cut"
"27","27","27",87256,87365,109,"Backspace","Backspace","6","2","l","Remove/Cut"
"28","28","28",87448,87557,109,"Backspace","Backspace","5","2","e","Remove/Cut"
"29","29","29",87648,87757,109,"Backspace","Backspace","4","2","e","Remove/Cut"
"30","30","30",88017,88118,101,"Backspace","Backspace","3","1","f","Remove/Cut"
"31","31","31",88802,88909,107,"b","b","4","2","b","Input"
"32","32","32",89044,89143,99,"e","e","5","2","e","Input"
"33","33","33",89335,89441,106,"l","l","6","2","l","Input"
"34","34","34",89920,90013,93,"i","i","7","2","i","Input"
"35","35","35",90291,90378,87,"e","e","8","2","e","Input"
"36","36","36",90467,90572,105,"v","v","9","2","v","Input"
"37","37","37",90645,90757,112,"e","e","10","2","e","Input"
"38","38","38",90877,91005,128,"Space","Space","11","2"," ","Input"
"39","39","39",91514,91610,96,"p","p","12","3","p","Input"
"40","40","40",91727,91823,96,"e","e","13","3","e","Input"
"41","41","41",91868,91937,69,"o","o","14","3","o","Input"
"42","42","42",92080,92195,115,"p","p","15","3","p","Input"
"43","43","43",92365,92497,132,"l","l","16","3","l","Input"
"44","44","44",92569,92679,110,"e","e","17","3","e","Input"
"45","45","45",92805,92954,149,"Space","Space","18","3"," ","Input"
"46","46","46",93766,93898,132,"a","a","19","4","a","Input"
