"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",24404,24488,84,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",29001,29001,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",29168,29271,103,"M","M","1","1","M","Input"
"4","4","4",29246,29335,89,"A","a","2","1","A","Input"
"5","5","5",29414,29510,96,"t","t","3","1","t","Input"
"6","6","6",30281,30334,53,"Backspace","Backspace","2","1","t","Remove/Cut"
"7","7","7",30406,30462,56,"Backspace","Backspace","1","1","A","Remove/Cut"
"8","8","8",30526,30605,79,"a","a","2","1","a","Input"
"9","9","9",30742,30830,88,"t","t","3","1","t","Input"
"10","10","10",30958,31054,96,"e","e","4","1","e","Input"
"11","11","11",31014,31102,88,"r","r","5","1","r","Input"
"12","12","12",31503,31566,63,"i","i","6","1","i","Input"
"13","13","13",32247,32349,102,"a","a","7","1","a","Input"
"14","14","14",32326,32429,103,"l","l","8","1","l","Input"
"15","15","15",32726,32782,56,"i","i","9","1","i","Input"
"16","16","16",32830,32910,80,"s","s","10","1","s","Input"
"17","17","17",33238,33302,64,"m","m","11","1","m","Input"
"18","18","18",33783,33925,142,",",",","12","1",",","Input"
"19","19","19",33886,33982,96,"Space","Space","13","1"," ","Input"
"20","20","20",34310,34398,88,"i","i","14","2","i","Input"
"21","21","21",34414,34470,56,"t","t","15","2","t","Input"
"22","22","22",34590,34662,72,"Space","Space","16","2"," ","Input"
"23","23","23",36854,36910,56,"Backspace","Backspace","15","2"," ","Remove/Cut"
"24","24","24",37006,37046,40,"Backspace","Backspace","14","2","t","Remove/Cut"
"25","25","25",37134,37206,72,"Backspace","Backspace","13","1","i","Remove/Cut"
"26","26","26",37398,37454,56,"Backspace","Backspace","12","1"," ","Remove/Cut"
"27","27","27",38406,38494,88,"Backspace","Backspace","11","1",",","Remove/Cut"
"28","28","28",38830,38926,96,"Space","Space","12","1"," ","Input"
"29","29","29",39014,39046,32,"-","-","13","1","-","Input"
"30","30","30",39134,39198,64,"-","-","14","1","-","Input"
"31","31","31",39270,39342,72,"Space","Space","15","1"," ","Input"
"32","32","32",39798,39845,47,"i","i","16","2","i","Input"
"33","33","33",40078,40175,97,"d","d","17","2","d","Input"
"34","34","34",40175,40286,111,"Space","Space","18","2"," ","Input"
"35","35","35",40758,40798,40,"Backspace","Backspace","17","2"," ","Remove/Cut"
"36","36","36",40854,40926,72,"Backspace","Backspace","16","2","d","Remove/Cut"
"37","37","37",40958,41038,80,"t","t","17","2","t","Input"
"38","38","38",41158,41206,48,"Space","Space","18","2"," ","Input"
"39","39","39",41646,41710,64,"d","d","19","3","d","Input"
"40","40","40",41750,41854,104,"o","o","20","3","o","Input"
"41","41","41",41814,41918,104,"m","m","21","3","m","Input"
"42","42","42",42006,42101,95,"i","i","22","3","i","Input"
"43","43","43",42078,42158,80,"n","n","23","3","n","Input"
"44","44","44",42182,42238,56,"a","a","24","3","a","Input"
"45","45","45",42246,42326,80,"t","t","25","3","t","Input"
"46","46","46",42430,42510,80,"e","e","26","3","e","Input"
"47","47","47",42590,42654,64,"d","d","27","3","d","Input"
"48","48","48",43102,43174,72,"Backspace","Backspace","26","3","d","Remove/Cut"
"49","49","49",43175,43246,71,"s","s","27","3","s","Input"
"50","50","50",43271,43342,71,"Space","Space","28","3"," ","Input"
"51","51","51",43422,43518,96,"o","o","29","4","o","Input"
"52","52","52",43486,43550,64,"u","u","30","4","u","Input"
"53","53","53",43573,43662,89,"r","r","31","4","r","Input"
"54","54","54",43686,43758,72,"Space","Space","32","4"," ","Input"
"55","55","55",43998,44086,88,"s","s","33","5","s","Input"
"56","56","56",44166,44238,72,"o","o","34","5","o","Input"
"57","57","57",44270,44334,64,"c","c","35","5","c","Input"
"58","58","58",44422,44494,72,"i","i","36","5","i","Input"
"59","59","59",45054,45093,39,"Backspace","Backspace","35","5","i","Remove/Cut"
"60","60","60",45190,45254,64,"Backspace","Backspace","34","5","c","Remove/Cut"
"61","61","61",45335,45390,55,"Backspace","Backspace","33","5","o","Remove/Cut"
"62","62","62",45470,45534,64,"Backspace","Backspace","32","4","s","Remove/Cut"
"63","63","63",45710,45710,0,"Shift","Shift","32","4","NoChange","Nonproduction"
"64","64","64",45823,45918,95,"A","a","33","5","A","Input"
"65","65","65",45942,46014,72,"m","m","34","5","m","Input"
"66","66","66",46094,46206,112,"e","e","35","5","e","Input"
