"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",40862,40981,119,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",42096,42096,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",42310,42476,166,"I","I","1","1","I","Input"
"4","4","4",42586,42769,183,"n","n","2","1","n","Input"
"5","5","5",42943,43089,146,"t","t","3","1","t","Input"
"6","6","6",43182,43325,143,"r","r","4","1","r","Input"
"7","7","7",43480,43681,201,"o","o","5","1","o","Input"
"8","8","8",43958,44115,157,"d","d","6","1","d","Input"
"9","9","9",44442,44595,153,"u","u","7","1","u","Input"
"10","10","10",44626,44777,151,"c","c","8","1","c","Input"
"11","11","11",44818,44935,117,"t","t","9","1","t","Input"
"12","12","12",45282,45406,124,"i","i","10","1","i","Input"
"13","13","13",45484,45595,111,"o","o","11","1","o","Input"
"14","14","14",45842,46099,257,"n","n","12","1","n","Input"
"15","15","15",46925,46925,0,"Shift","Shift","12","1","NoChange","Nonproduction"
"16","16","16",47360,47539,179,":",":","13","1",":","Input"
"17","17","17",48145,48200,55,"Enter","Enter","14","1","\n","Input"
"18","18","18",49771,49771,0,"Shift","Shift","14","1","NoChange","Nonproduction"
"19","19","19",49974,50193,219,"A","a","15","1","A","Input"
"20","20","20",50446,50570,124,"c","c","16","1","c","Input"
"21","21","21",50633,50778,145,"c","c","17","1","c","Input"
"22","22","22",50812,50915,103,"o","o","18","1","o","Input"
"23","23","23",51117,51252,135,"r","r","19","1","r","Input"
"24","24","24",57138,57335,197,"d","d","20","1","d","Input"
"25","25","25",57447,57591,144,"i","i","21","1","i","Input"
"26","26","26",57714,57843,129,"n","n","22","1","n","Input"
"27","27","27",58023,58176,153,"g","g","23","1","g","Input"
"28","28","28",58205,58334,129,"Space","Space","24","1"," ","Input"
"29","29","29",58339,58502,163,"t","t","25","2","t","Input"
"30","30","30",58567,58687,120,"o","o","26","2","o","Input"
"31","31","31",58575,58675,100,"i","i","27","2","i","Input"
"32","32","32",58867,59006,139,"Space","Space","28","2"," ","Input"
"33","33","33",59067,59192,125,"m","m","29","3","m","Input"
"34","34","34",59180,59354,174,"e","e","30","3","e","Input"
"35","35","35",59495,59647,152,"Space","Space","31","3"," ","Input"
"36","36","36",60335,60472,137,"Backspace","Backspace","30","3"," ","Remove/Cut"
"37","37","37",60518,60646,128,"Backspace","Backspace","29","3","e","Remove/Cut"
"38","38","38",60701,60844,143,"Backspace","Backspace","28","2","m","Remove/Cut"
"39","39","39",60901,61017,116,"Backspace","Backspace","27","2"," ","Remove/Cut"
"40","40","40",61068,61205,137,"Backspace","Backspace","26","2","i","Remove/Cut"
"41","41","41",61559,61649,90,"Backspace","Backspace","25","2","o","Remove/Cut"
"42","42","42",62727,62836,109,"o","o","26","2","o","Input"
"43","43","43",63008,63154,146,"Space","Space","27","2"," ","Input"
"44","44","44",63231,63368,137,"m","m","28","3","m","Input"
"45","45","45",63433,63591,158,"e","e","29","3","e","Input"
"46","46","46",63681,63866,185,"Space","Space","30","3"," ","Input"
"47","47","47",66206,66376,170,"t","t","31","4","t","Input"
"48","48","48",66465,66621,156,"o","o","32","4","o","Input"
"49","49","49",67038,67164,126,"Space","Space","33","4"," ","Input"
"50","50","50",67217,67380,163,"s","s","34","5","s","Input"
"51","51","51",67511,67621,110,"u","u","35","5","u","Input"
"52","52","52",67856,68053,197,"c","c","36","5","c","Input"
"53","53","53",68068,68153,85,"c","c","37","5","c","Input"
"54","54","54",68248,68411,163,"e","e","38","5","e","Input"
"55","55","55",68498,68638,140,"d","d","39","5","d","Input"
"56","56","56",69604,69766,162,"Backspace","Backspace","38","5","d","Remove/Cut"
"57","57","57",69844,70024,180,"e","e","39","5","e","Input"
"58","58","58",70114,70276,162,"d","d","40","5","d","Input"
"59","59","59",70363,70563,200,"Space","Space","41","5"," ","Input"
"60","60","60",76407,76616,209,"w","w","42","6","w","Input"
"61","61","61",77494,77614,120,"e","e","43","6","e","Input"
"62","62","62",77683,77943,260,"Space","Space","44","6"," ","Input"
"63","63","63",77944,78085,141,"s","s","45","7","s","Input"
"64","64","64",78274,78403,129,"h","h","46","7","h","Input"
"65","65","65",78559,78690,131,"o","o","47","7","o","Input"
"66","66","66",78816,78917,101,"u","u","48","7","u","Input"
"67","67","67",79075,79233,158,"l","l","49","7","l","Input"
"68","68","68",79409,79557,148,"d","d","50","7","d","Input"
"69","69","69",79582,79703,121,"Space","Space","51","7"," ","Input"
"70","70","70",79815,79950,135,"f","f","52","8","f","Input"
"71","71","71",80078,80195,117,"o","o","53","8","o","Input"
"72","72","72",80458,80640,182,"c","c","54","8","c","Input"
"73","73","73",80777,80918,141,"u","u","55","8","u","Input"
"74","74","74",80968,81136,168,"s","s","56","8","s","Input"
"75","75","75",81168,81305,137,"Space","Space","57","8"," ","Input"
"76","76","76",84416,84562,146,"m","m","58","9","m","Input"
"77","77","77",84693,84829,136,"o","o","59","9","o","Input"
"78","78","78",84905,85074,169,"r","r","60","9","r","Input"
"79","79","79",85160,85355,195,"e","e","61","9","e","Input"
"80","80","80",85384,85526,142,"Space","Space","62","9"," ","Input"
"81","81","81",85660,85844,184,"o","o","63","10","o","Input"
"82","82","82",85993,86141,148,"n","n","64","10","n","Input"
"83","83","83",86198,86329,131,"Space","Space","65","10"," ","Input"
"84","84","84",86539,86701,162,"c","c","66","11","c","Input"
"85","85","85",86829,86960,131,"o","o","67","11","o","Input"
"86","86","86",87015,87126,111,"o","o","68","11","o","Input"
"87","87","87",87244,87398,154,"p","p","69","11","p","Input"
"88","88","88",87559,87707,148,"e","e","70","11","e","Input"
"89","89","89",87766,87936,170,"r","r","71","11","r","Input"
"90","90","90",88076,88257,181,"a","a","72","11","a","Input"
"91","91","91",88456,88592,136,"t","t","73","11","t","Input"
"92","92","92",88991,89119,128,"i","i","74","11","i","Input"
"93","93","93",89182,89305,123,"o","o","75","11","o","Input"
"94","94","94",89423,89537,114,"n","n","76","11","n","Input"
"95","95","95",89629,89770,141,"Space","Space","77","11"," ","Input"
"96","96","96",89864,90041,177,"t","t","78","12","t","Input"
"97","97","97",90083,90220,137,"h","h","79","12","h","Input"
"98","98","98",90344,90526,182,"a","a","80","12","a","Input"
"99","99","99",90583,90732,149,"n","n","81","12","n","Input"
"100","100","100",90853,90985,132,"Space","Space","82","12"," ","Input"
"101","101","101",91080,91266,186,"c","c","83","13","c","Input"
"102","102","102",91395,91507,112,"o","o","84","13","o","Input"
"103","103","103",91674,91759,85,"m","m","85","13","m","Input"
"104","104","104",91966,92127,161,"p","p","86","13","p","Input"
"105","105","105",92252,92419,167,"e","e","87","13","e","Input"
"106","106","106",92514,92687,173,"t","t","88","13","t","Input"
"107","107","107",92532,92677,145,"r","r","89","13","r","Input"
"108","108","108",94138,94232,94,"Backspace","Backspace","88","13","r","Remove/Cut"
"109","109","109",94712,94825,113,"i","i","89","13","i","Input"
"110","110","110",95269,95387,118,"t","t","90","13","t","Input"
"111","111","111",95559,95695,136,"i","i","91","13","i","Input"
"112","112","112",95808,95916,108,"o","o","92","13","o","Input"
"113","113","113",96028,96152,124,"n","n","93","13","n","Input"
"114","114","114",101749,101939,190,".",".","94","13",".","Input"
"115","115","115",102232,102397,165,"w","w","95","13","w","Input"
"116","116","116",102571,102676,105,"h","h","96","13","h","Input"
"117","117","117",102779,102938,159,"e","e","97","13","e","Input"
"118","118","118",103064,103196,132,"n","n","98","13","n","Input"
"119","119","119",112119,112274,155,"Backspace","Backspace","97","13","n","Remove/Cut"
"120","120","120",112377,112572,195,"Backspace","Backspace","96","13","e","Remove/Cut"
