"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",234396,234500,104,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",247210,247293,83,"Space","Space","1","0"," ","Input"
"3","3","3",247865,247981,116,"Backspace","Backspace","0","0"," ","Remove/Cut"
"4","4","4",248732,248732,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",248955,249075,120,"a","a","1","1","a","Input"
"6","6","6",249286,249391,105,"Backspace","Backspace","0","0","a","Remove/Cut"
"7","7","7",249361,249361,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",249447,249595,148,"H","h","1","1","H","Input"
"9","9","9",249596,249711,115,"a","a","2","1","a","Input"
"10","10","10",249665,249760,95,"p","p","3","1","p","Input"
"11","11","11",249797,249946,149,"p","p","4","1","p","Input"
"12","12","12",249896,249999,103,"i","i","5","1","i","Input"
"13","13","13",250075,250203,128,"n","n","6","1","n","Input"
"14","14","14",250167,250277,110,"e","e","7","1","e","Input"
"15","15","15",250433,250513,80,"s","s","8","1","s","Input"
"16","16","16",250566,250666,100,"s","s","9","1","s","Input"
"17","17","17",250653,250757,104,"Space","Space","10","1"," ","Input"
"18","18","18",250750,250868,118,"i","i","11","2","i","Input"
"19","19","19",250850,250971,121,"s","s","12","2","s","Input"
"20","20","20",250935,251018,83,"Space","Space","13","2"," ","Input"
"21","21","21",251027,251151,124,"a","a","14","3","a","Input"
"22","22","22",251113,251217,104,"n","n","15","3","n","Input"
"23","23","23",251243,251345,102,"Space","Space","16","3"," ","Input"
"24","24","24",251737,251851,114,"e","e","17","4","e","Input"
"25","25","25",251849,252034,185,"l","l","18","4","l","Input"
"26","26","26",252027,252164,137,"u","u","19","4","u","Input"
"27","27","27",252162,252290,128,"s","s","20","4","s","Input"
"28","28","28",252305,252437,132,"i","i","21","4","i","Input"
"29","29","29",252516,252634,118,"v","v","22","4","v","Input"
"30","30","30",252703,252815,112,"e","e","23","4","e","Input"
"31","31","31",252799,252905,106,"Space","Space","24","4"," ","Input"
"32","32","32",253381,253468,87,"e","e","25","5","e","Input"
"33","33","33",253583,253665,82,"c","c","26","5","c","Input"
"34","34","34",253795,253842,47,"Backspace","Backspace","25","5","c","Remove/Cut"
"35","35","35",253897,253987,90,"Backspace","Backspace","24","4","e","Remove/Cut"
"36","36","36",253961,254090,129,"c","c","25","5","c","Input"
"37","37","37",254043,254192,149,"o","o","26","5","o","Input"
"38","38","38",254117,254239,122,"m","m","27","5","m","Input"
"39","39","39",254572,254691,119,"Backspace","Backspace","26","5","m","Remove/Cut"
"40","40","40",254739,254863,124,"n","n","27","5","n","Input"
"41","41","41",255004,255109,105,"v","v","28","5","v","Input"
"42","42","42",255119,255252,133,"e","e","29","5","e","Input"
"43","43","43",255237,255365,128,"p","p","30","5","p","Input"
"44","44","44",255535,255614,79,"Backspace","Backspace","29","5","p","Remove/Cut"
"45","45","45",255663,255767,104,"Backspace","Backspace","28","5","e","Remove/Cut"
"46","46","46",255837,255924,87,"Backspace","Backspace","27","5","v","Remove/Cut"
"47","47","47",255858,255970,112,"c","c","28","5","c","Input"
"48","48","48",255980,256102,122,"e","e","29","5","e","Input"
"49","49","49",256082,256194,112,"p","p","30","5","p","Input"
"50","50","50",256191,256274,83,"t","t","31","5","t","Input"
"51","51","51",256429,256568,139,".",".","32","5",".","Input"
"52","52","52",256562,256653,91,"Space","Space","33","5"," ","Input"
"53","53","53",256657,256657,0,"Shift","Shift","33","5","NoChange","Nonproduction"
"54","54","54",256743,256925,182,"W","w","34","6","W","Input"
"55","55","55",256845,256980,135,"e","e","35","6","e","Input"
"56","56","56",256984,257110,126,"Space","Space","36","6"," ","Input"
"57","57","57",257147,257278,131,"s","s","37","7","s","Input"
"58","58","58",257237,257309,72,"t","t","38","7","t","Input"
"59","59","59",257395,257510,115,"r","r","39","7","r","Input"
"60","60","60",257452,257575,123,"a","a","40","7","a","Input"
"61","61","61",257561,257663,102,"i","i","41","7","i","Input"
"62","62","62",257882,257949,67,"Backspace","Backspace","40","7","i","Remove/Cut"
"63","63","63",258011,258117,106,"Backspace","Backspace","39","7","a","Remove/Cut"
"64","64","64",258129,258252,123,"i","i","40","7","i","Input"
"65","65","65",258166,258289,123,"v","v","41","7","v","Input"
"66","66","66",258255,258366,111,"e","e","42","7","e","Input"
"67","67","67",258375,258479,104,"Space","Space","43","7"," ","Input"
"68","68","68",258487,258587,100,"f","f","44","8","f","Input"
"69","69","69",258564,258689,125,"o","o","45","8","o","Input"
"70","70","70",258662,258760,98,"r","r","46","8","r","Input"
"71","71","71",258756,258858,102,"Space","Space","47","8"," ","Input"
"72","72","72",258890,259009,119,"i","i","48","9","i","Input"
"73","73","73",258986,259097,111,"t","t","49","9","t","Input"
"74","74","74",259084,259200,116,"Space","Space","50","9"," ","Input"
"75","75","75",259687,259864,177,"d","d","51","10","d","Input"
"76","76","76",259758,259878,120,"a","a","52","10","a","Input"
"77","77","77",259895,260037,142,"y","y","53","10","y","Input"
"78","78","78",260315,260433,118,"Space","Space","54","10"," ","Input"
"79","79","79",260443,260526,83,"t","t","55","11","t","Input"
"80","80","80",260496,260646,150,"o","o","56","11","o","Input"
"81","81","81",260582,260681,99,"Space","Space","57","11"," ","Input"
"82","82","82",260799,260967,168,"d","d","58","12","d","Input"
"83","83","83",260861,261003,142,"a","a","59","12","a","Input"
"84","84","84",260973,261085,112,"y","y","60","12","y","Input"
"85","85","85",261308,261451,143,",",",","61","12",",","Input"
"86","86","86",261461,261558,97,"Space","Space","62","12"," ","Input"
"87","87","87",263870,263946,76,"c","c","63","13","c","Input"
"88","88","88",263939,264076,137,"u","u","64","13","u","Input"
"89","89","89",264085,264145,60,"r","r","65","13","r","Input"
"90","90","90",264163,264392,229,"i","i","66","13","i","Input"
"91","91","91",264282,264431,149,"o","o","67","13","o","Input"
"92","92","92",264312,264476,164,"u","u","68","13","u","Input"
"93","93","93",264451,264555,104,"s","s","69","13","s","Input"
"94","94","94",264567,264684,117,"Space","Space","70","13"," ","Input"
