,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,4842,5010,168,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,12441,12441,0,Control,Control,0,0,NoChange,Nonproduction
3,3,3,12925,13130,205,v,v,0,0,NoChange,Nonproduction
4,4,4,14049,14049,0,Control,Control,0,0,NoChange,Nonproduction
5,5,5,14237,14357,120,v,v,0,0,NoChange,Nonproduction
8,8,8,15203,15203,0,Control,Control,0,0,NoChange,Nonproduction
9,9,9,15566,15727,161,v,v,0,0,NoChange,Nonproduction
10,10,10,16335,16335,0,Control,Control,0,0,NoChange,Nonproduction
11,11,11,16340,16536,196,v,v,0,0,NoChange,Nonproduction
12,12,12,16826,16826,0,Control,Control,0,0,NoChange,Nonproduction
13,13,13,17133,17326,193,v,v,0,0,NoChange,Nonproduction
14,14,14,17640,17640,0,Control,Control,0,0,NoChange,Nonproduction
15,15,15,18177,18183,6,v,v,0,0,NoChange,Nonproduction
16,16,16,18336,18336,0,Control,Control,0,0,NoChange,Nonproduction
17,17,17,18990,19005,15,v,v,0,0,NoChange,Nonproduction
18,18,18,19076,19076,0,Control,Control,0,0,NoChange,Nonproduction
19,19,19,19357,19537,180,v,v,0,0,NoChange,Nonproduction
20,20,20,37024,37030,6,Leftclick,Leftclick,0,0,NoChange,Nonproduction
21,21,21,57408,57832,424,Leftclick,Leftclick,0,0,NoChange,Nonproduction
22,22,22,58996,59185,189,CapsLock,CapsLock,0,0,NoChange,Nonproduction
23,23,23,59275,59646,371,I,I,1,1,I,Input
24,24,24,59831,59958,127,Space,Space,2,1, ,Input
25,25,25,60015,60153,138,CapsLock,CapsLock,2,1,NoChange,Nonproduction
26,26,26,60316,60505,189,a,a,3,2,a,Input
27,27,27,60529,60615,86,m,m,4,2,m,Input
28,28,28,60891,60900,9,Space,Space,5,2, ,Input
29,29,29,60902,61026,124,s,s,6,3,s,Input
30,30,30,61165,61256,91,o,o,7,3,o,Input
31,31,31,61405,61483,78,Space,Space,8,3, ,Input
32,32,32,61934,61994,60,h,h,9,4,h,Input
33,33,33,62054,62224,170,a,a,10,4,a,Input
34,34,34,62423,62494,71,p,p,11,4,p,Input
35,35,35,62556,62634,78,p,p,12,4,p,Input
36,36,36,62981,63061,80,y,y,13,4,y,Input
37,37,37,63073,63144,71,Space,Space,14,4, ,Input
38,38,38,63526,63662,136,f,f,15,5,f,Input
39,39,39,63845,64190,345,o,o,16,5,o,Input
40,40,40,64201,64282,81,r,r,17,5,r,Input
41,41,41,64342,64415,73,Space,Space,18,5, ,Input
42,42,42,64935,64949,14,c,c,19,6,c,Input
43,43,43,65096,65175,79,o,o,20,6,o,Input
44,44,44,65305,65395,90,m,m,21,6,m,Input
45,45,45,65535,65617,82,p,p,22,6,p,Input
46,46,46,66013,66141,128,l,l,23,6,l,Input
47,47,47,66142,66168,26,e,e,24,6,e,Input
48,48,48,66249,66365,116,t,t,25,6,t,Input
49,49,49,66405,66504,99,e,e,26,6,e,Input
50,50,50,67067,67076,9,Space,Space,27,6, ,Input
51,51,51,90773,91371,598,Space,Space,28,6, ,Input
52,52,52,91371,91378,7,Space,Space,29,6, ,Input
53,53,53,91378,91387,9,Space,Space,30,6, ,Input
54,54,54,91387,91394,7,Space,Space,31,6, ,Input
55,55,55,91394,91425,31,Space,Space,32,6, ,Input
56,56,56,91425,91465,40,Space,Space,33,6, ,Input
57,57,57,91465,91497,32,Space,Space,34,6, ,Input
58,58,58,91497,91525,28,Space,Space,35,6, ,Input
59,59,59,91525,91546,21,Space,Space,36,6, ,Input
60,60,60,91826,91963,137,Space,Space,37,6, ,Input
61,61,61,92032,92394,362,Space,Space,38,6, ,Input
62,62,62,92403,92407,4,Space,Space,39,6, ,Input
63,63,63,92459,92524,65,Space,Space,40,6, ,Input
64,64,64,92605,92749,144,Space,Space,41,6, ,Input
