"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",137870,138071,201,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",259854,259854,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",260570,260579,9,"I","I","1","1","I","Input"
"4","4","4",264800,264888,88,"Backspace","Backspace","0","0","I","Remove/Cut"
"5","5","5",266026,266035,9,"Space","Space","1","0"," ","Input"
"6","6","6",267592,267600,8,"Space","Space","2","0"," ","Input"
"7","7","7",268370,268370,0,"Shift","Shift","2","0","NoChange","Nonproduction"
"8","8","8",268510,268519,9,"I","I","3","1","I","Input"
"9","9","9",268760,268769,9,"Space","Space","4","1"," ","Input"
"10","10","10",271369,271377,8,"d","d","5","2","d","Input"
"11","11","11",271590,271602,12,"o","o","6","2","o","Input"
"12","12","12",273289,273297,8,"Space","Space","7","2"," ","Input"
"13","13","13",273598,273607,9,"b","b","8","3","b","Input"
"14","14","14",274210,274217,7,"e","e","9","3","e","Input"
"15","15","15",274385,274393,8,"l","l","10","3","l","Input"
"16","16","16",274600,274609,9,"i","i","11","3","i","Input"
"17","17","17",274748,274756,8,"v","v","12","3","v","Input"
"18","18","18",274988,274997,9,"e","e","13","3","e","Input"
"19","19","19",276427,276752,325,"Backspace","Backspace","12","3","e","Remove/Cut"
"20","20","20",276761,276769,8,"Backspace","Backspace","11","3","v","Remove/Cut"
"21","21","21",276906,276915,9,"e","e","12","3","e","Input"
"22","22","22",277158,277167,9,"v","v","13","3","v","Input"
"23","23","23",277392,277401,9,"e","e","14","3","e","Input"
"24","24","24",278759,278767,8,"Space","Space","15","3"," ","Input"
"25","25","25",278961,278969,8,"t","t","16","4","t","Input"
"26","26","26",279150,279158,8,"h","h","17","4","h","Input"
"27","27","27",279270,279279,9,"a","a","18","4","a","Input"
"28","28","28",279350,279359,9,"t","t","19","4","t","Input"
"29","29","29",279506,279515,9,"Space","Space","20","4"," ","Input"
"30","30","30",282562,282570,8,"i","i","21","5","i","Input"
"31","31","31",282849,282857,8,"m","m","22","5","m","Input"
"32","32","32",282961,282969,8,"a","a","23","5","a","Input"
"33","33","33",283369,283378,9,"g","g","24","5","g","Input"
"34","34","34",283594,283602,8,"e","e","25","5","e","Input"
"35","35","35",283872,283880,8,"s","s","26","5","s","Input"
"36","36","36",285947,285958,11,"Space","Space","27","5"," ","Input"
"37","37","37",286239,286246,7,"a","a","28","6","a","Input"
"38","38","38",286368,286379,11,"n","n","29","6","n","Input"
"39","39","39",286512,286521,9,"d","d","30","6","d","Input"
"40","40","40",286672,286681,9,"Space","Space","31","6"," ","Input"
"41","41","41",287248,287257,9,"i","i","32","7","i","Input"
"42","42","42",287482,287491,9,"m","m","33","7","m","Input"
"43","43","43",287753,287762,9,"p","p","34","7","p","Input"
"44","44","44",287969,287977,8,"r","r","35","7","r","Input"
"45","45","45",288161,288171,10,"e","e","36","7","e","Input"
"46","46","46",288529,288537,8,"s","s","37","7","s","Input"
"47","47","47",288710,288717,7,"s","s","38","7","s","Input"
"48","48","48",289129,289138,9,"i","i","39","7","i","Input"
"49","49","49",289375,289384,9,"o","o","40","7","o","Input"
"50","50","50",289629,289636,7,"n","n","41","7","n","Input"
"51","51","51",289689,289699,10,"s","s","42","7","s","Input"
"52","52","52",295150,295158,8,"Space","Space","43","7"," ","Input"
"53","53","53",299827,299835,8,"h","h","44","8","h","Input"
"54","54","54",300027,300035,8,"a","a","45","8","a","Input"
"55","55","55",300315,300323,8,"v","v","46","8","v","Input"
"56","56","56",300511,300519,8,"e","e","47","8","e","Input"
"57","57","57",300666,300674,8,"Space","Space","48","8"," ","Input"
"58","58","58",302251,302261,10,"a","a","49","9","a","Input"
"59","59","59",302360,302370,10,"n","n","50","9","n","Input"
"60","60","60",302745,302753,8,"Space","Space","51","9"," ","Input"
"61","61","61",303546,303554,8,"e","e","52","10","e","Input"
"62","62","62",304878,304886,8,"f","f","53","10","f","Input"
"63","63","63",305070,305078,8,"f","f","54","10","f","Input"
"64","64","64",305281,305289,8,"e","e","55","10","e","Input"
"65","65","65",305601,305609,8,"c","c","56","10","c","Input"
"66","66","66",305950,305957,7,"t","t","57","10","t","Input"
"67","67","67",306153,306161,8,"Space","Space","58","10"," ","Input"
"68","68","68",307321,307330,9,"o","o","59","11","o","Input"
"69","69","69",307594,307602,8,"n","n","60","11","n","Input"
"70","70","70",307848,307856,8,"Space","Space","61","11"," ","Input"
"71","71","71",308437,308444,7,"p","p","62","12","p","Input"
"72","72","72",308910,308920,10,"e","e","63","12","e","Input"
"73","73","73",309090,309099,9,"o","o","64","12","o","Input"
"74","74","74",309352,309361,9,"p","p","65","12","p","Input"
"75","75","75",309769,309777,8,"l","l","66","12","l","Input"
"76","76","76",310558,310566,8,"e","e","67","12","e","Input"
"77","77","77",310718,310726,8,"Space","Space","68","12"," ","Input"
"78","78","78",311029,311038,9,"i","i","69","13","i","Input"
"79","79","79",311230,311238,8,"n","n","70","13","n","Input"
"80","80","80",311350,311358,8,"Space","Space","71","13"," ","Input"
"81","81","81",312213,312221,8,"a","a","72","14","a","Input"
"82","82","82",312230,312238,8,"Space","Space","73","14"," ","Input"
"83","83","83",312476,312484,8,"n","n","74","15","n","Input"
"84","84","84",312615,312623,8,"e","e","75","15","e","Input"
"85","85","85",312969,312977,8,"g","g","76","15","g","Input"
"86","86","86",313161,313170,9,"a","a","77","15","a","Input"
"87","87","87",315158,315167,9,"t","t","78","15","t","Input"
"88","88","88",315291,315298,7,"i","i","79","15","i","Input"
"89","89","89",315443,315451,8,"v","v","80","15","v","Input"
"90","90","90",315690,315697,7,"e","e","81","15","e","Input"
"91","91","91",315841,315850,9,"Space","Space","82","15"," ","Input"
"92","92","92",316273,316282,9,"w","w","83","16","w","Input"
"93","93","93",317031,317039,8,"a","a","84","16","a","Input"
"94","94","94",317274,317283,9,"y","y","85","16","y","Input"
"95","95","95",319689,319697,8,".",".","86","16",".","Input"
"96","96","96",320351,320359,8,"Space","Space","87","16"," ","Input"
"97","97","97",320558,320566,8,"Space","Space","88","16"," ","Input"
"98","98","98",324467,324467,0,"Shift","Shift","88","16","NoChange","Nonproduction"
"99","99","99",325152,325152,0,"Shift","Shift","88","16","NoChange","Nonproduction"
"100","100","100",325313,325321,8,"O","O","89","17","O","Input"
"101","101","101",325650,325659,9,"n","n","90","17","n","Input"
"102","102","102",325827,325835,8,"e","e","91","17","e","Input"
"103","103","103",325953,325961,8,"Space","Space","92","17"," ","Input"
"104","104","104",326241,326248,7,"o","o","93","18","o","Input"
"105","105","105",326387,326395,8,"f","f","94","18","f","Input"
"106","106","106",326449,326456,7,"Space","Space","95","18"," ","Input"
"107","107","107",326769,326776,7,"t","t","96","19","t","Input"
"108","108","108",326889,326897,8,"h","h","97","19","h","Input"
"109","109","109",327031,327040,9,"e","e","98","19","e","Input"
"110","110","110",327080,327088,8,"Space","Space","99","19"," ","Input"
"111","111","111",327400,327408,8,"t","t","100","20","t","Input"
"112","112","112",327529,327536,7,"h","h","101","20","h","Input"
"113","113","113",327689,327699,10,"i","i","102","20","i","Input"
"114","114","114",327848,327856,8,"n","n","103","20","n","Input"
"115","115","115",328051,328061,10,"g","g","104","20","g","Input"
"116","116","116",329119,329128,9,"s","s","105","20","s","Input"
"117","117","117",329274,329283,9,"Space","Space","106","20"," ","Input"
"118","118","118",329554,329563,9,"t","t","107","21","t","Input"
"119","119","119",329690,329697,7,"h","h","108","21","h","Input"
"120","120","120",329762,329770,8,"a","a","109","21","a","Input"
"121","121","121",329889,329897,8,"t","t","110","21","t","Input"
"122","122","122",330030,330038,8,"Space","Space","111","21"," ","Input"
"123","123","123",330274,330282,8,"c","c","112","22","c","Input"
"124","124","124",330394,330402,8,"o","o","113","22","o","Input"
"125","125","125",330641,330649,8,"m","m","114","22","m","Input"
"126","126","126",330771,330780,9,"e","e","115","22","e","Input"
"127","127","127",330931,330942,11,"Space","Space","116","22"," ","Input"
"128","128","128",331239,331247,8,"t","t","117","23","t","Input"
"129","129","129",331370,331377,7,"o","o","118","23","o","Input"
"130","130","130",331528,331536,8,"Space","Space","119","23"," ","Input"
"131","131","131",331873,331881,8,"m","m","120","24","m","Input"
"132","132","132",332114,332122,8,"i","i","121","24","i","Input"
"133","133","133",333228,333236,8,"n","n","122","24","n","Input"
"134","134","134",333409,333417,8,"d","d","123","24","d","Input"
"135","135","135",333559,333580,21,"Space","Space","124","24"," ","Input"
"136","136","136",334434,334441,7,"i","i","125","25","i","Input"
"137","137","137",334609,334617,8,"s","s","126","25","s","Input"
"138","138","138",334787,334795,8,"Space","Space","127","25"," ","Input"
"139","139","139",336666,336676,10,"s","s","128","26","s","Input"
"140","140","140",336850,336858,8,"o","o","129","26","o","Input"
"141","141","141",337067,337075,8,"f","f","130","26","f","Input"
"142","142","142",337329,337336,7,"t","t","131","26","t","Input"
"143","143","143",338641,338655,14,"d","d","132","26","d","Input"
"144","144","144",339220,339229,9,"r","r","133","26","r","Input"
"145","145","145",339411,339425,14,"i","i","134","26","i","Input"
"146","146","146",339682,339691,9,"n","n","135","26","n","Input"
"147","147","147",339910,339919,9,"k","k","136","26","k","Input"
"148","148","148",340111,340121,10,"s","s","137","26","s","Input"
"149","149","149",357231,357239,8,"Space","Space","138","26"," ","Input"
"150","150","150",357306,357314,8,"a","a","139","27","a","Input"
"151","151","151",357481,357490,9,"n","n","140","27","n","Input"
"152","152","152",357609,357617,8,"d","d","141","27","d","Input"
"153","153","153",357790,357798,8,"Space","Space","142","27"," ","Input"
"154","154","154",358389,358397,8,"j","j","143","28","j","Input"
"155","155","155",358913,358921,8,"u","u","144","28","u","Input"
"156","156","156",359111,359119,8,"i","i","145","28","i","Input"
"157","157","157",359329,359336,7,"c","c","146","28","c","Input"
"158","158","158",359691,359699,8,"e","e","147","28","e","Input"
"159","159","159",360024,360030,6,"s","s","148","28","s","Input"
"160","160","160",361433,361441,8,"Space","Space","149","28"," ","Input"
"161","161","161",361913,361921,8,"t","t","150","29","t","Input"
"162","162","162",362068,362074,6,"h","h","151","29","h","Input"
"163","163","163",362129,362138,9,"a","a","152","29","a","Input"
"164","164","164",362211,362218,7,"t","t","153","29","t","Input"
"165","165","165",362370,362378,8,"Space","Space","154","29"," ","Input"
"166","166","166",362878,362886,8,"a","a","155","30","a","Input"
"167","167","167",363169,363177,8,"r","r","156","30","r","Input"
"168","168","168",363402,363410,8,"e","e","157","30","e","Input"
"169","169","169",363606,363614,8,"Space","Space","158","30"," ","Input"
"170","170","170",378156,378163,7,"c","c","159","31","c","Input"
"171","171","171",378831,378838,7,"o","o","160","31","o","Input"
"172","172","172",379066,379073,7,"l","l","161","31","l","Input"
"173","173","173",379319,379326,7,"o","o","162","31","o","Input"
"174","174","174",379521,379529,8,"r","r","163","31","r","Input"
"175","175","175",379758,379765,7,"e","e","164","31","e","Input"
"176","176","176",379993,380001,8,"d","d","165","31","d","Input"
"177","177","177",380187,380194,7,"Space","Space","166","31"," ","Input"
"178","178","178",381352,381361,9,"t","t","167","32","t","Input"
"179","179","179",381465,381475,10,"o","o","168","32","o","Input"
"180","180","180",381631,381638,7,"Space","Space","169","32"," ","Input"
"181","181","181",383866,383874,8,"s","s","170","33","s","Input"
"182","182","182",384289,384297,8,"e","e","171","33","e","Input"
"183","183","183",384480,384488,8,"e","e","172","33","e","Input"
"184","184","184",384805,384813,8,"m","m","173","33","m","Input"
"185","185","185",387231,387239,8,"Space","Space","174","33"," ","Input"
"186","186","186",387506,387514,8,"o","o","175","34","o","Input"
"187","187","187",387674,387681,7,"r","r","176","34","r","Input"
"188","188","188",387866,387873,7,"Space","Space","177","34"," ","Input"
"189","189","189",388389,388396,7,"p","p","178","35","p","Input"
"190","190","190",388562,388572,10,"r","r","179","35","r","Input"
"191","191","191",388913,388920,7,"e","e","180","35","e","Input"
"192","192","192",391207,391214,7,"c","c","181","35","c","Input"
"193","193","193",391291,391299,8,"o","o","182","35","o","Input"
"194","194","194",391558,391566,8,"n","n","183","35","n","Input"
