"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",128720,128724,4,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",129261,129261,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",129420,129551,131,"C","c","1","1","C","Input"
"4","4","4",129584,129687,103,"h","h","2","1","h","Input"
"5","5","5",129624,129743,119,"a","a","3","1","a","Input"
"6","6","6",129806,129892,86,"r","r","4","1","r","Input"
"7","7","7",129880,130038,158,"l","l","5","1","l","Input"
"8","8","8",129978,130075,97,"e","e","6","1","e","Input"
"9","9","9",130107,130237,130,"s","s","7","1","s","Input"
"10","10","10",130251,130376,125,"Space","Space","8","1"," ","Input"
"11","11","11",130323,130323,0,"Shift","Shift","8","1","NoChange","Nonproduction"
"12","12","12",130446,130550,104,"C","c","9","2","C","Input"
"13","13","13",130564,130653,89,"h","h","10","2","h","Input"
"14","14","14",130729,130822,93,"u","u","11","2","u","Input"
"15","15","15",130915,131053,138,"l","l","12","2","l","Input"
"16","16","16",131035,131140,105,"z","z","13","2","z","Input"
"17","17","17",131167,131295,128,"Space","Space","14","2"," ","Input"
"18","18","18",131341,131460,119,"f","f","15","3","f","Input"
"19","19","19",131519,131653,134,"a","a","16","3","a","Input"
"20","20","20",131565,131677,112,"m","m","17","3","m","Input"
"21","21","21",131745,131847,102,"o","o","18","3","o","Input"
"22","22","22",131879,131970,91,"u","u","19","3","u","Input"
"23","23","23",132014,132115,101,"s","s","20","3","s","Input"
"24","24","24",132093,132194,101,"l","l","21","3","l","Input"
"25","25","25",132313,132407,94,"y","y","22","3","y","Input"
"26","26","26",132438,132588,150,"Space","Space","23","3"," ","Input"
"27","27","27",132559,132669,110,"s","s","24","4","s","Input"
"28","28","28",132698,132849,151,"a","a","25","4","a","Input"
"29","29","29",132762,132884,122,"i","i","26","4","i","Input"
"30","30","30",132902,133013,111,"d","d","27","4","d","Input"
"31","31","31",132961,133088,127,"Space","Space","28","4"," ","Input"
"32","32","32",133098,133098,0,"Shift","Shift","28","4","NoChange","Nonproduction"
"33","33","33",133172,133301,129,"\""","\""","29","4","\""","Input"
"34","34","34",133636,133760,124,"h","h","30","5","h","Input"
"35","35","35",133792,133938,146,"a","a","31","5","a","Input"
"36","36","36",133895,134001,106,"p","p","32","5","p","Input"
"37","37","37",134038,134145,107,"p","p","33","5","p","Input"
"38","38","38",134165,134272,107,"i","i","34","5","i","Input"
"39","39","39",134350,134475,125,"n","n","35","5","n","Input"
"40","40","40",134405,134508,103,"e","e","36","5","e","Input"
"41","41","41",134587,134654,67,"s","s","37","5","s","Input"
"42","42","42",134694,134823,129,"s","s","38","5","s","Input"
"43","43","43",134787,134878,91,"Space","Space","39","5"," ","Input"
"44","44","44",134925,135032,107,"i","i","40","6","i","Input"
"45","45","45",135021,135142,121,"s","s","41","6","s","Input"
"46","46","46",135092,135201,109,"Space","Space","42","6"," ","Input"
"47","47","47",135487,135617,130,"a","a","43","7","a","Input"
"48","48","48",135626,135751,125,"Space","Space","44","7"," ","Input"
"49","49","49",135725,135824,99,"w","w","45","8","w","Input"
"50","50","50",135861,135981,120,"a","a","46","8","a","Input"
"51","51","51",136042,136144,102,"r","r","47","8","r","Input"
"52","52","52",136136,136248,112,"m","m","48","8","m","Input"
"53","53","53",136304,136413,109,"Space","Space","49","8"," ","Input"
"54","54","54",136478,136573,95,"p","p","50","9","p","Input"
"55","55","55",136646,136738,92,"u","u","51","9","u","Input"
"56","56","56",136825,136900,75,"p","p","52","9","p","Input"
"57","57","57",137238,137347,109,"Backspace","Backspace","51","9","p","Remove/Cut"
"58","58","58",137862,137950,88,"p","p","52","9","p","Input"
"59","59","59",137999,138134,135,"p","p","53","9","p","Input"
"60","60","60",138095,138194,99,"y","y","54","9","y","Input"
"61","61","61",138353,138353,0,"Shift","Shift","54","9","NoChange","Nonproduction"
"62","62","62",138454,138562,108,"\""","\""","55","9","\""","Input"
"63","63","63",138659,138749,90,".",".","56","9",".","Input"
"64","64","64",138865,138960,95,"Space","Space","57","9"," ","Input"
"65","65","65",153448,153917,469,"ArrowLeft","ArrowLeft","56","9","NoChange","Nonproduction"
"66","66","66",154001,154504,503,"ArrowLeft","ArrowLeft","55","9","NoChange","Nonproduction"
"67","67","67",154504,154556,52,"ArrowLeft","ArrowLeft","54","9","NoChange","Nonproduction"
"68","68","68",154556,154606,50,"ArrowLeft","ArrowLeft","53","9","NoChange","Nonproduction"
"69","69","69",154606,154659,53,"ArrowLeft","ArrowLeft","52","9","NoChange","Nonproduction"
"70","70","70",154659,154707,48,"ArrowLeft","ArrowLeft","51","9","NoChange","Nonproduction"
"71","71","71",154707,154761,54,"ArrowLeft","ArrowLeft","50","9","NoChange","Nonproduction"
"72","72","72",154761,154812,51,"ArrowLeft","ArrowLeft","49","9","NoChange","Nonproduction"
"73","73","73",154812,154864,52,"ArrowLeft","ArrowLeft","48","9","NoChange","Nonproduction"
"74","74","74",154864,154917,53,"ArrowLeft","ArrowLeft","47","9","NoChange","Nonproduction"
"75","75","75",154917,154967,50,"ArrowLeft","ArrowLeft","46","9","NoChange","Nonproduction"
"76","76","76",154967,155019,52,"ArrowLeft","ArrowLeft","45","9","NoChange","Nonproduction"
"77","77","77",155019,155069,50,"ArrowLeft","ArrowLeft","44","9","NoChange","Nonproduction"
"78","78","78",155069,155122,53,"ArrowLeft","ArrowLeft","43","9","NoChange","Nonproduction"
"79","79","79",155122,155173,51,"ArrowLeft","ArrowLeft","42","9","NoChange","Nonproduction"
"80","80","80",155173,155226,53,"ArrowLeft","ArrowLeft","41","9","NoChange","Nonproduction"
"81","81","81",155226,155277,51,"ArrowLeft","ArrowLeft","40","9","NoChange","Nonproduction"
"82","82","82",155277,155329,52,"ArrowLeft","ArrowLeft","39","9","NoChange","Nonproduction"
"83","83","83",155329,155381,52,"ArrowLeft","ArrowLeft","38","9","NoChange","Nonproduction"
"84","84","84",155381,155432,51,"ArrowLeft","ArrowLeft","37","9","NoChange","Nonproduction"
"85","85","85",155432,155484,52,"ArrowLeft","ArrowLeft","36","9","NoChange","Nonproduction"
"86","86","86",155484,155536,52,"ArrowLeft","ArrowLeft","35","9","NoChange","Nonproduction"
"87","87","87",155536,155588,52,"ArrowLeft","ArrowLeft","34","9","NoChange","Nonproduction"
"88","88","88",155588,155639,51,"ArrowLeft","ArrowLeft","33","9","NoChange","Nonproduction"
"89","89","89",155639,155691,52,"ArrowLeft","ArrowLeft","32","9","NoChange","Nonproduction"
"90","90","90",155691,155746,55,"ArrowLeft","ArrowLeft","31","9","NoChange","Nonproduction"
"91","91","91",155746,155800,54,"ArrowLeft","ArrowLeft","30","9","NoChange","Nonproduction"
"92","92","92",155800,155851,51,"ArrowLeft","ArrowLeft","29","9","NoChange","Nonproduction"
"93","93","93",155851,155904,53,"ArrowLeft","ArrowLeft","28","9","NoChange","Nonproduction"
"94","94","94",155904,155957,53,"ArrowLeft","ArrowLeft","27","9","NoChange","Nonproduction"
"95","95","95",155957,156009,52,"ArrowLeft","ArrowLeft","26","9","NoChange","Nonproduction"
"96","96","96",156009,156059,50,"ArrowLeft","ArrowLeft","25","9","NoChange","Nonproduction"
"97","97","97",156059,156114,55,"ArrowLeft","ArrowLeft","24","9","NoChange","Nonproduction"
"98","98","98",156114,156166,52,"ArrowLeft","ArrowLeft","23","9","NoChange","Nonproduction"
"99","99","99",156166,156217,51,"ArrowLeft","ArrowLeft","22","9","NoChange","Nonproduction"
"100","100","100",156217,156269,52,"ArrowLeft","ArrowLeft","21","9","NoChange","Nonproduction"
"101","101","101",156269,156323,54,"ArrowLeft","ArrowLeft","20","9","NoChange","Nonproduction"
"102","102","102",156323,156373,50,"ArrowLeft","ArrowLeft","19","9","NoChange","Nonproduction"
"103","103","103",156373,156424,51,"ArrowLeft","ArrowLeft","18","9","NoChange","Nonproduction"
"104","104","104",156424,156476,52,"ArrowLeft","ArrowLeft","17","9","NoChange","Nonproduction"
"105","105","105",156476,156528,52,"ArrowLeft","ArrowLeft","16","9","NoChange","Nonproduction"
"106","106","106",156528,156582,54,"ArrowLeft","ArrowLeft","15","9","NoChange","Nonproduction"
"107","107","107",156582,156632,50,"ArrowLeft","ArrowLeft","14","9","NoChange","Nonproduction"
"108","108","108",156632,156684,52,"ArrowLeft","ArrowLeft","13","9","NoChange","Nonproduction"
"109","109","109",156684,156737,53,"ArrowLeft","ArrowLeft","12","9","NoChange","Nonproduction"
"110","110","110",156737,156771,34,"ArrowLeft","ArrowLeft","11","9","NoChange","Nonproduction"
"111","111","111",157034,157138,104,"ArrowLeft","ArrowLeft","10","9","NoChange","Nonproduction"
"112","112","112",157207,157283,76,"ArrowLeft","ArrowLeft","9","9","NoChange","Nonproduction"
"113","113","113",157948,158052,104,"Backspace","Backspace","8","9","C","Remove/Cut"
"114","114","114",158066,158066,0,"Shift","Shift","8","9","NoChange","Nonproduction"
