"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",208240,208454,214,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",266434,266434,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",266929,266929,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"4","4","4",266962,266962,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"5","5","5",266995,266995,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"6","6","6",267028,267028,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"7","7","7",267061,267061,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"8","8","8",267094,267094,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"9","9","9",267126,267126,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"10","10","10",267159,267159,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"11","11","11",267192,267192,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"12","12","12",267225,267225,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"13","13","13",267258,267258,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"14","14","14",267291,267291,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"15","15","15",267324,267324,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"16","16","16",267357,267357,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"17","17","17",267390,267390,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"18","18","18",267423,267423,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"19","19","19",267992,267992,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"20","20","20",268176,268277,101,"W","w","1","1","W","Input"
"21","21","21",268555,268625,70,"h","h","2","1","h","Input"
"22","22","22",268601,268751,150,"e","e","3","1","e","Input"
"23","23","23",268750,268869,119,"r","r","4","1","r","Input"
"24","24","24",268905,268984,79,"e","e","5","1","e","Input"
"25","25","25",269059,269146,87,"Space","Space","6","1"," ","Input"
"26","26","26",269222,269317,95,"d","d","7","2","d","Input"
"27","27","27",269367,269478,111,"o","o","8","2","o","Input"
"28","28","28",269529,269608,79,"Space","Space","9","2"," ","Input"
"29","29","29",269707,269778,71,"y","y","10","3","y","Input"
"30","30","30",269884,270026,142,"o","o","11","3","o","Input"
"31","31","31",270010,270103,93,"u","u","12","3","u","Input"
"32","32","32",270420,270514,94,"Space","Space","13","3"," ","Input"
"33","33","33",270635,270706,71,"f","f","14","4","f","Input"
"34","34","34",270817,270880,63,"i","i","15","4","i","Input"
"35","35","35",271019,271098,79,"n","n","16","4","n","Input"
"36","36","36",271131,271218,87,"d","d","17","4","d","Input"
"37","37","37",271325,271379,54,"Space","Space","18","4"," ","Input"
"38","38","38",271526,271581,55,"h","h","19","5","h","Input"
"39","39","39",271640,271763,123,"a","a","20","5","a","Input"
"40","40","40",271762,271832,70,"p","p","21","5","p","Input"
"41","41","41",271952,272031,79,"p","p","22","5","p","Input"
"42","42","42",272143,272222,79,"i","i","23","5","i","Input"
"43","43","43",272351,272438,87,"n","n","24","5","n","Input"
"44","44","44",272462,272541,79,"e","e","25","5","e","Input"
"45","45","45",272669,272740,71,"s","s","26","5","s","Input"
"46","46","46",272856,272958,102,"s","s","27","5","s","Input"
"47","47","47",273161,273161,0,"Shift","Shift","27","5","NoChange","Nonproduction"
"48","48","48",273331,273434,103,"?","?","28","5","?","Input"
"49","49","49",273819,273898,79,"Space","Space","29","5"," ","Input"
"50","50","50",274026,274097,71,"Space","Space","30","5"," ","Input"
"51","51","51",275102,275102,0,"Shift","Shift","30","5","NoChange","Nonproduction"
"52","52","52",275272,275335,63,"I","I","31","6","I","Input"
"53","53","53",275511,275613,102,"s","s","32","6","s","Input"
"54","54","54",275681,275751,70,"Space","Space","33","6"," ","Input"
"55","55","55",275836,275907,71,"i","i","34","7","i","Input"
"56","56","56",275944,276031,87,"t","t","35","7","t","Input"
"57","57","57",276179,276265,86,"Space","Space","36","7"," ","Input"
