,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,7378,7503,125,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,74598,74598,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,74724,74828,104,I,I,1,1,I,Input
4,4,4,75451,75573,122,b,b,2,1,b,Input
5,5,5,75742,75864,122,Space,Space,3,1, ,Input
6,6,6,76621,76718,97,Backspace,Backspace,2,1, ,Remove/Cut
7,7,7,76765,76867,102,Backspace,Backspace,1,1,b,Remove/Cut
8,8,8,78450,78558,108,n,n,2,1,n,Input
9,9,9,79110,79226,116,Space,Space,3,1, ,Input
10,10,10,79619,79705,86,m,m,4,2,m,Input
11,11,11,79976,80080,104,o,o,5,2,o,Input
12,12,12,80317,80419,102,d,d,6,2,d,Input
13,13,13,80513,80637,124,e,e,7,2,e,Input
14,14,14,80660,80775,115,r,r,8,2,r,Input
15,15,15,80803,80888,85,n,n,9,2,n,Input
16,16,16,81009,81108,99,Space,Space,10,2, ,Input
17,17,17,81186,81294,108,s,s,11,3,s,Input
18,18,18,81525,81626,101,o,o,12,3,o,Input
19,19,19,81669,81780,111,c,c,13,3,c,Input
20,20,20,81809,81908,99,i,i,14,3,i,Input
21,21,21,81991,82110,119,e,e,15,3,e,Input
22,22,22,82263,82364,101,t,t,16,3,t,Input
23,23,23,82440,82518,78,y,y,17,3,y,Input
24,24,24,82738,82860,122,",",",",18,3,",",Input
25,25,25,83063,83175,112,Space,Space,19,3, ,Input
26,26,26,85259,85370,111,i,i,20,4,i,Input
27,27,27,85454,85547,93,m,m,21,4,m,Input
28,28,28,85615,85724,109,a,a,22,4,a,Input
29,29,29,85746,85894,148,g,g,23,4,g,Input
30,30,30,85918,86033,115,e,e,24,4,e,Input
31,31,31,86130,86245,115,s,s,25,4,s,Input
32,32,32,86231,86367,136,Space,Space,26,4, ,Input
33,33,33,86373,86472,99,a,a,27,5,a,Input
34,34,34,86439,86558,119,n,n,28,5,n,Input
35,35,35,86616,86700,84,d,d,29,5,d,Input
36,36,36,86639,86764,125,Space,Space,30,5, ,Input
37,37,37,86821,86949,128,i,i,31,6,i,Input
38,38,38,86989,87100,111,m,m,32,6,m,Input
39,39,39,87186,87315,129,p,p,33,6,p,Input
40,40,40,87340,87513,173,r,r,34,6,r,Input
41,41,41,87462,87580,118,e,e,35,6,e,Input
42,42,42,87681,87767,86,s,s,36,6,s,Input
43,43,43,87841,87950,109,s,s,37,6,s,Input
44,44,44,88089,88197,108,e,e,38,6,e,Input
45,45,45,88268,88449,181,i,i,39,6,i,Input
46,46,46,88370,88531,161,o,o,40,6,o,Input
47,47,47,88635,88731,96,n,n,41,6,n,Input
48,48,48,88777,88829,52,s,s,42,6,s,Input
49,49,49,89111,89195,84,Backspace,Backspace,41,6,s,Remove/Cut
50,50,50,89247,89341,94,Backspace,Backspace,40,6,n,Remove/Cut
51,51,51,89392,89480,88,Backspace,Backspace,39,6,o,Remove/Cut
52,52,52,89541,89644,103,Backspace,Backspace,38,6,i,Remove/Cut
53,53,53,89695,89791,96,Backspace,Backspace,37,6,e,Remove/Cut
54,54,54,90898,91020,122,i,i,38,6,i,Input
55,55,55,91006,91099,93,o,o,39,6,o,Input
56,56,56,91171,91284,113,n,n,40,6,n,Input
57,57,57,91304,91442,138,s,s,41,6,s,Input
58,58,58,91496,91607,111,Space,Space,42,6, ,Input
59,59,59,91681,91796,115,d,d,43,7,d,Input
60,60,60,91900,91999,99,e,e,44,7,e,Input
61,61,61,92094,92249,155,v,v,45,7,v,Input
62,62,62,92266,92359,93,e,e,46,7,e,Input
63,63,63,92444,92549,105,i,i,47,7,i,Input
64,64,64,92956,93044,88,Backspace,Backspace,46,7,i,Remove/Cut
65,65,65,93106,93187,81,Backspace,Backspace,45,7,e,Remove/Cut
66,66,66,93236,93338,102,Backspace,Backspace,44,7,v,Remove/Cut
67,67,67,94019,94120,101,f,f,45,7,f,Input
68,68,68,94390,94518,128,i,i,46,7,i,Input
69,69,69,94648,94758,110,n,n,47,7,n,Input
70,70,70,94816,94923,107,v,v,48,7,v,Input
71,71,71,94971,95043,72,e,e,49,7,e,Input
72,72,72,95562,95640,78,Backspace,Backspace,48,7,e,Remove/Cut
73,73,73,95748,95823,75,Backspace,Backspace,47,7,v,Remove/Cut
74,74,74,95932,96047,115,Backspace,Backspace,46,7,n,Remove/Cut
75,75,75,97205,97300,95,n,n,47,7,n,Input
76,76,76,97368,97460,92,i,i,48,7,i,Input
77,77,77,97493,97616,123,t,t,49,7,t,Input
78,78,78,97599,97697,98,e,e,50,7,e,Input
79,79,79,98811,98904,93,l,l,51,7,l,Input
80,80,80,99219,99343,124,y,y,52,7,y,Input
81,81,81,99356,99497,141,Space,Space,53,7, ,Input
82,82,82,99516,99638,122,h,h,54,8,h,Input
83,83,83,100134,100245,111,a,a,55,8,a,Input
84,84,84,100347,100472,125,v,v,56,8,v,Input
85,85,85,100479,100592,113,e,e,57,8,e,Input
86,86,86,100616,100760,144,Space,Space,58,8, ,Input
