"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",2816,2923,107,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",10303,10405,102,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"3","3","3",11381,11475,94,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"4","4","4",23638,23769,131,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"5","5","5",27730,27850,120,"m","m","1","1","m","Input"
"6","6","6",27833,27969,136,"a","a","2","1","a","Input"
"7","7","7",28401,28505,104,"Backspace","Backspace","1","1","a","Remove/Cut"
"8","8","8",28577,28681,104,"Backspace","Backspace","0","0","m","Remove/Cut"
"9","9","9",29073,29073,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"10","10","10",29377,29521,144,"M","M","1","1","M","Input"
"11","11","11",29569,29657,88,"A","a","2","1","A","Input"
"12","12","12",29889,29993,104,"t","t","3","1","t","Input"
"13","13","13",30137,30233,96,"e","e","4","1","e","Input"
"14","14","14",30345,30441,96,"r","r","5","1","r","Input"
"15","15","15",30513,30617,104,"i","i","6","1","i","Input"
"16","16","16",31401,31705,304,"Backspace","Backspace","5","1","i","Remove/Cut"
"17","17","17",31793,31889,96,"Backspace","Backspace","4","1","r","Remove/Cut"
"18","18","18",31977,32057,80,"Backspace","Backspace","3","1","e","Remove/Cut"
"19","19","19",32153,32273,120,"Backspace","Backspace","2","1","t","Remove/Cut"
"20","20","20",32281,32441,160,"a","a","3","1","a","Input"
"21","21","21",32681,32769,88,"Backspace","Backspace","2","1","a","Remove/Cut"
"22","22","22",32857,32969,112,"Backspace","Backspace","1","1","A","Remove/Cut"
"23","23","23",32937,33081,144,"a","a","2","1","a","Input"
"24","24","24",33617,33745,128,"t","t","3","1","t","Input"
"25","25","25",33953,34073,120,"e","e","4","1","e","Input"
"26","26","26",34481,34593,112,"r","r","5","1","r","Input"
"27","27","27",35929,36065,136,"i","i","6","1","i","Input"
"28","28","28",36114,36257,143,"a","a","7","1","a","Input"
"29","29","29",36306,36450,144,"l","l","8","1","l","Input"
"30","30","30",37242,37346,104,"i","i","9","1","i","Input"
"31","31","31",37353,37498,145,"s","s","10","1","s","Input"
"32","32","32",37610,37746,136,"m","m","11","1","m","Input"
"33","33","33",38802,38978,176,"Space","Space","12","1"," ","Input"
"34","34","34",43554,43674,120,"Backspace","Backspace","11","1"," ","Remove/Cut"
"35","35","35",44482,44570,88,",",",","12","1",",","Input"
"36","36","36",44706,44786,80,"Space","Space","13","1"," ","Input"
"37","37","37",45802,45898,96,"o","o","14","2","o","Input"
"38","38","38",45970,46106,136,"r","r","15","2","r","Input"
"39","39","39",46274,46434,160,"Space","Space","16","2"," ","Input"
"40","40","40",47994,48138,144,"a","a","17","3","a","Input"
"41","41","41",49522,49682,160,"q","q","18","3","q","Input"
"42","42","42",51954,52058,104,"Backspace","Backspace","17","3","q","Remove/Cut"
"43","43","43",52170,52274,104,"Backspace","Backspace","16","2","a","Remove/Cut"
"44","44","44",53386,53506,120,"t","t","17","3","t","Input"
"45","45","45",53530,53618,88,"h","h","18","3","h","Input"
"46","46","46",53706,53794,88,"e","e","19","3","e","Input"
"47","47","47",53818,53922,104,"Space","Space","20","3"," ","Input"
"48","48","48",53994,54130,136,"a","a","21","4","a","Input"
"49","49","49",54298,54402,104,"t","t","22","4","t","Input"
"50","50","50",54507,54595,88,"t","t","23","4","t","Input"
"51","51","51",54786,54931,145,"a","a","24","4","a","Input"
"52","52","52",55090,55210,120,"t","t","25","4","t","Input"
"53","53","53",55603,55722,119,"c","c","26","4","c","Input"
"54","54","54",55746,55866,120,"h","h","27","4","h","Input"
"55","55","55",56107,56210,103,"m","m","28","4","m","Input"
"56","56","56",56219,56330,111,"e","e","29","4","e","Input"
"57","57","57",56355,56450,95,"n","n","30","4","n","Input"
"58","58","58",56499,56611,112,"t","t","31","4","t","Input"
"59","59","59",56667,56763,96,"Space","Space","32","4"," ","Input"
"60","60","60",56907,56995,88,"t","t","33","5","t","Input"
"61","61","61",57019,57139,120,"o","o","34","5","o","Input"
"62","62","62",57283,57442,159,"Space","Space","35","5"," ","Input"
"63","63","63",57419,57522,103,"m","m","36","6","m","Input"
"64","64","64",57675,57779,104,"o","o","37","6","o","Input"
"65","65","65",58051,58211,160,"n","n","38","6","n","Input"
