,DownEventID,UpEventID,DownTime,UpTime,ActionTime,DownEvent,UpEvent,Cursorposition,WordCount,TextChange,Activity
1,1,1,2601,2764,163,Leftclick,Leftclick,0,0,NoChange,Nonproduction
2,2,2,83803,83803,0,Shift,Shift,0,0,NoChange,Nonproduction
3,3,3,83993,84074,81,C,C,1,1,C,Input
4,4,4,84441,84505,64,h,h,2,1,h,Input
5,5,5,84888,85033,145,r,r,3,1,r,Input
6,6,6,85065,85161,96,i,i,4,1,i,Input
7,7,7,85369,85449,80,a,a,5,1,a,Input
8,8,8,85372,85451,79,s,s,6,1,s,Input
9,9,9,85513,85641,128,Space,Space,7,1, ,Input
10,10,10,86008,86073,65,Backspace,Backspace,6,1, ,Remove/Cut
11,11,11,86185,86249,64,Backspace,Backspace,5,1,s,Remove/Cut
12,12,12,86330,86408,78,Backspace,Backspace,4,1,a,Remove/Cut
13,13,13,87081,87177,96,s,s,5,1,s,Input
14,14,14,87257,87385,128,Space,Space,6,1, ,Input
15,15,15,87992,87992,0,Shift,Shift,6,1,NoChange,Nonproduction
16,16,16,88201,88265,64,R,R,7,2,R,Input
17,17,17,88713,88776,63,o,o,8,2,o,Input
18,18,18,89002,89097,95,c,c,9,2,c,Input
19,19,19,89129,89224,95,k,k,10,2,k,Input
20,20,20,89272,89404,132,Space,Space,11,2, ,Input
21,21,21,89401,89529,128,o,o,12,3,o,Input
22,22,22,89577,89688,111,n,n,13,3,n,Input
23,23,23,89800,90008,208,c,c,14,3,c,Input
24,24,24,89961,90105,144,e,e,15,3,e,Input
25,25,25,90108,90233,125,Space,Space,16,3, ,Input
26,26,26,92169,92265,96,j,j,17,4,j,Input
27,27,27,92505,92601,96,o,o,18,4,o,Input
28,28,28,92889,92968,79,k,k,19,4,k,Input
29,29,29,93097,93225,128,e,e,20,4,e,Input
30,30,30,93337,93480,143,d,d,21,4,d,Input
31,31,31,93484,93611,127,Space,Space,22,4, ,Input
32,32,32,93609,93771,162,t,t,23,5,t,Input
33,33,33,93769,93833,64,h,h,24,5,h,Input
34,34,34,93913,94057,144,a,a,25,5,a,Input
35,35,35,94153,94217,64,t,t,26,5,t,Input
36,36,36,94201,94345,144,Space,Space,27,5, ,Input
37,37,37,94427,94522,95,w,w,28,6,w,Input
38,38,38,94921,94985,64,h,h,29,6,h,Input
39,39,39,95178,95273,95,e,e,30,6,e,Input
40,40,40,95369,95482,113,n,n,31,6,n,Input
41,41,41,95466,95577,111,Space,Space,32,6, ,Input
42,42,42,95737,95897,160,y,y,33,7,y,Input
43,43,43,96025,96217,192,o,o,34,7,o,Input
44,44,44,96154,96329,175,u,u,35,7,u,Input
45,45,45,96425,96569,144,Space,Space,36,7, ,Input
46,46,46,96793,97001,208,g,g,37,8,g,Input
47,47,47,97305,97369,64,o,o,38,8,o,Input
48,48,48,97865,98008,143,Space,Space,39,8, ,Input
49,49,49,98057,98201,144,o,o,40,9,o,Input
50,50,50,98281,98409,128,n,n,41,9,n,Input
51,51,51,98425,98522,97,Space,Space,42,9, ,Input
52,52,52,98665,98793,128,a,a,43,10,a,Input
53,53,53,98777,98905,128,Space,Space,44,10, ,Input
54,54,54,99466,99577,111,f,f,45,11,f,Input
55,55,55,99753,99832,79,i,i,46,11,i,Input
56,56,56,99993,100120,127,r,r,47,11,r,Input
57,57,57,100249,100409,160,s,s,48,11,s,Input
58,58,58,100537,100617,80,t,t,49,11,t,Input
59,59,59,100649,100761,112,Space,Space,50,11, ,Input
60,60,60,100825,100953,128,d,d,51,12,d,Input
61,61,61,100986,101161,175,a,a,52,12,a,Input
62,62,62,101321,101433,112,t,t,53,12,t,Input
63,63,63,101785,101897,112,e,e,54,12,e,Input
64,64,64,104490,104585,95,Space,Space,55,12, ,Input
65,65,65,104905,104905,0,Shift,Shift,55,12,NoChange,Nonproduction
66,66,66,105065,105145,80,"\""","\""",56,12,"\""",Input
67,67,67,105610,105721,111,y,y,57,13,y,Input
68,68,68,105866,106025,159,o,o,58,13,o,Input
69,69,69,105993,106089,96,u,u,59,13,u,Input
70,70,70,107033,107097,64,',',60,13,',Input
71,71,71,107385,107513,128,r,r,61,13,r,Input
72,72,72,107466,107609,143,e,e,62,13,e,Input
73,73,73,107577,107705,128,Space,Space,63,13, ,Input
74,74,74,107833,107929,96,n,n,64,14,n,Input
75,75,75,107961,108041,80,o,o,65,14,o,Input
76,76,76,108138,108217,79,t,t,66,14,t,Input
77,77,77,108221,108345,124,Space,Space,67,14, ,Input
78,78,78,108505,108601,96,m,m,68,15,m,Input
79,79,79,108665,108793,128,e,e,69,15,e,Input
80,80,80,108890,109033,143,a,a,70,15,a,Input
81,81,81,109339,109417,78,t,t,71,15,t,Input
82,82,82,109529,109642,113,i,i,72,15,i,Input
83,83,83,109610,109706,96,n,n,73,15,n,Input
84,84,84,109706,109801,95,g,g,74,15,g,Input
85,85,85,109805,109897,92,Space,Space,75,15, ,Input
86,86,86,110841,110921,80,Backspace,Backspace,74,15, ,Remove/Cut
87,87,87,111017,111097,80,Backspace,Backspace,73,15,g,Remove/Cut
88,88,88,111194,111256,62,Backspace,Backspace,72,15,n,Remove/Cut
89,89,89,111354,111401,47,Backspace,Backspace,71,15,i,Remove/Cut
90,90,90,111497,111577,80,Backspace,Backspace,70,15,t,Remove/Cut
91,91,91,111658,111753,95,Backspace,Backspace,69,15,a,Remove/Cut
92,92,92,111866,111961,95,e,e,70,15,e,Input
93,93,93,112410,112505,95,t,t,71,15,t,Input
94,94,94,112698,112874,176,i,i,72,15,i,Input
95,95,95,112841,112937,96,n,n,73,15,n,Input
