"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1249,1558,309,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",11078,11229,151,"CapsLock","CapsLock","0","0","NoChange","Nonproduction"
"3","3","3",11233,11361,128,"I","i","1","1","I","Input"
"4","4","4",11347,11482,135,"CapsLock","CapsLock","1","1","NoChange","Nonproduction"
"5","5","5",11511,11594,83,"m","m","2","1","m","Input"
"6","6","6",11662,11705,43,"a","a","3","1","a","Input"
"7","7","7",11835,11950,115,"g","g","4","1","g","Input"
"8","8","8",12051,12143,92,"e","e","5","1","e","Input"
"9","9","9",12262,12345,83,"s","s","6","1","s","Input"
"10","10","10",12427,12530,103,"Space","Space","7","1"," ","Input"
"11","11","11",12711,12833,122,"a","a","8","2","a","Input"
"12","12","12",12835,12961,126,"n","n","9","2","n","Input"
"13","13","13",12956,13058,102,"d","d","10","2","d","Input"
"14","14","14",13087,13179,92,"Space","Space","11","2"," ","Input"
"15","15","15",14927,14998,71,"i","i","12","3","i","Input"
"16","16","16",15099,15190,91,"m","m","13","3","m","Input"
"17","17","17",15290,15405,115,"p","p","14","3","p","Input"
"18","18","18",15408,15483,75,"r","r","15","3","r","Input"
"19","19","19",15553,15645,92,"e","e","16","3","e","Input"
"20","20","20",15765,15817,52,"s","s","17","3","s","Input"
"21","21","21",15921,16032,111,"s","s","18","3","s","Input"
"22","22","22",16035,16113,78,"i","i","19","3","i","Input"
"23","23","23",16214,16295,81,"o","o","20","3","o","Input"
"24","24","24",16385,16472,87,"n","n","21","3","n","Input"
"25","25","25",16501,16612,111,"s","s","22","3","s","Input"
"26","26","26",16615,16694,79,"Space","Space","23","3"," ","Input"
"27","27","27",16764,16845,81,"d","d","24","4","d","Input"
"28","28","28",16928,17031,103,"e","e","25","4","e","Input"
"29","29","29",17070,17162,92,"f","f","26","4","f","Input"
"30","30","30",17191,17274,83,"i","i","27","4","i","Input"
"31","31","31",17364,17468,104,"n","n","28","4","n","Input"
"32","32","32",17438,17509,71,"e","e","29","4","e","Input"
"33","33","33",17609,17671,62,"t","t","30","4","t","Input"
"34","34","34",17741,17846,105,"l","l","31","4","l","Input"
"35","35","35",17841,17913,72,"y","y","32","4","y","Input"
"36","36","36",17967,18048,81,"Space","Space","33","4"," ","Input"
"37","37","37",18128,18244,116,"h","h","34","5","h","Input"
"38","38","38",18240,18362,122,"a","a","35","5","a","Input"
"39","39","39",18365,18475,110,"v","v","36","5","v","Input"
"40","40","40",18505,18586,81,"e","e","37","5","e","Input"
"41","41","41",18606,18697,91,"Space","Space","38","5"," ","Input"
"42","42","42",18728,18800,72,"t","t","39","6","t","Input"
"43","43","43",18849,18931,82,"o","o","40","6","o","Input"
"44","44","44",19054,19106,52,"o","o","41","6","o","Input"
"45","45","45",19337,19429,92,"Space","Space","42","6"," ","Input"
