"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",50326,50487,161,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",69855,69855,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"3","3","3",69990,70111,121,"M","m","1","1","M","Input"
"4","4","4",71878,72037,159,"a","a","2","1","a","Input"
"5","5","5",72542,72647,105,"t","t","3","1","t","Input"
"6","6","6",74646,74815,169,"e","e","4","1","e","Input"
"7","7","7",74992,75113,121,"r","r","5","1","r","Input"
"8","8","8",75226,75356,130,"i","i","6","1","i","Input"
"9","9","9",75371,75515,144,"a","a","7","1","a","Input"
"10","10","10",75535,75645,110,"l","l","8","1","l","Input"
"11","11","11",75736,75848,112,"i","i","9","1","i","Input"
"12","12","12",76179,76313,134,"s","s","10","1","s","Input"
"13","13","13",76358,76482,124,"m","m","11","1","m","Input"
"14","14","14",76574,76663,89,"Space","Space","12","1"," ","Input"
"15","15","15",76780,76868,88,"i","i","13","2","i","Input"
"16","16","16",76962,77100,138,"s","s","14","2","s","Input"
"17","17","17",77128,77201,73,"Space","Space","15","2"," ","Input"
"18","18","18",78222,78342,120,"t","t","16","3","t","Input"
"19","19","19",78344,78430,86,"h","h","17","3","h","Input"
"20","20","20",78477,78598,121,"e","e","18","3","e","Input"
"21","21","21",78600,78700,100,"Space","Space","19","3"," ","Input"
"22","22","22",78864,78970,106,"e","e","20","4","e","Input"
"23","23","23",79070,79140,70,"v","v","21","4","v","Input"
"24","24","24",79226,79383,157,"e","e","22","4","e","Input"
"25","25","25",79330,79438,108,"r","r","23","4","r","Input"
"26","26","26",79443,79525,82,"y","y","24","4","y","Input"
"27","27","27",79569,79654,85,"Space","Space","25","4"," ","Input"
"28","28","28",79800,79934,134,"c","c","26","5","c","Input"
"29","29","29",79896,80009,113,"o","o","27","5","o","Input"
"30","30","30",80124,80228,104,"n","n","28","5","n","Input"
"31","31","31",80281,80416,135,"s","s","29","5","s","Input"
"32","32","32",80429,80502,73,"u","u","30","5","u","Input"
"33","33","33",80638,80721,83,"m","m","31","5","m","Input"
"34","34","34",80827,80899,72,"i","i","32","5","i","Input"
"35","35","35",80999,81073,74,"n","n","33","5","n","Input"
"36","36","36",81128,81244,116,"g","g","34","5","g","Input"
"37","37","37",81354,81430,76,"Space","Space","35","5"," ","Input"
"38","38","38",87394,87503,109,"a","a","36","6","a","Input"
"39","39","39",87604,87718,114,"c","c","37","6","c","Input"
"40","40","40",87831,87929,98,"t","t","38","6","t","Input"
"41","41","41",87943,88052,109,"Space","Space","39","6"," ","Input"
"42","42","42",88055,88167,112,"t","t","40","7","t","Input"
"43","43","43",88170,88271,101,"h","h","41","7","h","Input"
"44","44","44",88248,88398,150,"a","a","42","7","a","Input"
"45","45","45",88366,88483,117,"t","t","43","7","t","Input"
"46","46","46",88520,88649,129,"Space","Space","44","7"," ","Input"
"47","47","47",88694,88844,150,"s","s","45","8","s","Input"
"48","48","48",88845,88949,104,"u","u","46","8","u","Input"
"49","49","49",89621,89704,83,"Backspace","Backspace","45","8","u","Remove/Cut"
"50","50","50",89785,89867,82,"Backspace","Backspace","44","7","s","Remove/Cut"
"51","51","51",90971,91107,136,"d","d","45","8","d","Input"
"52","52","52",91212,91321,109,"r","r","46","8","r","Input"
"53","53","53",91419,91528,109,"i","i","47","8","i","Input"
"54","54","54",91688,91814,126,"v","v","48","8","v","Input"
"55","55","55",91937,92052,115,"e","e","49","8","e","Input"
"56","56","56",92132,92259,127,"s","s","50","8","s","Input"
"57","57","57",92390,92484,94,"Space","Space","51","8"," ","Input"
"58","58","58",98664,98776,112,"h","h","52","9","h","Input"
"59","59","59",99180,99281,101,"Backspace","Backspace","51","8","h","Remove/Cut"
"60","60","60",99515,99606,91,"u","u","52","9","u","Input"
"61","61","61",99669,99789,120,"s","s","53","9","s","Input"
"62","62","62",99842,99963,121,"Space","Space","54","9"," ","Input"
"63","63","63",100018,100116,98,"t","t","55","10","t","Input"
"64","64","64",100386,100512,126,"o","o","56","10","o","Input"
"65","65","65",100610,100715,105,"Space","Space","57","10"," ","Input"
"66","66","66",100742,100870,128,"w","w","58","11","w","Input"
"67","67","67",100860,100975,115,"o","o","59","11","o","Input"
"68","68","68",101009,101104,95,"r","r","60","11","r","Input"
"69","69","69",101122,101231,109,"k","k","61","11","k","Input"
"70","70","70",101300,101393,93,"Space","Space","62","11"," ","Input"
"71","71","71",101485,101582,97,"h","h","63","12","h","Input"
"72","72","72",101611,101758,147,"a","a","64","12","a","Input"
"73","73","73",101759,101842,83,"r","r","65","12","r","Input"
"74","74","74",101993,102128,135,"d","d","66","12","d","Input"
"75","75","75",102208,102320,112,"Space","Space","67","12"," ","Input"
"76","76","76",102392,102521,129,"a","a","68","13","a","Input"
"77","77","77",102522,102617,95,"n","n","69","13","n","Input"
"78","78","78",102674,102801,127,"d","d","70","13","d","Input"
"79","79","79",103842,103944,102,"Space","Space","71","13"," ","Input"
"80","80","80",105260,105365,105,"a","a","72","14","a","Input"
"81","81","81",105530,105636,106,"c","c","73","14","c","Input"
"82","82","82",105757,105879,122,"q","q","74","14","q","Input"
"83","83","83",105979,106072,93,"u","u","75","14","u","Input"
"84","84","84",106168,106272,104,"i","i","76","14","i","Input"
"85","85","85",106308,106424,116,"r","r","77","14","r","Input"
"86","86","86",106526,106630,104,"e","e","78","14","e","Input"
"87","87","87",106670,106787,117,"Space","Space","79","14"," ","Input"
"88","88","88",106822,106929,107,"a","a","80","15","a","Input"
"89","89","89",106920,107058,138,"s","s","81","15","s","Input"
"90","90","90",107068,107172,104,"Space","Space","82","15"," ","Input"
"91","91","91",107225,107307,82,"m","m","83","16","m","Input"
"92","92","92",107416,107503,87,"u","u","84","16","u","Input"
"93","93","93",107557,107688,131,"c","c","85","16","c","Input"
"94","94","94",107656,107737,81,"h","h","86","16","h","Input"
