"","DownEventID","UpEventID","DownTime","UpTime","ActionTime","DownEvent","UpEvent","Cursorposition","WordCount","TextChange","Activity"
"1","1","1",1417,1529,112,"Leftclick","Leftclick","0","0","NoChange","Nonproduction"
"2","2","2",52856,52928,72,"d","d","1","1","d","Input"
"3","3","3",53053,53098,45,"d","d","2","1","d","Input"
"4","4","4",53062,53077,15,"t","t","3","1","t","Input"
"5","5","5",53591,53740,149,"Backspace","Backspace","2","1","t","Remove/Cut"
"6","6","6",53813,53882,69,"Backspace","Backspace","1","1","d","Remove/Cut"
"7","7","7",53961,54042,81,"Backspace","Backspace","0","0","d","Remove/Cut"
"8","8","8",69262,69262,0,"Shift","Shift","0","0","NoChange","Nonproduction"
"9","9","9",69636,69677,41,"P","P","1","1","P","Input"
"10","10","10",69851,69950,99,"e","e","2","1","e","Input"
"11","11","11",70383,70444,61,"o","o","3","1","o","Input"
"12","12","12",70591,70647,56,"p","p","4","1","p","Input"
"13","13","13",70795,70863,68,"l","l","5","1","l","Input"
"14","14","14",70913,71006,93,"e","e","6","1","e","Input"
"15","15","15",71077,71155,78,"Space","Space","7","1"," ","Input"
"16","16","16",71503,71581,78,"h","h","8","2","h","Input"
"17","17","17",71697,71770,73,"a","a","9","2","a","Input"
"18","18","18",71835,71893,58,"v","v","10","2","v","Input"
"19","19","19",71961,72031,70,"e","e","11","2","e","Input"
"20","20","20",72097,72173,76,"Space","Space","12","2"," ","Input"
"21","21","21",72265,72332,67,"t","t","13","3","t","Input"
"22","22","22",72425,72480,55,"h","h","14","3","h","Input"
"23","23","23",72555,72626,71,"e","e","15","3","e","Input"
"24","24","24",72708,72766,58,"i","i","16","3","i","Input"
"25","25","25",72859,72923,64,"r","r","17","3","r","Input"
"26","26","26",73011,73075,64,"Space","Space","18","3"," ","Input"
"27","27","27",73209,73267,58,"o","o","19","4","o","Input"
"28","28","28",73337,73391,54,"w","w","20","4","w","Input"
"29","29","29",73501,73562,61,"n","n","21","4","n","Input"
"30","30","30",73811,73892,81,"Space","Space","22","4"," ","Input"
"31","31","31",74257,74307,50,"p","p","23","5","p","Input"
